index,Rating,Id,Date,views,like,title,text
191,4,teamo0***,2014.08.23,조회 59,"공감 0
공감하기",신나요 ㅎㅎ,오래도록 사랑받는 뮤지컬 친구는 회사에서 회식 대신 보러 갔다는데 우리 회산 그런 거 없규;;; 결국 남자친구와 따로 보러 갔네요 친구의 추천도 있었구 요 젊은이들의 쉽게 생각할 수 있는 부분들을 묘하게 이끌어내면서 또한 스트레스를 날릴 만큼 신나는 무대를 보여주니 최고예요
193,5,congb***예매자,2014.08.23,조회 95,"공감 0
공감하기",다섯 번째,너무 너무 신나요 노래와 춤씬나 구 열심히 하는 배우 분들 멋져요
194,5,congb***예매자,2014.08.23,조회 76,"공감 0
공감하기",다섯 번째,봐 두 봐 두 재밌어요 다섯 번째 보는 거지만 노래와 춤 너무 신나 요 배우들도 멋져서 진짜진 쩌 좋아요 그리스 고은성 배우 화이팅
195,5,dltnwls1***,2014.08.22,조회 109,"공감 0
공감하기",마티 역할을 한 백예은 님~!!,여기 남기면 혹시나 보실까 해서 글 남겨요 어 제 공연보는 내내 저는 백예은 님의 장면만큼 푹 빠져서 봤던 장면은 없었던 것 같아요 발음도 너무 정확하게 잘 들리고 정말 좋게 들었습니다 앞으로 더 큰 역할에서 볼 수 있었으면 좋겠어요 좋은 공연감사합니다
196,5,jm***,2014.08.22,조회 81,"공감 0
공감하기",,재미있어요
197,5,anima***예매자,2014.08.22,조회 107,"공감 1
공감하기",와오,원래 그리스 좋아하는 데 역시 신나는 안무와 노래가 진짜 즐거웠어 용게 다가 다 들 너무 멋있고 예뻐서 눈이 즐겁더라구요 유니플렉스는 첨인데 관이 그리 크지 않아서 완전 뒤쪽 사이드만 아니면 잘 보일 것 같아요 여섯 번째 줄에서 봤는데 아이컨텍이 될 정도로 가깝더라구요 그리고 확실이 관객 호응이 중요한 작품 같아요신 나는 노래랑 춤을 추는 데 얌전한 관객으로 민망해질 때도 있었어용 같이 박수치고 호응해주면 더 재미나게 볼 수 있어 용배우님들은 처음 봤는데 오오오 완전 팬이 되었어 요 그리스 봐도 후회 안해요
198,2,ggomj***,2014.08.21,조회 158,"공감 1
공감하기",노래가 안 되는 데,제가 본 공연만 그런지 모르겠지만 몇몇 분은 노래 소리가 안 들릴 정도였습니다음 정도 안 좋있구요 남자의 자격합창단에 나왔다는 여주인공은 정말 잘 하시더군요
199,5,na0***,2014.08.21,조회 122,"공감 0
공감하기",상큼달달한 로맨스,극장 구조위 아래로 굉장히 높은 공간 복층으로 쓰고도 남는 윗 공간 다행히 여기 2층은 안전바가 있어 좌석 자체는 좀 좁은 감이 있지만 2층이라도 덜 불안하다 공연 중에는 바가 내려가고 뉴시즌이라캐스팅도 다 달라졌다는데 젊고 잘 생기고 노래도 잘하는 301의 경쟁률을 뚫은 배우들로 2012년 뮤지컬 나이트에서 보았던 그리스 갈라에서 주요 곡들은 다들은 셈이었다 그때는 그걸 몰랐는데 135분의 실공시간에서 나머지 부분들은 대사극 노래 없는 춤 장면 등 등 역시 기억에 남는 것은 프레디 마이럽 송과 궁뎅이 송 그리고 널리 알려진 두 곡아는 노래가 있다는 것은 오히려 아는 노래에만 집중하게 되는 묘한 편견을 만들기도 하는 것 같다 다른 노래들은 별로 기억에 남지 않는 것 보니 허세와 자존심을 똘똘 뭉친 10대 사랑의 밀당 그러나 지능적이고 여우 같은 밀당이 아니라 그래도 아직 마음은 순수한 10대 비록 허영심을 먼저 알아버린 된장녀 주니어도 있고 10대 임에도 임신을 걱정해야 하는 사고 친 커플도 있지만 그래도 아직 상큼달달한 로맨스터프 하고 엽기적이 고귀엽고 순진하고 우리의 -멤버코드만 연주하고 코드는 어려운 코드를 열심히 배우고 있는 예비락스타두디와 터프한 바람둥이 케니 키 귀여운 오리궁뎅이 과감하게 까는 걸 두려워하지 않고 즐기는 로저와 왕자병 말기 환자 소니 그리고 커튼콜 중 뒤돌아 재킷 내려 멋진 등 근육을 보여준 우리의 매력적인 대니파를 만나볼까 케니 키와 세트 아니랄까터프하고 내숭싫어하는 리조와 독특한 헤어마음 착하고 귀여운 프렌치 일찍 돈 많은 오빠의 선물 맛을 알아버린 마티와 로저의 엉덩이를 보고 싶다 솔직히 말하는 춤표정이 인상적이었던 엽기발랄 잔 그리고 긴 치마 휘날리며 청순미를 뽐내다 사랑을 위해 아빠의 그늘을 벗어나 가죽 옷으로 과감하게 변신한 우리의 샌드라디 씸플하면서도 모던한 무대와 계단까지 이용한 공간 활용이 돋보였다 그리스 하면 떠오르는 청바지에 흰티 그리고 독수리를 등에 새긴 검정 가죽 자켓 그리고 보기만 해도 웃음이 터져 나오는 -들의 헤어스따 일 군무를 출 때 무대 위적정한 인원 배치를 위해 양쪽 끝 부분으로 들어갔다 나왔다 하는 센스도 무리하게 다 무대에 배치해 빽빽하게 보이는 것보다 훨씬 좋다 빨간 미니카의 귀여움이 또한 이 작품의 상징이 아닐까 유니크함과 세련된 단체복 미니멀함과 무대를 123층으로 꽉 채운 가득함이 공존하는 것이 아쉽지도 넘치지도 않는 조화로움으로 다가온다 뉴 버전이라 크게 걱정할 필요는 없는 듯 군무가 괜찮다 요즘 노래 잘하는 배우들도 많고 게다가 잘 생기고 예쁘고 몸도 좋고 키도 크고 축복받은 거다 특히나 댄스 경연대회에서는 댄싱 위더스타즈를 보는 듯 난이도 높은 춤으로 톡톡히 눈요기했 다음향이 빵빵한데도 춤에 비해 노래는 다소 아쉬움은 남는 다워낙 유명한 노래들이라 그런지 아직 자신의 것으로 소화해 내 역량을 다 보여주었다기보다는 틀에 짜맞춘 듯한 서걱거림이 보이기는 하지만 워낙 기술적인 면에선 뛰어난 젊은이들이니 신나게 듣고 즐기기에 부족함은 크지 않다
200,5,redangel1***예매자,2014.08.20,조회 59,"공감 2
공감하기",방금 보고 나왔어요 ㅋㅋ 라이브 후기,방금 보고 나왔는데 진짜 재밌네 요별 기대 없이 봤는데 빵빵 터지고 다들 노래도 춤도 뭐 하나 빠지는 게 없어 요 외모도 훈훈하고 눈 호강제대로 했네요 기회가 된다면 다시 한 번 보고 싶네요
201,5,***,2014.08.20,조회 90,"공감 0
공감하기",왜 계속해서 꾸준히 그리스가 공연하고 오픈하는지 알 수 있는 공연이었습니다. 그리스 최고에 요,◆제목 그리스 ◆관람 장소 대학로 유니플렉스 1관&8203; ◆출연 배우 대니 양희인 샌디최서연두디 유영민 케네키 손승연 소니문지수&8203;로져공민섭리조손지애프렌치 김수언 잔 권한나마티백예은 역대 그리스를 한 번도 보지 못했던 나로써 다른 뮤지컬들은 많이 봐왔는데 아직도 못 본 게이젠 드디어 보고 싶었는데 마침 예공의 푸른 별님께서 이렇게 양도를 해주셔서 즐겁게 보고 왔습니다 너무나 그리스를 &8203; 보고 싶었는데 불타는 토요일을 보낸 것 같아요 유니플렉스는 지하 4층까지 내려가야 1층에서 볼 수 있게 깊게 파놓은 미로 같았습니다 아래로 내려가면 2003년부터의 역대 그리스 포스터들을 쫙 걸어놨더라구요 초연에 엄기준 김소연 김항래 등 진짜로 한국 뮤지컬의 등용문 그리스였습니다 그 외 포토존도 있었습니다 안으로 들어갔더니 무대가 꽤나 심플하고 깨끗했습니다 왜 그리스가 이렇게 대중적인 인기를 얻고 있을까 생각을 해봤습니다 저는 그 이유가 그리스에는 다양한 청춘들의 고민과 사랑이 있기 때문이라고 생각했지 요각자의 꿈과 사랑으로 고민하는 청춘들의 이야기와 발랄하고 입에 착착 붙는 노래들도 한몫하고 있다고 생각합니다워낙 유명한 작품이다 보니 아는 넘버들이 많아서 신나고 좋았다 뮤지컬 그리스에서 가장 잘 알려진 유명한 곡으로는 과이 있죠제가 뮤지컬 그리스에서 가장 좋아하는 곡은 극중 핑크 레이디의 멤버 중 다수의 남자와 친하게 지내고 어린 녀석이 벌써 사치품을 밝히는 마티가 부르는입니다 저는 그리스의 모든 배역을 좋아하게 되었는데 요주인공들보다 주인공의 친구 역할들 을 더 좋아하게 됐어요 그 중에서 특히 두디와 리조의 역할을 정말 좋아해요 그리스의 의상은 1950년대 미국의 자유를 표방하는 젊은이들의 사이에서 유행했던 패션으로 뭔가 복고풍스러웠지만 지금 봐도 촌스럽지 않았어요 그리스라는 뜻은 머리에 바르는 포마드 기름을 뜻하는 것으로 티버드파의 대니를 비롯한 친구들이 자꾸 뒤돌아서 취하는 행동과 연관되어 있다고 혼자 생각 특유의 철수머리 짱구의 철수 스트☆와 가죽 자켓과 청바지의 믹스매치는 아주 굿굿이번에 엉덩이 노출이 있었습니다 이땐 좀 민망도 하고 웃기기도 하고 그러더라구요 두디는 좋아하는 프렌치를 응원하고 자신의 꿈도 이루기 위해 비록 마이너 밖에 못 치는 기타 실력이지만 록스타를 꿈꾸는 귀여운 청년이랍니다리조는 핑크 레이디의 리더로 겉모습은 강하지만 여린 역할입니다 처음에는 내숭 떠는 것처럼 보이는 샌디를 싫어하지만 마지막엔 샌디와의기투합하죠 이번에 제가 본 뮤지컬 그리스에서 리조 역할을 손지애 배우님이 하셨는데 진짜 넋을 놓고 봤답니다 노래도 잘 하시고 아주 그냥 리조 역할을 위해 태어나 신분 마냥 그 작은 얼굴에서 어쩜저런 파이팅스러운 노래가 나오는지 신기했답니 다 남 주인공인 대니는 처음에 이자 식 바람둥이 구만--이랬는데 여주에게 완전 반해서 어떻게 해야 할지 안절부절 못하고 영화 티켓을 얻어서 같이 보러 가기 위해 마음에 없는 여자 애와 댄스를 하고 티켓을 얻자마자 여자 앨버리고 바로 여주에게 달려가기까지 완전 홀딱 반했다는 느낌을 펑펑 줘서 귀여웠어요 엔딩에서는 완전 바람둥이 인생을 청산하고 한 여자에게 잡혀 살 것 같은 모습이 다분하지요 여주인공인 샌디는 이야기를 듣는데 완전 피곤한 집에서 요조숙녀로 자란 아가씨라는 느낌이었습니다 무엇이 자기 다운 건지도 모르고 그냥 어른들이 원하는 상으로 컸다는 그런 느낌 개인적으로 마음에 들었던 건 엔딩인데 마지막에요 조숙녀에서 180도 바뀌는 이유가 대니 때문이 아니라 자기 다운 모습으로 살고 싶다고 결심한 게 이유가 좋았어요 그런 의미에서 마지막에 검은 옷핫했습니다 물론 메인 주인공들의 이야기만 있는 게 아니라 친구들의 이야기도 한 쌍커플씩나 오면서 진행됩니다 그들 중에서 제 마음에 들었던 장면은 여자애가 미용학교에 떨어져서 어떻게 학교로 돌아가야 하냐고 울자 남자 아이가 우리는 아직 젊고 미래가 있으니까 포기하지 말고 힘내자고 일으켜주는 그 장면이 좋았어요 &8203;1부에는 중간 뒷분분에 앉아서 공연을 관람했는데 소리가 너무 안 들리고 무슨 말인지 못 알아들을 정도여서 관람이 힘들었답니다 그래서 결국 2부 시작하기 전에 재빨리 앞좌석에 비어 있던 곳에 앉아서 가까이서 봤는데 소리가 잘 들리더라구요 왜 이리 속이 시원하던 지역시 가까이서 보니 배우님들 표정과 땀 흘리는 장면을 보니 실감이나 고 함께하는 기분이 들었답니 다운이 좋았답니다&8203;2시간 반 동안 시간 가는 줄 모르고 너무 재밌게 봤어요 +_+전혀 지루감이 안 느껴지더라구 요맨 앞자리 앉은 덕에 배우들과 아이컨텍도 많이 하고 처음에 남자 배우들은 커다란 헤어스타일이 다 똑같아서 서로 쌍둥이인 줄 누가 누군지 못 알아봤었답니다 공연이 전체적으로 좀 산만한 느낌이 없지 않았답니 다 배우들 다수가 신인이 어서 그런 것도 있었겠지만 뭔가 앞부분 엔 어수선한 느낌이 들기도 했구요 특히 초반에 남자 다섯 여자 다섯 대사주고 받는 부분에서는 따라가다가 응응응 좀 천천히 이런 느낌이었달까 배우들이 호흡을 조금만 더 길게 해서 속도조절을 잘하면 더 괜찮겠다는 생각을 했답니 다시간이 가면 해결해주는 부분이겠죠 그 후에도 공연의 전체적 속도가 빠르다는 느낌을 계속해서 받았지만 그래도 속도감이 있어서 그런지 지루하지 않은 면이 있어서 나름 신선했어요 그리고 넘버들이 전체적으로 떼창 이 많다 보니 볼륨이 너무 커져서 가사 전달력 떨어지는 건 흠좀 안타깝더라구요 그리고 퍼포먼스적인 움직임이 아니고 확실히 정해진 춤이라면 군무가 좀 정확했으면 좋겠는데 전체적인 느낌은 군무 같지만 움직이는 타이밍과 동작의 디테일들이 다들 제각각이어서 군무의 매력을 살짝 떨어뜨리는 감이 있었습니다 뮤지컬에서 칼군무를 요구하는 건 무리지만 조금만 더 맞추면 확실히 보기 좋을 것 같다는 생각이 들었습니다 캐스팅이 바뀌면 언젠가는 다시 보고 싶은 공연이었어요 왜 계속해 서 꾸준히 그리스가 공연하고 오픈하는지 알 수 있는 공연이었습니다 그리스 최고에요
202,3,***,2014.08.20,조회 85,"공감 1
공감하기",통통 튀는 매력의 뮤지컬,오랜만에 친구들이랑 보러 가서 신나는 노래랑 춤 덕분에 즐거운 시간 보냈어요 아는 노래가 나올 땐 더 신이 나더라구요 아무래도 우리나라 학교 상황과는 조금 다르지만 그래도 그때의 우리를 돌아볼 수 있는 유익한 시간이였어요
203,5,***예매자,2014.08.20,조회 105,"공감 1
공감하기",최고의 뮤지컬,와 정말 신나고 재밌는 뮤지컬이었습니다
204,5,q131***,2014.08.20,조회 144,"공감 0
공감하기",3번째 관람!,벌써 3번째 관람입니 다 이젠 나이가 드니까 유치하다고 하는 친구도 있지만 제 첫 뮤지컬이었던 만큼 전 볼 때마다 재밌네요
205,5,congb***예매자,2014.08.19,조회 71,"공감 1
공감하기",그리스 씬나요,그리스 팬이에요 다섯 번째 봤는데 봐 두 봐 두 신나 구재밌네요 대학로에서는 저번 시즌 꺼두 번 새로운 시즌 꺼는 첨봤네요고은성 배우 꺼꼭 보구 싶었는데 노래도 잘하구 멋지네요 노래 넘씬나 요 열심히 하시는 배우님들 진짜 진짜 멋져 요 공연장 새로 생긴 지 얼마 안 되서 좋은데요 근데 공연 전에 왜 사진은 못 찍게 하는지 아쉽네요
206,4,***예매자,2014.08.19,조회 27,"공감 0
공감하기",재미있고 신나는 공연,오랫만에 재미있고 신나는 무대였습니다귀에 익숙한 노래들이 많아 몰입도 쉬웠고 분위기도 좋았습니다 2층에서 봤는데 난간이 있긴 하지만 공연이 시작되면 난간이 자동으로 내려가기 때문에 공연보는 데 난간이 걸림돌이 되지는 않습니다 좌석 고르는 데 참고가 되었으면 좋겠습니다다음에 기회가 되면 한 번 더 보고 싶네요
207,5,anes***예매자,2014.08.18,조회 91,"공감 0
공감하기",굿,잼 있어요
209,5,blac***예매자,2014.08.18,조회 62,"공감 0
공감하기",익숙한 노래와 춤이 있는 신나는 공연~,익숙한 노래와 춤으로 신나게 잘 보고 왔어요 그리스 통해 유명해진 배우들이 많은 만큼 검증된 신인들로 이루어져서 그런지 다들 실력파 유쾌했습니다
210,5,kdhki***예매자,2014.08.17,조회 75,"공감 0
공감하기",그리스 짱!!,예전부터 너무 보고 싶었던 뮤지컬 정말 재미있어요 꼭 보세용
211,5,choij***예매자,2014.08.16,조회 63,"공감 0
공감하기",재미있어요~~~,재미있었어요 배우님들 다 훌륭하고 가격도 착하구요 강추입니다
212,5,rudxo7***예매자,2014.08.16,조회 101,"공감 0
공감하기",대박!! 라이브 후기,이번에 두 번째로 그리스를 봤어요 1열 12번째에서 봤는데 배우들과 함께 호흡할 수 있어서 너무 좋았어요 대박 뮤지컬 반했어요
213,4,iandh***예매자,2014.08.16,조회 37,"공감 0
공감하기",재밌었어용!!,내용
214,5,jhp9***예매자,2014.08.16,조회 47,"공감 0
공감하기",그리스,그리스 배우들의 열정이 빛나는 무대였습니다
215,5,jhp9***예매자,2014.08.16,조회 47,"공감 0
공감하기",그리스!!,한순간도 지루하지 않은 정말 재밌었습니다
216,5,jhp9***예매자,2014.08.16,조회 52,"공감 0
공감하기",그리스,명불허전 그리스 진짜 재밌었어요
217,2,2118719***,2014.08.15,조회 168,"공감 0
공감하기",8/138시 공연보고 왔습니다.,오픈런으로 하고 있고 뉴시즌이라는 타이틀이 있어서 기대를 했습니다 여러 번 그리스 관람을 했지만 이번에는 좀 실망했습니다 1배우님들 저음이 하나도 안 들리더군 요고음에서만 오했습니 다 음향의 문제일까요 그날 배우님들 컨디션의 문제일까요 아님 제자리의 문제였을까요 2무대가 좁은데 깊지 않아서 2층에서 보려면 조금 사각이 있더군요 그런데도 즐겁게 즐겁게 공연을 보려는데 커튼 콜 시작하는 타이밍에 안전바를 올리시는 진행요원 센스는 어디서
218,5,chul***예매자,2014.08.12,조회 89,"공감 0
공감하기",두 번째 관람,점 말신나고 즐거운 공연 봐도 봐질리지 않는 공연 꼭 보세요 강 추입니다기회가 되면 또 봐야 겟어요
219,4,sodak***예매자,2014.08.11,조회 126,"공감 0
공감하기",완전 재미있었습니다.,제가 학교 뮤지컬 부에서 발표로 했었던 뮤지컬이 바로 그리스 거든요 대본도 벌써 달달 외웠고 노래 가사는 물론 멜로디까지 외웠지만 실제 뮤지컬을 본 건 아니라서 작년에 했을 때 별로 잘 살리지 못한 것 같아서 아쉬워서 언제 다시 하게 될지 모르니 한 번 보자라는 마음에 갔는데 역시 대본을 다 외웠어도 재미가 있네요 조금 아쉬웠던 건 사람들이 커튼콜 때 잘 즐기지 못했던 것인데 다들 커튼콜이 무엇인지 모르더라구요 그냥 아직 극이 안 끝났구나 하고선 그냥 보시는 분들이 많았는데 커튼콜이 무었인지 설명이 써 있는 종이를 붙혀 놓거나 하는 것도 좋은 것 같아요아제가 못 본 거일 수도 있네요 그 점 외에는 다른 건 다 좋았던 것 같습니다 연기도 좋았고 다 좋았어요 왠지 모르게 군무는 조금 아쉽네요 그래도 재미있었고 친구랑 좋은 추억 만들고 가서 좋네요 앞으로 더 흥했으면 좋겠네요
220,5,***예매자,2014.08.11,조회 98,"공감 0
공감하기",진짜 안보신분 꼭 보세요!!,본지 꽤됬지만 후기를 이제 쓰네요 학생 할인 받아서 친구랑 둘이서 1열에서 봤는데 진짜 재미있었어요 노래도 너무 좋고 배우들도 예쁘고 재미있었어요 중간에 웃긴 부분도 있고 시간 가는 줄 모르고 정말 재미있게 보고 나왔어요 무대 촬영이 안 되서 아쉬웠지만 한 번쯤 꼭 봐야 될 뮤지컬 같아요 보고서 많이 웃고 왔어요 기회되면 한 번 더 보러 가고 싶네요
222,5,***예매자,2014.08.11,조회 64,"공감 0
공감하기",와우..,너무 열시미하는 배우들에게 박수를
223,4,951311***예매자,2014.08.11,조회 170,"공감 0
공감하기",그리스 관람 후기,아이들 중 2초 6과 함께 본 첫 뮤지컬인 거 같다 출연진들의 가슴뻥 뚫릴 듯한 노래 소리에 집중 또 집중하며 2시간 35분을 봤다 한여름 밤의 더위를 잊게 할 뮤지컬 아이들도 몰입하며 잼 나게 봤다고 한다
225,3,sj5***,2014.08.11,조회 201,"공감 1
공감하기","공연은 최고, 직원은 글쎄요...",명성이 자자한 그리스를 보려고 벼르다가 드디어 보게 됬네요 워낙 그리스의 음악들을 좋아해서 뮤지컬을 보기 전부터 들을 알고 있던 터라 장면마다 나오는 노래에서 아이 음악이 이런 장면에서 나오는 음악이구나 하고 색다른 즐거움으로 봤습니다 생각했던 것보다 더 시간도 금방 가고 즐거웠어요 아쉬웠던 건 스텝들이었습니다 모든 공연장이 당연히 촬영 금지인 건 이제는 누구나 아는 상식이고 그걸 설명해주는 것까진 참 좋습니다만 공연 중간에 찍는 것도 아니고 공연장 미리 입장해서 빈 무대를 찍는다거나 셀카를 찍는 것도 안 된다는 건 정말 이해가 안 되네요 모든 촬영이 일체 금지라면서 핸드폰 카메라 켜는 사람들 일일히 찾아가서 얘기하던 데 적당히 하시지보는 사람 눈살찌푸려질 정도던데요 말 그대로 핸드폰 카메라만 누르면 득달같이 오셔서 한마디 하시더군 요저 표현 그대로 득달같이 아무리 친절히 말하더라도 지나친 모습이 아니었을까 생각해 봅니다 셀카만 찍는다고 말해도 안 된다고 정색하시고 그분도 일일 히말 하러 다니면서 힘드시기는 했겠지요 근데 빈 무대 도 못 찍게 할 만큼 무대 자체에 법적인 저작권이라도 있나요 그럴 거면 공연장 자체를 오픈한다는 게 말이 안 되지 않나 요공연 즐겁게 보러 가서 그런 일련의 모습 때문에 공연 시작 전에 한번 짜증나고 중간에 쉬는 타임에도 아주 부지런히 그러고 다니시는 거에 한 번 더 짜증 났네요 돈 주고 공연 즐겁게 보러 온 사람들인데 그런 걸로 기분상해야 한다는 게 그닥 좋진 않더군 요공연장 측에서는 좀 적당한 선에서 지침을 가지셔야 하지 않을까 생각합니다 관객들이 돈 주고 잔소리 들으러 간 건 아니잖아 요공연 중엔 촬영 금지가 상식인 거관객들도 잘 알아요 암튼 전 공연만 즐거웠네요
226,5,syny0***예매자,2014.08.10,조회 73,"공감 0
공감하기",풍성한 볼거리~,유쾌한 내용과 풍성한 볼거리 멋있는 캐릭터들 많이 웃고 갑니다
227,5,***예매자,2014.08.09,조회 78,"공감 0
공감하기",유쾌하고 기분 좋아지는 뮤지컬 ♥ 라이브 후기,이제 막 뮤지컬에 빠져들기 시작할 때쯤 만나게 된 그리스 오직 후기에만 의지한 채 관람하게 되었는데 역시나 쌓였던 스트레스가 확 풀리고 환호성을 당연히 낼 수밖에 없었습니다 결국 마지막에는 두 눈에 하트를 뿅뿅 내며 끝난 게 무지 아쉬었습니다 내 생애 또 잊지 못할 즐거운 뮤지컬 그리스 짱이에용
228,1,he***,2014.08.09,조회 316,"공감 3
공감하기",엄청난 티켓 창구 직원들이 망쳐놓은 나의 행복한 주말 라이브 후기,저는 해외에서 10년 살다가 최근에 귀국하여 살고 있는 사람입니다 잘났다가 아니라 국내 사정에 조금 어두울 수 있다는 점 때문에 이 사실을 먼저 밝힙니 다 토요일 아내고교 1년 초등학교 4학년 두 딸과 모처럼 즐거운 마음으로 대학로에서 식사도 하고 전날 인터파크로 예약한 예약번호를 들고 공연장으로 갔습니다 인터파크에 예약할 때 청소년은 50% 할인이 된다고 하여 50% 할인 2명 성인 두 명의 예약이었습니다 그런데 티켓 창구에서 할인받은 두 아이의 학생증 및 나이의 증빙서 류가 있어야 된다는 겁니다 예약 시 주의사항에 공지된 사실이라고 엄청나게 사무적인 조의 답변이었습니다 얼마나 많은 사람들이 공연 예약을 할 때 자세한 조건 등을 다 읽고 예약 버튼을 누르는지 모르겠지만 그런 사실을 모르고 두 딸은 할인이 된다고 하여 당연히 할인조건으로 티켓을 구매해 간 저희는 당황할 수밖에 없었습니다 아내의 핸드폰에서 큰 아이 교복 입고 찍은 사진도 보여주고 둘째 초등학교에서 연락받은 문자메시지 등을 보여주는데 학생인 것은 확인되지만 나이가 확인이안 된다라며 근처 전철역에 가서 주민등록등본을 떼어오라는 겁니다 이쯤에서 저도화를 참지 못하고 항의의 소리가 높아질 수밖에 없었습니다 저희 둘째는 이제 키 140의 누가 봐도 초등학생임을 의심할 만한 정황이 아닌데도 불구하고 문화서비스를 한다는 사람들이 주민등록등본을 가져오라는 요구는 제상식에 비추어도저히 납득이 되지 않았습니다 할인제도를 아예 없애든지 할인 신청 버튼을 누를 때 팝업으로 신분증을 가져오라고 하던 지 지금 생각해봐도 이 업체 직원들의 행동과 태 도는 이해할 수 없군요 이제 우리나라에서는 현재 초등학생도 부모와 서울시내를 외출할 때 신분증을 가지고 다녀야 하는 건지 창구의 책임자와 얘기하겠다고 했더니 창구 직원보다 한술 더 떠서고압적이고 친절이라는 느낌은 전혀 없는 사람의 싸늘한 답변과 고지된 사실을 모른 우리의 책임이라는 말만 되풀이하더군 요모처럼 예전 추억도 되새겨가며 대학로 외출을 했던 저희 가족은 엄청난 혼돈과 분노의 감정만 가지고 귀가했습니다 청소년 아이와 함께 이 공연을 보러 가시는 분들 아이들 의 신분증 또는 주민등록등본 등을 꼭 지참하고 가시길 권해드립니다 또 티켓 구매 시 주요 사항이 보이면 꼼꼼히 살펴보시길 권합니다
229,5,***예매자,2014.08.07,조회 57,"공감 2
공감하기",유쾌한 공연!,스트레스 확 날려줄 정도로 유쾌하고 시원한 공연이었어요 둘째 줄에서 배우들 땀과 숨소리까지 느끼며 에너지 팍팍 받아갑니다
230,3,ehfv***예매자,2014.08.06,조회 136,"공감 0
공감하기",웃고 즐기기에 좋다~,엄청나게 배꼽 빠지게 웃을 정도의 꿀잼은 아닌데 소소한 잼그래도 롱런하는 이유는 있는 듯하고 뮤지컬 입문자들한테도 참 좋긴 하겠는데 관람 연령이 좀
231,4,silva1***예매자,2014.08.06,조회 66,"공감 2
공감하기",역시 그리스!!,재밌고 유쾌한 그리스 절실망시키지 않았어요 또 보러가고 싶어요
232,5,ggung@kmu.kookmin.ac***예매자,2014.08.06,조회 100,"공감 2
공감하기",역시 명불허전~,배우는 바뀌어도 그리스의 열정적인 모습은 변함이 없습니다 중학생 딸내미에게 보여줬더니 너무 좋아하네 요 청소년 할인까지 되고 너무 너무 만족스러운 공연이었습니다
233,3,***예매자,2014.08.05,조회 185,"공감 1
공감하기",뮤지컬 그리스 후기,배우들의 춤과 노래는 정말 신나고 재미있었습니다 무대 매너 좋고 공연 내내 화려한 춤을 보며 재미있었는데 솔직히 ;;;; 1층석에 앞쪽 자리이었습에도 불구하고 ;;;; 배우들 대사랑 노래 가 사 전달이 아 되더라구요 웅얼웅얼거리는 정도;;;; 그리스는 워낙 유명한 뮤지컬이니까 대충 내용을 알고 관람한 거였는데 뭐랄까; ;; 기승전결이 없는 내용하지만 춤과 노래도 화려하고 중간 중간 웃기는 부분도 있어서 재 있게 보았습니다
234,4,***예매자,2014.08.05,조회 92,"공감 0
공감하기",엄마와 첫 뮤지컬,엄마와 첫 뮤지컬 배우 중에 노랫말이 잘 안 들리는 경우도 있었어요 같은 배우도 이 노래는 가사가 잘 들리고 어떤 곡은 안 들리는 경우도 있었고 그래도 전체적인 평은 저는 한번은 볼 만한 뮤지컬인 거 같아 요 엄마는 2부 시작할 때쯤 살짝 존 거 빼고는 괜찮다고 하셨어요
235,4,***예매자,2014.08.03,조회 63,"공감 1
공감하기",가볍게 보기 좋은 뮤지컬!,오랜만에 남자친구와 둘이 신나게 웃고 돌아왔어요 배우들도 좋았고 내용도 재미있었던 것 같아요 어린이들이 많았는데 어린이들이 보기에는 내용이 조금 19금이지 않았나 싶네요 그래도 재밌게 보고 돌아왔습니다 다들 화이팅하세요
236,5,***,2014.08.01,조회 64,"공감 1
공감하기",친구가 선물한 티켓,친구 완전 땡큐썸머나잇우 후 후후 조만간 바다로 여름 휴가가는데 자꾸 생각 날꺼 같아요
237,5,jjambb***예매자,2014.08.01,조회 57,"공감 2
공감하기",또 봐도 굳~,우울하거나 하면 한 번씩 보러 가죠 역시나 잘 보고 왔네요서 연 샌디도 좋았구요
238,5,chd***예매자,2014.07.30,조회 90,"공감 1
공감하기",언제 봐도 재밌는 ♥,그리스는 언제 봐도 재밌네요 즐겁게 관람하고 왔어요 소니 지수 배우님 왜 이렇게 멋있는 건지상이 배우님의 두디도 색다르고 좋았어요 무더위 지치지 말고 화이팅
239,5,wan***예매자,2014.07.30,조회 108,"공감 1
공감하기",아이들과 함께 너무나 즐거운 시간이었습니다,딸 둘과 여동생과 10대 40대까지 너무나 즐겁고 행복한 시간
241,5,jeno940***예매자,2014.07.27,조회 81,"공감 1
공감하기",재밌어요~~,뮤지컬 동아리 활동하는 데 전부터 보고 싶었던 그리스를 봤네 요 배우들도 좋았고 실수도 있었지만 무대도 잘 꾸며놨고 노래도 좋았어요 연출도 굿
242,3,violet1***예매자,2014.07.27,조회 130,"공감 0
공감하기",역시 신나는,몇 년 만에 보는 그리스 신나게 즐기기에 충분한
243,5,***,2014.07.26,조회 164,"공감 2
공감하기",봤는데 예매 내역이 없네요 ㅋㅋ 강추!!,완전 재밌고 손지애씨 매력 터집니다
244,4,pin***예매자,2014.07.24,조회 73,"공감 1
공감하기",재밌었습니다~,친구랑 갔었는데 둘 다 재밌었어요
