index,Rating,Id,Date,views,like,title,text
559,5,gustjr7***예매자,2020.08.15,조회 20,"공감 0
공감하기",넘에너지 넘치는 뮤지컬,최고 오종혁 배우님이 조금 아쉬웠고 나머지 분들은 최고였습니다
560,5,marc***예매자,2020.08.15,조회 20,"공감 0
공감하기",추천합니다. 라이브 후기,한번쯤은 볼만합니다
561,5,iuss***예매자,2020.08.15,조회 34,"공감 0
공감하기",차별이 아닌 다름을,배우님들의 연기를 보았고 마음 깊이 가지고 있던 차별이 아닌 다름으로 인식을 하게 되었습니다
562,5,jjk***예매자,2020.08.15,조회 20,"공감 0
공감하기",렌트짱 라이브 후기,겨울에 또 와주 세오
563,5,tptkd4***예매자,2020.08.15,조회 32,"공감 0
공감하기",3번 봐도 모두 좋았던 극,3번째 후기인데요 3번째 보면 질리진 않으려나 걱정하며 갔지만 기우였습니다 볼 때마다 감동받고 즐거운 극이에요오히려 여러 번 보면서 더 이해하게 되고 더 생각하게 되는 것 같아 요 너무너무 좋았으니 빨리 돌아와 주세요
564,5,gka***예매자,2020.08.15,조회 18,"공감 0
공감하기",즐거웠던 공연,가격이 비싸서 조금 부담이 되었었는데 예매하고 극장 안에 들어서는 순간 무대 세트 보고 이해했습니다 그리고 극이 시작되고 배우들의 노래와 라이브 밴드의 연주와 무대 연출에 티켓값 더 받아야 하는 거 아닌가 할 정도로 정말 신나고 유쾌하고 즐거운 공연이었어요 노래들이 다른 뮤지컬 넘버들이랑 뭔가 다른 데 어떤 부분에서 다르다고 해야 할지 잘 모르겠지만 보통 뮤지컬 노래 같지 않아서 흥미로웠어요 1막은 흥이 나는데 2막은 다소 무겁고 진지한 분위기로 개인적으로는 1막이 좀 더 취향이었어요 2막은 뜬금없이 엔딩이 나는 느낌이기도 하고 미미 장면에서 어라되기도 해서 당황했네요 그래도 렌트 정말 좋은 공연이고 명곡시즌 오브러브를 듣는 순간 귀가 녹았습니다 정말 최고였어요
565,4,pluto7***예매자,2020.08.15,조회 29,"공감 0
공감하기",오랜만에 뮤지컬 보러 왔더니 좋네요.,장지 후로 저 김수하 미미정원영 마크 최재림 콜린 전나영 모린캐스팅이었습니다 개인적으로 너무 맘에든 캐스팅이었어요 특히 최재림 배우님 <에드거 앨런 포>에서 첨알게 됐었는데 정말 저렇게 노래를 편하게 부를 수 있다니 분명 슬픈 장면인데 노래가 너무 좋아서 미소를 짓게 되는-_-;; ;원래도 좋은 노래로 이루어진 뮤지컬인데 배우들이 연기도 노래도 너무 너무 잘하셔서 완전 눈귀호 강하고 온 것 같아요 다 만성적이 표현이 다소 있는 편이어서 엄청 각오하고 갔는 뎁 생각보다 정신없어서 거의 이해가 안 됐습니다만 그런 부분을 좋아하지 않는 분들은 감안하시고 작품 선택하시면 될 것 같아 요인물이 많이 나오는 편이라 영화나 유튜브에 올라온 공연 실황 먼저 보시고 가시는 거 추천하고요 프로그램 북사셔서 시놉시스 읽고 보셔도 좋을 것 같습니다
566,5,hju***예매자,2020.08.15,조회 13,"공감 0
공감하기",최고의 공연이었어요,회사일로 너무 답답하고 힘들어서 충동적으로 보러 갔는데 넘치는 에너지와 뚜렷한 주제들로 많은 위로를 얻고 왔습니다
567,5,miffy***예매자,2020.08.15,조회 17,"공감 0
공감하기",렌트렌 트렌트렌트!,잼나요담에 또 볼 꺼예요
568,5,miffy***예매자,2020.08.15,조회 13,"공감 0
공감하기",렌트!,최고예요
569,5,ram1***예매자,2020.08.15,조회 17,"공감 0
공감하기",렌트,볼거리가 너무 많아서 눈이 바쁜 공연 눈한 쌍만 더 있으면 좋았을 걸 넘버 좋은 건 두말하면 잔소리인데 여러 명 말하는 게 겹치면 대사 알아듣기가 힘들어요
570,5,andreast***예매자,2020.08.15,조회 15,"공감 0
공감하기",렌트사랑해요,스토리도 좋고 넘버들도 다 좋고 특히 이번 시즌에는 못하는 배우가 하나도 없어서 넘넘 좋아요 재림 콜린 진짜 특히 최고엔젤 죽는 씬에선 왜 매번 볼 때마다 눈물이 나는 지사랑해 요 렌트가지 말아요
571,4,clubhot1***예매자,2020.08.15,조회 26,"공감 0
공감하기",음향도 복불복,어떤 날은 좋고 어떤 날은 안 좋고 어떤 날은 소리가 작고 어떤 날은 너무 크고 대부분의 공연장들이 음향이 좋지 않다는 후기가 많은데 셋팅에 따라서도 공연 날마다 달라지니 아쉽네요 근데 물새는 건 언제 고칠지 궁금하네요장마가 길어지는데 객석 2층 갈 때마다 물받고 있는 거 보면 이 공연이랑 참 잘 어울리는 상황이란 생각은 되는데 백화점에 영화관 호텔까지 있는 복합문화공간인데 눈 많이 와서 녹아도 물이 새겠군요;;
572,4,sory***예매자,2020.08.15,조회 21,"공감 0
공감하기",끊이지 않는 음악의 선율이 특히 인상적이었던.,오랜만에 뮤지컬을 관람했습니다 렌트는 줄거리도 잘 모른 채 관람했는데 생각보다 모든 선율이 참 좋더라고 요귀에 익지 않아서인지 계속 허밍하게 되는 넘버는 없지만 뮤지컬 렌트를 생각했을 때 넘버들이 꽤 좋은 뮤지컬로 기억될 것 같습니다 다만 14세 관람 가치고 다소 선정적 약물 폭력적인 주제들이 나와 조금 보수적으로는 19세 관람가로보다 넓게 잡아도 17세 이상 관람으로 바꿔야 하지 않나 생각합니다
573,4,clubhot1***예매자,2020.08.15,조회 16,"공감 0
공감하기",재밌었어요.,무대 위에 모든 배우들이 나와 있을 때 다른 배우 무대를 보면서 웃고 있던 배우고 본인 파트가 되자 눈물을 뚝뚝 흘리며 노래를 부르는 건 매번 봐도 놀랍네요 연출이 만든 디테일 배우가 만든 디테일 찾아가며 공연보는 재미가 있는데 고정된 디테일을 공연 후반에 되어서야 그게 무슨 의미인지 깨달을 때 난 여태 뭐 보고 있었나 그런 생각도 들고 공연에 대해 배우 디테일에 대해 생각하는 거 진짜 재미있습니다
574,2,clubhot1***예매자,2020.08.15,조회 41,"공감 0
공감하기",좋은 날이 있으면 나쁜 날도 있는 거죠.,8월 7일 공연은 주조 연배우 대부분이 실수한 날 실수 안 한 배우 뽑는 게 더 쉬운 날인 것 같네요 공연 시작한 초반 이후에 객석 반응 싸늘한 거 오랜만에 봤습니다 보통 모린 등장하고 나면 반응이 살아나는데 그때 잠깐 반짝하고 계속 싸늘 공연 여러 번 보는 사람이야 이 배우들이 원래는 잘하는 사람들인 거알지만 어쩌다 한 번 본 사람들은 이 공연 보고나가서 다음엔 다른 공연에서 이 배우들 보고 싶을까 이런 생각이 들었습니다
575,4,clubhot1***예매자,2020.08.15,조회 33,"공감 0
공감하기","새치기, 수구리 하지 맙시다.",남들 다 줄 서서 사진 찍는데 갑자기 껴들어서 사진 찍는 뻔뻔한 사람들 종종 보는데 좋은 소리가 안 나옵니다 공연 시작부터 앞에 분이 고개를 숙이는 바람에 맨눈으로 봐도 망원경으로 봐도 무대가 가려서 어셔분이 보고 말해줄 타이밍 기다리기엔 넘버 하나하나가 소중해서 등 붙여달라고 말씀드렸습니다 저도 말하려고 고개를 숙였기 때문에 뒷분들도 무대가렸을 거라 생각하니 마음이 불편했습니다고 개숙이지 않아도 무대 잘 보이는 자리에 앉아서 왜 수구리를 할까 요 공연 후기 안 쓰고 관크 당한 것만 쓰는데 공연은 정말 좋았습니다 이날 정원영 배우가 천재였습니다 공연 내내 본 그의 애드립은 정말 적재적소에서 잘 스며들어서 불편하지 않고 오히려 찰떡이라 어쩜 저렇게 잘할 수 있나 싶을 정도입니다 몸도 잘 쓰고 노래도 잘하고 천생 배우인 분이에 요항상 좋은 모습 기대하겠습니다
576,5,clubhot1***예매자,2020.08.15,조회 15,"공감 0
공감하기",행복한 공연이었습니다.,앞자리 욕심나는 페어라 취소 마감 시간까지 기다렸는데 엄청 앞자리는 역시나 안 나오고 이 시간대에 표구하려고 기다리시는 분이 꽤 많아서 무대 전체를 보기 편한 자리를 어렵게 구했습니다기대한 만큼 너무 좋은 공연이었습니다 인터 때 주변에 앉은 분들도 정말 잘한다고 좋다고 또 보고 싶다고 하셨는데 하필 이날 페어는 앞으로 없는 페어이제 진짜 공연도 얼마 안 남았네요 다 좋은데 함성만 좀 자제하자 그나마 얼마나 오지도 않는 모린의 단독 파트 뺏어가지 말자 관객분들아
577,5,gud1***예매자,2020.08.15,조회 19,"공감 0
공감하기",굳,굳굳 굳
578,5,skek***예매자,2020.08.15,조회 31,"공감 1
공감하기",2번째 관람이었어요!! 라이브 후기,한 번만 봤을 때 여운이 커서 한번 더 예매하게 됬어 요 저번에 봤을 때랑 대부분의 배우 분들이 다른 캐스트로 봤는데 둘 다 너무 좋았어요 탄탄한 뮤지컬이라 오랫동안 지속되나 봐요-
579,5,1107***예매자,2020.08.15,조회 25,"공감 0
공감하기",렌트는 사랑이다,노데이벗투데이오직 오늘 뿐 다들 사랑하세 요 렌트는 사랑이다
580,5,mjseon***예매자,2020.08.15,조회 30,"공감 0
공감하기",오랜만에 봤는데 너무 좋았습니다 라이브 후기,오랜만에 봤는데 배우 분들이 더 잘해지셔서 재미있었습니다
581,5,rjh0***예매자,2020.08.14,조회 27,"공감 0
공감하기",오랜만에 본 렌트,렌트의 음악을 무척이나 사랑했었나 봐 요 음악이나옴에 따라 자동으로 흔들거리는 몸을 뒷관객을 생각해 자제를 해야 했었어요 렌트 초연 이후로 중간에 보기는 했지만 새로운 배우들도 마음에 들고 오종혁과 아이비 김호영 캐스팅 보고 싶었던 공연이라 설레는 마음을 안고 즐감 초연 캐스팅으로는 아마 김호영이 유일하게 있었던 게 아닌가 생각이 들었는데 요즘엔 기억이 가물 걸려 정확하지는 않네 요트리를 연상시키는 커다란 무대 장식도 인상 깊었고 음악은 두말하면 입이 아플거같네요 동성애에 관해 부정적인 시각을 가지고 계신다면 패스하셔도 좋으나 사랑 이야기 자체만으로 보면 훌륭한 공연입니다티켓 가격 때문에 여러 번 못 보는 게 좀 아쉽네요
582,5,dae***예매자,2020.08.14,조회 22,"공감 0
공감하기",명불허전렌트,계속 듣게 되는 넘버가 너무 좋다 시즌스 오브러브 최고
583,5,sujs0***예매자,2020.08.14,조회 26,"공감 0
공감하기",에너지가 넘치는 극,현장 감박력이 장난 없어요 아직도 다 같이 음메 외치던 생각이 납니다 오래된 작품이라 확실히 텍스트는 조금 낡은 느낌이 있는데 그럼에도 불구하고 왜 이렇게 유명한 작품인지 알게 된 거 같아요신나는 락음악 고댄스 추는 배우님들의 에너지를 한 몸에 받고 온 것 같습니다 렌트는 조연이라는 개념이 없는 것 같습니다 정말 앙상블 분들까지 전부 주연 같아 요 200813 목 공연 정 말 멋졌어요 렌트 최고라비보엠
584,5,lucym***예매자,2020.08.14,조회 52,"공감 0
공감하기",오래되었지만 신선한,배경도 2-30년 전이고 내용도 낡은 감이 없지 않아 있지만 그 시대의 분위기가 잘 느껴졌고 강한 락사운드의 넘버들과 성스루 양식 등이 나름 신선했습니다 무엇보다 배우들이 정말 돋보이는 공연입니다 뮤지컬 처음 보는 친구와 함께 갔는데 좋아하더라구요타임 세일도 많이 하는데 한번쯤 꼭 보면 좋을 것 같습니다
585,5,nowji2***예매자,2020.08.14,조회 39,"공감 1
공감하기",최...고..☆,기대 안 하고 봤다가 지금 2회차임
586,5,nunji***예매자,2020.08.14,조회 44,"공감 0
공감하기",그래도 삶은 아름다운가 봅니다.,힘든 상황 속에서도 사랑이 있는 모습을 보니 감동적이네요팍팍한 현실 속에서 뮤지컬 렌트를 보고 많은 에너지를 얻어갑니다
589,5,jiwon5***예매자,2020.08.14,조회 31,"공감 0
공감하기",정말 좋아요 최고!,노래도 좋고 너무 너무 재밌습니다 꼭 한 번 보고 오시길 바라요
590,4,ameeu***예매자,2020.08.14,조회 38,"공감 0
공감하기",렌트,최고의 뮤지컬 추천합니다
591,5,lsr891***예매자,2020.08.14,조회 27,"공감 0
공감하기",렌트는 사랑,로저 미미콜린엔젤죠앤 모린그리고 가장 사랑하는 마크한 여름의 크리스마스를 선물해 준 너희들 고마워
592,5,hijk***예매자,2020.08.14,조회 26,"공감 0
공감하기",렌트!!!,배우들의 연기와 노래가 최고에요
593,5,hijk***예매자,2020.08.14,조회 27,"공감 0
공감하기",열정적인 공연,좋은 기운 느끼고 갑니다
594,5,starry***예매자,2020.08.14,조회 8,"공감 0
공감하기",렌트,최재림 정말 멋진 배우
595,5,ose0***예매자,2020.08.14,조회 86,"공감 0
공감하기",??,솔직히 렌트 좋다 좋다 들었지만 기대도 별로 안 했고 원래 다른 뮤지컬은 사작전에 두근두근하고 그러는데 이건 안 그러더라고 요 근데 뮤지컬 보는 내내 두근거려서 진짜 정말이 뮤지컬 왜이제야 봤을까 이런 생각뿐이에 요 얼마 남지도 않았는데 생각치도 못했던 김지휘엔젤 정말 어떻게 저렇게 하지 진짜 여장 남자를 연기하는 게 연기가 아닌 것처럼 느껴질 정도로 잘해 요 정말 대단해 요 최재림 콜린은 원래 배우님은 잘하신다는 얘기를 많이 들었는데 진짜 잘한다는 게 이런 거구나 이런 느낌이 에요 그리고 김수하 배우님 진짜 소문 듣고 갔지만 진짜 반했어요 그냥 말로 표현할 수 없어요미미찰떡 닙니다 그리고 경아 배우님을 보려고 했으나 나영배우님과 누굴 고를 수 없게 두 분 다 잘 하시분이라는 걸 듣고 어쩌다나 영배우님을 보았는데 경아 배우님은 다른 뮤지컬에서 보았는데 나영배우님은 처음이지만 정말 두 분 똑같이 너무 잘하셔 요똘끼 완전 쩔고모린 자체 그리고 원영배우님 그 롹으로 맞춰진 목소리 같은 신남 너무 좋은데요 아니 정말 솔직히 마크로 저 역 배우님들은 다 잘 모르 겠어서 그냥 본 건데 원영배우님 진짜 너무 그냥 렌트보세요 그냥 이런 후기도 처음 쓰는데 막 생각나는 대로 적다 보니 여기까지 왔네요 꼭 보세요
596,5,0o5***예매자,2020.08.14,조회 19,"공감 0
공감하기",그저 눈물만 ㅠㅠ 라이브 후기,렌트는 정말 봐도 봐도 재밌고 볼수록 감동이 배로 오네요 잘 봤습니다 오늘도 사랑 많이 빌려왔어요
597,5,0ldmo***예매자,2020.08.14,조회 17,"공감 0
공감하기",렌트는 사랑입니다,다들 렌트하세요
598,5,magent***예매자,2020.08.13,조회 19,"공감 0
공감하기",재밌어요,너무 잘 봤습니다
599,5,seramin0***예매자,2020.08.13,조회 48,"공감 0
공감하기",행복했던 이번 여름,8월 12일 수요일 회차 여섯 번째 관람을 끝으로 이번 시즌 렌트자막했습니다 뮤지컬을 많이 보는 편이긴 하지만 기존 마지막 렌트가 뮤지컬의 뮤자도 모르던 시기에 올라와서 마냥 기다리고만 있었어요 9년 만에 올라온 렌트는 제가 기대했던 대로 아니 기대 이상으로 너무 좋았습니다 사회적으로 나 개인적으로나 굉장히 힘든 일들만 겹친 시기였는데 렌트를 보는 순간만큼은 정말 행복했어요 같은 서울이어도 왕복 3시간이 넘는 고행길이었지만 1막 마크의 전기나 갔어라는 대사가 주는 짜릿한 느낌을 잊지 못해 꽤 여러 번을 왔다 갔다 했네요 전 캐가 사랑이지만 그 중에서도 지후로 저와 수하미미의 케미 너무 좋았고 &51126 ; 콜린 그리고 두 마크 배우님들 진짜 애정합니다 렌트 덕분에 2020년 여름이 그래도 행복한 기억으로 남을 것 같아요 얼마 남지 않은 공연도 잘 마무리하시길 바랍니다
600,5,hyeonj***예매자,2020.08.13,조회 33,"공감 0
공감하기",재밌어요!,너무 재밌어요
601,4,mmmin***예매자,2020.08.13,조회 32,"공감 0
공감하기",렌트,재밌어요
602,5,1004***예매자,2020.08.13,조회 44,"공감 0
공감하기",렌트는 렌트다,좋은 공연 잘 봤습니다
603,5,julian***예매자,2020.08.13,조회 79,"공감 0
공감하기",오늘을 살아가야 하는 이유,뉴욕 맨하탄 변두리 낡은 공장지대의 내일을 잠담할 수 없어 상처 많은 그러나 그래서 더 오직 오늘을 살아가야 하는 청춘들 2011년에 렌트를 봤을 때는 그저 그 청춘들이 눈물나게 아프게만 느껴졌는데 그 사이나도 나이를 먹어서인지 그럼에도 불구하고 각자 처해진 상황에서 최선을 다해 오늘을 살아내려는 노력과 열정이 더 와닿더라 결국 누구에게나 공평하게 주어진 1년의 시간 52만5600분을 어떤 방식으로 지내느냐의 문제나답게 나를 말하며 후회 없이 오늘을 살아가겠다 살 아내겠다 뜨거운 무대를 보여주신 모든 배우 분들 특히 갓 갓 갓상블분들 모두에게 감사를
604,5,hlovej1***예매자,2020.08.13,조회 41,"공감 0
공감하기",뮤지컬 <렌트>,2020년 꼭 봐야 할 뮤지컬 놓치면 후회합니다
605,5,hlovej1***예매자,2020.08.13,조회 37,"공감 0
공감하기",뮤지컬 <렌트>,2020년 꼭 봐야 할 뮤지컬이 제막공이 얼마 남지 않았습니다 꼭 보세요
606,5,hlovej1***예매자,2020.08.13,조회 31,"공감 0
공감하기",뮤지컬 <렌트>,2020년 꼭 봐야 할 뮤지컬
607,5,ymir***예매자,2020.08.13,조회 65,"공감 0
공감하기",완벽한 캐스팅 !!!!!,재림콜린 지휘엔 젤원영 마크 지후로 저수하 미미나영 모린다희조앤정모 베니정말 누구 하나 빼놓을 수 없이 완벽했어요 앙상블 분들도 너무 좋았구요 배수정 배우님 대극장 주조연으로 다시 뵐 때까지 존 버합니 다극 자체가 기본적으로 너무 좋지만 어제는 지휘엔젤이랑 원영마크가 특히 텐션 넘쳤던 거 같아요휘엔젤 정말 또 보고 싶네요 완전 추천
608,5,macbeth***예매자,2020.08.13,조회 50,"공감 0
공감하기",최고의 캐스팅,렌트뮤지컬은 처음 보는데 너무 너무 재밌게 보고 나왔습니다 이날 캐스팅 완전갓
609,5,sandy2***예매자,2020.08.13,조회 42,"공감 0
공감하기",빨리 보세요,한번이라도 더 보세요
610,5,sunligh***예매자,2020.08.13,조회 64,"공감 1
공감하기",맘껏 소리 못질러서 아쉬웠어요.,상황이 좀 만 더 좋았으면 더 즐길 수 있었을 텐데 하지만 환호 안 하는 게 지금 시기에 더 맞지 않을까요 안내 좀 잘해주시겠어요
611,5,lemonju***예매자,2020.08.13,조회 49,"공감 0
공감하기",꺅RTRNT,꺅
612,5,lemonju***예매자,2020.08.13,조회 33,"공감 0
공감하기",RNT,내용
613,5,mde01***예매자,2020.08.13,조회 26,"공감 0
공감하기",렌트는 렌트!!,두 번째 관람이였는데 첫 관람 때 놓쳤던 것을 보는 재미가 솔솔했습니다다 관람이 전혀 아깝지 않은 공연이였습니다원 캐스팅의 다 희배우 더 멋있어 졋어요 재림콜린은 명실상부 그저 엄지척원영마크의 엄청난 점프와 탱고에 한 번 더 치였습니다수하미미고양이가 인간이 된다면 그런 느낌일 것 같다고 느낄 수 있는 공연이였습니다 볼 때마다 놀라운 에너지의 전나영 모린이번 공연도 멋졌습니다 집에 가서 후회하지 말고 음메
614,5,rhdwn***예매자,2020.08.13,조회 31,"공감 0
공감하기",나의 최고의 페어,볼 때마다 에너지와 힘을 얻고 갑니다 감사해요
615,5,iefut***예매자,2020.08.13,조회 22,"공감 0
공감하기",강추강추,배두훈씨 마크 너무 좋았어요
616,4,lin022***예매자,2020.08.13,조회 30,"공감 0
공감하기",오직 오늘뿐,우리나라는 미래를 위해 대비해야 한다나중을 위해 노후 대비하면서 지금 오늘보다는 미래를 생각한다 하지만 오늘 지금 이 중요하다고 말하는 렌트를 보며 생각이 많이 바뀌었다 렌트사랑해
617,5,cryin***예매자,2020.08.13,조회 29,"공감 0
공감하기",거지 같은 인생을 가장 아름답게 표현한 열정적인 뮤지컬,3시간 가까운 시간을 넋놓고 봤어요 또 보고 싶음
618,5,jhu***예매자,2020.08.13,조회 21,"공감 0
공감하기",대박,꼭 보세요
619,5,alswldp0***예매자,2020.08.13,조회 61,"공감 0
공감하기",.2층에서 한 번은 봐야 함 라이브 후기,조명이랑 배우들 다 같이 나오는 씬이 정말 정말 아름다운데 1층 앞쪽에서는 절대 못 느낌
620,5,pp2***예매자,2020.08.13,조회 33,"공감 1
공감하기",보면 볼수록 빠져드는 공연 라이브 후기,또 9년을 기다려야 하는 건 아니겠죠 빨리 돌아와야 해요
621,5,jho***예매자,2020.08.12,조회 44,"공감 1
공감하기",듄마크..그는 그저 빛..!!,모든 친구들을 감싸주는 마크는 그 추운 뉴욕의 겨울을 버틸 수 있었던 따스함이 아니었나 싶습니다 마크와 그의 친구들로 저미미 베니콜린 모린 조앤 그리고 엔젤까지 늘 행복하기 바랍니다
622,5,hjiy96***예매자,2020.08.12,조회 24,"공감 0
공감하기",재밌어요!,정말 대극장의 맛을 팍팍 느끼고 왔습니다왜 20년이나 공연할 수 있었는지 알겠어요
623,4,hoke***예매자,2020.08.12,조회 39,"공감 0
공감하기",배우들 에너지가 대단하네요.,극 자체 서사 넘버는 솔직히 그다지 제취향이 아니었지만 왜 배우들이 렌트에 참여하고 싶어 하는지 이해가 되는 공연이었습니다 배우들의 폭발적인 에너지와 순수한 열정만으로도 충분히 감동적이었어요 20주년을 맞은 렌트의 관객이 될 수 있어서 좋았습니다
624,5,eunbi***예매자,2020.08.12,조회 40,"공감 0
공감하기",콜린...,최재림 최고 다진짜
625,5,eunbi***예매자,2020.08.12,조회 30,"공감 0
공감하기",콜린...,최재림 콜린평생해
626,5,khj1***예매자,2020.08.12,조회 35,"공감 0
공감하기",뮤지컬 렌트,감동백만배예요 넘버도 훌륭하고 배우들의 연기도 아주 좋았어요
627,5,himin***예매자,2020.08.12,조회 41,"공감 0
공감하기","20년이 지나도 ""렌트""""",20년 전 예술의전당 오페라하우스에서 처음 본 렌트 공연을 보면서 너무나 가슴이 쿵쾅거리고 무대 위로 뛰쳐올라가고 싶은 충동을 느낀 건 그때가 처음이었다 학생 시절 용돈 다 털어서 보고 또 보고 3번이나 봤던 최애뮤지컬 렌트 20년이 흘러 40대가 되고 누군가의 아내가 되고 아이 엄마가 되고 모든 것이 달라졌지만 공연을 보는 내내 조금도 변하지 않은 예전 그 감동과 희열에 너무나 감사했다 끝나기 전에 꼭 한번 더 봐야지
628,3,star6***예매자,2020.08.12,조회 87,"공감 0
공감하기",괜찮은 공연인데 뭔가 졸게 되는..,공연 자체는 크게 호불호 없을 것 같아 요근데 왠지 모르게 졸리더라구요 분명 조용한 연출도 아닌데 동행도 같이 졸아서 저만 그런 건 아닌 거 같아요
629,5,e10***예매자,2020.08.12,조회 26,"공감 0
공감하기",렌트!!,신나지만 마냥 신나기만 하지 않은
630,5,goodlove1***예매자,2020.08.12,조회 36,"공감 0
공감하기",갈수록 텐션 오르는 렌트,배우 분들 끝날 때가 가까워질수록 감정 선 터지네요 못 보내겠어요
631,5,t0***예매자,2020.08.12,조회 51,"공감 0
공감하기",인생 뮤지컬ㅠ,돈 안 아끼고 최대한 앞에서 보길 잘했다 대사 잘 들리고 배우님들 표정까지 다 잘 보이구
632,4,cmx***예매자,2020.08.12,조회 29,"공감 0
공감하기",너무 너무 재밌었어요,또 보러 올게요
633,5,bestkim1***예매자,2020.08.12,조회 23,"공감 0
공감하기",추천합니다.,렌트는 정말 사랑이라는 걸 느낄 수 있었던 공연이었습니다
634,4,bestkim1***예매자,2020.08.12,조회 37,"공감 0
공감하기",추천합니다.,항상 배우님들 에너지에 힘을 받고 오는 극입니다 렌트를 처음 보고도저히 한번만 보고서 렌트를 이렇게 보낼 수 없다는 생각이 들어 또 보고 왔는데 첫 넘버를 듣자마자 오길 잘했다는 생각이 들었습니다 렌트가 꼭 다시 돌아오면 좋겠네요
635,5,sej4***예매자,2020.08.12,조회 35,"공감 0
공감하기",배우들이 넘 좋아요,음악이 물론 좋고 연기하는 배우들 실력이 좋아 극이 더 재밌고 감동이 되었습니다
636,5,uptownt***예매자,2020.08.12,조회 28,"공감 0
공감하기",렌트,오종혁 정원영 김수하 전나영 정다희 최재림 김지휘 임정모
637,5,jeong***예매자,2020.08.12,조회 29,"공감 0
공감하기",최고,즐겁고 행복한 시간이었습니다
638,5,hdae1***예매자,2020.08.11,조회 39,"공감 0
공감하기",렌트 후기.,뉴욕 뒷골목의 암울한 젊은이들 기록으로 남기는 마크 마크 배두훈 김호영님 두 분의 연기가 가슴에 아프게 남는군요
639,5,hdae1***예매자,2020.08.11,조회 33,"공감 0
공감하기",렌트 후기,뉴욕 뒷골목의 암울한 젊은이들 기록으로 남기는 마크 마크 배두훈 김호영님 두 분의 연기가 가슴에 아프게 남는군요
640,5,hdae1***예매자,2020.08.11,조회 26,"공감 0
공감하기",렌트,뉴욕 뒷골목의 암울한 젊은이들 기록으로 남기는 마크 마크 배두훈 김호영님 두 분의 연기가 가슴에 아프게 남는군요
643,5,sanri***예매자,2020.08.11,조회 32,"공감 0
공감하기",와 너무 좋네요,수하미미경 아모린에반하고 왔어요 강추
644,5,yas***예매자,2020.08.11,조회 37,"공감 0
공감하기",너무 좋았어요,이날도 기립박수가 나왔답니다 모두 서로 아끼고 사랑하는 게 보여 요스토리도 감동적이라서 관람하고 나오는 분들 전부 좋아했어요
645,5,jyw9***예매자,2020.08.11,조회 62,"공감 0
공감하기",최고예요 정말,못하는 배우가 단 한 명도 없어요 처음부터 끝까지 수준 높은 공연이었어요 가장 걱정됐던 부분인 번역도 정말 잘 된 것 같아요
646,5,jyw9***예매자,2020.08.11,조회 38,"공감 0
공감하기",최고예요 진짜,옛날부터 렌트 영화도 보고 엄청 팬이었는데 역시 직접 보니까 감동이 비교할 수 없네요
647,5,staceych***예매자,2020.08.11,조회 36,"공감 0
공감하기",너무 좋아서 두 번 봤어요,처음에 넘버들을 때부터 압도되는 듯한 느낌같이 가슴이 뛰는 듯한 느낌이 들었어요 아직도 이랑 모린의 공연 넘버 흥얼거리고 있어요
648,5,sacredi***예매자,2020.08.11,조회 34,"공감 0
공감하기",최고였어요!!!,내용이 어렵지는 않을까난해하지는 않을까 걱정했는데 쓸데없는 고민이었어 요 배우 분들 한 분 한 분이 주인공이었고 그만큼 모두가 사랑스럽고 빛나는 뮤지컬이었어요 지방이라 한 번 더 볼 수 없다는 게 슬프네요
649,4,mist***예매자,2020.08.11,조회 29,"공감 0
공감하기",음악 좋아요,소재는 제 취향이 아니어서 공감까지는 못했지만 음악과 배우님들 연기는 엄지척조앤과 모린 커플 매력적이었어요
650,5,tlqkfsh***,2020.08.11,조회 33,"공감 0
공감하기",배우들 모두 완벽한 공연,각 배역들의 배우들과 앙상블까지 완벽하게 소화해내고 묵직한 감동을 주는 최고의 공연이었습니다
651,5,ekthf0***예매자,2020.08.11,조회 33,"공감 1
공감하기",가지마요디비디 내주세요,렌트막공이 다가오다니가지마요디비디 내주고 가요신시
652,5,winter2***예매자,2020.08.11,조회 31,"공감 0
공감하기",Seasonsoflove는 말해 뭐 해...♡,넘버는 말할 것도 없이 나오자마자 눈물 그렁그렁장지 후 아이비민경아 배두훈 유효진 김호영 정다희 임정모 배우님들은 물론 앙상블 배우님들까지 완벽하게 어우러진 무대였습니다 최고 최고 아이비 배우님의 성량 말해 뭐 해´▽｀。ｏ짱이였어요 유튜브로만 보다 가 처음 봤는데 진짜 대박입니다 민경아 배우님의 음메는 잊을 수가 없어요°° 진짜 언니 최고 정다희 배우님의 카리스마도 멋있어 용그리고 김채은 배우님 넘버 혼자 부르실 때 정말 멋있어요 진짜 듣고 감동받은 이유는 배우 님들이 진심이 담긴 노래처럼 와닿아서 배우님들께 정말 감사했습니다 지방사는 저는 그럼 또 예약하러 갑니다 춍춍
