index,Rating,Id,Date,views,like,title,text
265,5,jhg***예매자,2022.12.22,조회 49,"공감 0
공감하기",짜릿해요,연말 느낌 팡팡나는 뮤지컬 너무 신나게 즐기다가 왔습니다
266,5,joajo***예매자,2022.12.22,조회 54,"공감 0
공감하기",재미있고 흥나는 공연,출연진들이 몸을 사리지 않고 열연해 주셔서 굉장히 즐겁고 재미있게 봤어요 강추합니다
267,5,ajsf***예매자,2022.12.21,조회 68,"공감 0
공감하기","무대도, 의상도 모든 게 화려했던 공연!",즐겁게 관람했습니다 앙상블이 돋보일 수 있는 장면도 많아서 좋았어요
268,5,xin***예매자,2022.12.21,조회 69,"공감 0
공감하기",어린이도 즐거운 공연,프로그램 북사 달라고 할 정도로 즐거운 공연이었어요
269,5,commig***예매자,2022.12.20,조회 90,"공감 0
공감하기",너무 신나요!,운 좋게 열로 자리 잡아 다녀왔는데 너무 신나고 재밌었습니다 탭댄스 너무 좋았어요 자리가 너무 앞이라 목은 아팠지만 배우님들 자세히 볼 수 있었습니다
270,4,soonkil***예매자,2022.12.19,조회 327,"공감 1
공감하기",약간의 아쉬움,액션이나 노래가 화려한 뮤지컬보다는 약간 실망스러웠어요 송일국님 노래도 어설퍼 보였고
271,4,zhvlv***예매자,2022.12.19,조회 265,"공감 0
공감하기",티켓값하는 42번가.,홍지민 배우님 이름값 제대로 네이종혁 배우님 노래는 조금 아쉽지만 연기로 몸빵 이름 알려지지 않은 많은 배우님들 열정과 혼신의 연기로 모두가 주인공이 되었네요티켓 값 아깝지 않다는 생각이 듭니다
273,5,cys09205***예매자,2022.12.19,조회 116,"공감 1
공감하기",브로드웨이 42번가,페기가 도로시를 대신해서 공연을 하는 거 다나는 정말 재미있었다 내가 탭댄스를 배워보고 싶었다
274,5,shkim***예매자,2022.12.19,조회 185,"공감 1
공감하기",뉴욕에서 본 42ndSTRRET를 잊게 만든 뮤지컬,너무 좋습니다 구성장치 출연진 그리고 그들에게서 보이는 열정과 노력 진행 스피드 이 모든 것이 완벽하네요제가 미국 뉴욕에서 인상 깊게 봤던 그 42원작을 잊게 만든 뮤지컬이네요 사실 한국 뮤지컬의 수준이 높긴 하지만 뭔가 엉성하고 짜임새가 떨어져서 프로페셜한 기분이 덜하다고 생각해왔었는데 제 편견을 완전히 깨뜨린 작품이네 요 긴 시간도 무색하게 너무 빨리 지나가게 만드는 매력 엄지척입니다 좋은 시간을 만들어 주셔서 이 오페라에 참여하신 모든 분들께 감사의 말씀을 드립 니다 대한민국 화이팅-을 넘어 오페라도가자
275,4,tonyt***예매자,2022.12.19,조회 241,"공감 0
공감하기",생각이 바뀐 뮤지컬,뮤지컬에 아예 관심과 흥미가 없던 친구가 뮤지컬 재미있다고 비싼 돈 내고 볼 가치 있다고 말을 할 정도입니다 저 또한 세 번 본 뮤지컬 중에서 제일 밝고 활기찬 분위기와 탭댄스가 주는 감동 어디서 볼 수 없는 화려함에 뮤지컬이 훨씬 좋아졌습니다 저절로 환호성이 나오게 되는 장면들도 많구요무대에 커튼만 쳐져 있어서 세트에 대한 기대는 없었는데 중간 중간 바뀌는 무대 연출이 정말 쇼를 보는 듯한 느낌을 들게 했습니다 무대 연출이 정말 마음에 들었어 요 배우님들의 노래도 정말 좋았고요- 하지만 줄리안 마쉬 배우님 물론 후반에는 정말 대박이었지만 초반에 노래를 할 때 저의 입장으로서는 약간 애매한 불안정한 느낌이 들었습니다- 탭댄스도 노래를 완벽히 멈추고 탭댄스만한 두 명이 추게 될 때 소리가 다함께 했을 때보다 상대적으로 완벽한 느낌으로 들리지는 않았다는 게 살짝 아쉬웠습니다- 전체 곡의 20중 1 정도는 가사를 좀 더 귀 기울여 들어야 정확히 들리는 느낌다만 완벽을 바라는 입장에서 보는 아쉬움이지 추천하지 않는다 정도의 아쉬움은 아닙니다 그럼에도 누 군가에게 강력히 추천할 수 있고 가족과 다시 볼 생각이 있는 뮤지컬입니다
277,5,smisook***예매자,2022.12.19,조회 78,"공감 0
공감하기",최고의 연말 선물!!,더 이상의 말이 필요 없는 완벽한 공연이었습니다 최고의 배우들이 세요 모두들 힘내시고 앞으로도 더 멋진 모습 기대합니다
278,4,han***예매자,2022.12.19,조회 62,"공감 0
공감하기",재밋어요,재밌어요 근데 약간 아싑기는 해요
279,4,basa***예매자,2022.12.19,조회 113,"공감 1
공감하기",쇼뮤그냥 즐겨!,42번가는 흔히 말하는 쇼뮤 그런 만큼 화려한 군무와 볼거리가 최고 연말에 들뜬 마음으로 가족과 친구와 연인과 보러 가기에는 아마도 최고의 선택 중 하나가 될 작품 오래된 옛날 작품이 라 스토리가 다소 낯설 수도 있지만 앙상블들이 화려한 의상을 입고 탭댄스를 추는 장면은 장관 딱히 대단한 스토리는 없지만 아무렴어 때 화려한 의상과 탭댄스를 보고 그냥 즐겨요
280,5,o***예매자,2022.12.19,조회 68,"공감 0
공감하기",환상적인 뮤지컬,화려한 무대 장식과 멋진 탭댄스 정말 너무 멋있습니다
281,4,han***예매자,2022.12.19,조회 88,"공감 0
공감하기",재밌어요,재밌었어요 한국적으로 약간씩 변형해서 재밌기는 했지만 뭔가 이질적인 면은 어쩔 수 없는 듯
282,5,val***예매자,2022.12.18,조회 50,"공감 0
공감하기",재밌었어요,온 가족이 보기에 좋은 뮤지컬 같아요
283,5,ddalki2***예매자,2022.12.18,조회 64,"공감 0
공감하기",최고였어요!,역시 오랫동안 막이 올랐던 뮤지컬인 이유가 있네요 화려한 의상 탭 댄스 노래 등 등 볼거리가 엄청났고 자연스러운 흐름도 좋았습니다기대했던 배우들로 관람할 수 있어서 너무 좋았어요 이번에는 오른쪽 끝쪽에서 봤는데 가운데서 다시 한 번 보고 싶은 마음이 큽니다 그리고 뮤지컬은 약간 어두운 내용이 많은데 밝고 활기찬 작품을 만나서 기분 좋았어요 연말에 보니까 크리스마스 느낌도 나고 마음이 따뜻해지는 기분이네요
284,5,psb7***예매자,2022.12.18,조회 92,"공감 0
공감하기",인생 최고의 뮤지컬,원래 뮤지컬을 안 좋아하는 편이던 나는 학교에서 유명한 뮤지컬을 보러 가도 별 감흥이 없었다 그래서 내 돈으로 뮤지컬을 보게 되는 일은 없을 거라고 생각했는데 이번에 수능 끝난 기념으로 수능 할인을 받고 뮤지컬을 예매했다 엄마와 보고 왔는데 기대 이상이었다 유명한 뮤지컬이라도 내가 별로라 느까 면 어떡하나 걱정하고 간 거였는데 괜한 걱정이었다 1층 마지막 줄임에도 불구하고 배우들 표정이 잘 보였다 중간 중간 웃긴 부분도 너무 많았고 탭댄스 박자가 탁탁맞을 땐 카타르시스가 느 껴지기도 했다 뮤지컬을 안 좋아하는 사람일수록 강추한다난이 뮤지컬로 인해 뮤지컬에 대한 인식이 달라졌기 때문이다
285,5,sgwo***예매자,2022.12.18,조회 46,"공감 0
공감하기",환상적인 무대,화려한 의상과 칼군무무대 효과 등 다양한 볼거리가 있어서 정말 인상적인 공연이었습니다 연말 분위기 제대로 느꼈네요
286,2,pokem***예매자,2022.12.18,조회 297,"공감 0
공감하기",명성에 비해서 별로 임 라이브 후기,별로 몰입감도 없고 지루했음 음향도 거슬리고 배우들 대사도 몇 분은 발음이 뭉개짐 우리나라 공연 매너가 바뀌었는지 12부 공연 시작 후에도 사람을 계속 입장시켜서 통로에 가까이 앉은 입장에서 너무 거슬렸습니다 그리고 이제 커튼콜은 대놓고 동영상 녹화를 하네요
287,5,joomi0***예매자,2022.12.18,조회 59,"공감 0
공감하기",최고,가족과 보기 좋아요
289,5,ekfud***,2022.12.18,조회 62,"공감 0
공감하기",브로드웨이 42번가,탭댄스가 예술인 공연
290,3,sol***예매자,2022.12.18,조회 154,"공감 0
공감하기",화려한 공연,탭댄스가 정말 정말 화려했어요 실제 브로드웨이 공연을 보면 이런 느낌일 것 같다는 생각이 듭니다
291,5,heh010***,2022.12.18,조회 67,"공감 0
공감하기",정말 좋았어요,당일 남은 표가 1층 1개 있어서 갔는데 뮤지컬은 볼려면 비싸도 1층에서 봐야 할 것 같아 요 댓글들을 얼핏 보고 재밌고 좋다고 해서 봤는데 탭댄스 이분들은 탭댄스 전문들이 아니고 뮤지컬 배우들이 실텐데 너무 잘 하시고 얼마나 연습을 많이 했을까 대단하다 싶더군 요진행도 빠르고 지루함 없이 화려한 의상무대 등 훌륭하셨어요 2시간 30분 가량인데 빠른 춤탭 댄스 노래까지 하는데 호흡 흐트러짐 없이 하시는 것 보고 역시 프로들이 시구나 14만원안 아깝다고 생각이 들었어요 강추할 만합니다 송일국 씨도 멋지셨어요 배우님들 몇 분 안에 옷 갈아 입혀주고 배우 세팅도 얼른 바꿔지고 스텝 분들도 너무 고생하시고 훌륭하신 것 같았어요
292,5,nasang***예매자,2022.12.18,조회 51,"공감 0
공감하기",너무너므 재밌었어요 ㅎㅎ,탭댄스 뮤지컬 재밌었어요
293,5,ssoya***예매자,2022.12.17,조회 66,"공감 0
공감하기",연말엔 역시 브웨42!,보고 있으면 기분까지 좋아지는 화려한 무대
294,5,jmh1***예매자,2022.12.17,조회 71,"공감 0
공감하기",공연 잘 관람했어요.,오랫만에 서울 나들이 뮤지컬 관람했는데 좋았습니다평일에 낮 공연도 있어서 볼 수 있었어요
295,4,uwkimda***예매자,2022.12.17,조회 79,"공감 0
공감하기",탭댄스 멋져요,내용은 그냥 그랬던 것 같아 요 정영주님은 목상태가 조금 안 좋아 보이기도
296,5,zpkni***예매자,2022.12.17,조회 155,"공감 0
공감하기",리뷰보고 걱정했는데 완전 재미있게 봄,특히 뮤지컬 배우를 하고 싶은 사람들이 보면 더 좋을 것 같은 공연주인공들이 춤 노래 대사 소화량이 어마어마해서 보면서도 날라웠네요
297,5,lecho***예매자,2022.12.17,조회 103,"공감 0
공감하기",브로드웨이 42번가를 보고,정말 재밌고 신나는 시간 보내고 왔습니다 탭댄스의 매력을 새삼 실감하며 특히 여주의 노래춤 미모에 듬뿍 빠져든 순간이었습니다
298,5,reo1***예매자,2022.12.17,조회 66,"공감 0
공감하기",42번가,브로드웨이 42번가 볼만합니다
299,5,starjh***예매자,2022.12.16,조회 68,"공감 0
공감하기",즐거웠어요,즐거웠어요
301,4,felix8***,2022.12.16,조회 75,"공감 0
공감하기",와우~~,탭댄스의 향연이 종혁 배우님의 멋짐 배해선 배우님의 포스 전 수경 배우님의 맛깔스러움 아주 즐겁게 보았습니다
302,4,heh0***예매자,2022.12.16,조회 129,"공감 0
공감하기","코러스의 향연이 머리를 꽉 채웠던,",처음으로 부모님 모시고 간 뮤지컬 두 분의 눈빛이 너무도 반짝여서 기분이 좋았던 여운을 느끼시는 모습도 벅차던 좋은 시간이였습니다
303,5,eogus1***예매자,2022.12.16,조회 97,"공감 0
공감하기",브로드웨이 42번가 관람 후기,무대도 화려하고 멋있었고 배우 분들도 너무 멋 있었습니다 자리도 좋은 곳이라 아버지도 매우 좋아하셨습니다
305,5,Yhs901***예매자,2022.12.16,조회 99,"공감 0
공감하기",후기 작성,화려한 쇼절제된 고강력한 칼 근무 멋진 탭댄스와 아름다운 노래와 음악으로 어우러진 브로드웨인 42번가 최고의 연말 선물입니 다 회사 송년회로 관람한 본 뮤지컬에 대한 저희 회사 동료들의 평가입니다 덕분에 뜻 깊은 송년회 보냈고 더불어 화려한 밤을 보냈습니다 감사합니다
306,5,st2***예매자,2022.12.16,조회 69,"공감 0
공감하기",훌륭합니다.,재미와 감동 만족한 공연입니다 탭댄스를 흥얼거리게 만드는 흥겨운 공연입니다 모두가 즐겁고 입가에 미소가 드는 즐거운 경험이었어요 배우들 너무 감사합니다
307,5,st2***예매자,2022.12.16,조회 49,"공감 0
공감하기",감동입니다.,너무나 재미있는 스토리에 배우들의 열정이 돋보이는 공연이었습니다 회사 송년회를 겸한 뮤지컬 관람이었는데 대만족입니다 참가자 모두가 만족하고 즐거워한 행사였습니다굿베리굿입니다
308,5,lgh8***예매자,2022.12.15,조회 75,"공감 0
공감하기",브로드웨이 42번가,배우들의 탭댄스와 노래 연기 화려하게 꾸며진 무대 디자인까지 모두 잘 맞춰져 보였어요 지루한 줄 모르고 재밌게 봤습니다 홍지민 배우님 너무 귀여 우심
309,5,wneks***예매자,2022.12.15,조회 95,"공감 0
공감하기",* 희망과 빛이 넘쳐나는 브로드웨이 42번*,처음에는 잘 모르는 뮤지컬이어서 엄청 기대하지는 않았는데 진짜 보면 볼수록 엄청 화려했고 그 화려함에 빠져들어서 3시간 가까이 되는 시간 동안 집중해서 볼 수 있었습니다 그 중에서도 특히 연출을 최고로 뽑을 수 있는데 브로드웨이 42번가라는 뮤지컬은 이 뮤지컬 속 또 다른 뮤지컬 인 프리티 레이디를 무사히 완성시켜서 성공시키기까지의 과정이 담겨 있습니다 이러한 뮤지컬 속 뮤지컬의 모습은 무대를 준비하는 배우들의 모습과 완성된 무대를 보여주는 모습까지 매우 자연스럽게 연결되었습니다 뿐만 아니라 다양한 조명과 거울을 활용한 안무에서부터 화려한 의상과 어울리는 배경 그리고 탭댄스까지 눈과 귀가 모두 즐거웠던 뮤지컬이었습니다 그러나 한 가지 단점을 뽑자면 2부부터 시작되는 내용의 개연성이 조금 부족하다는 느낌을 받았습니다 왜 갑자기 내용이 이렇게 되지라는 의문을 품기도 하였고 나름대로 희망과 기적이 넘치는 브로드웨이 인가보다라는 결론을 내렸지만 그래도 내용은 조금 부족했던 것 같습니다 그래도 연말 분위기 제대로 내고 또 즐거운 뮤지컬을 찾고 계신다면 꼭 추천 드리고 싶습니다
310,4,pigbbong***예매자,2022.12.15,조회 100,"공감 0
공감하기",흥미로운 탭댄스,뭔가 송일국이 종혁 배우님을 주인공이라 생각하고 기대하고 가면 안 될 듯해요 다른 뮤지컬 배우 분들이 훠어 어얼씬 많은 파트를 하시고 주를 이루세 요탭댄스춤을 춘배 우분들고생 많이 하셨고 멋졌어요
311,5,story9***예매자,2022.12.15,조회 66,"공감 0
공감하기",친구들과 함께한 시간~~,친구들과 2022년을 뮤지컬 공연을 보고 마무리하기로 했다 예약에 익숙하지 나이라서 예약부터 좀 어려웠다 여고 동창 5명이 선택한 공연 관람은 브로드웨이 42번가 모두들 신이 나서 기다렸는데 한 친구가 갑자기 10일 코로나로자가 격리에 들어가는 사태가 발생했다 어렵게 마련된 자리인데 오후 늦게 1장의 티켓을 취소해야 해서 인터파크 콜센타에 전화해서 사정이야기를 하니 상담원이 아주 친절하게 응대해 주어서 고마웠다 한 친구는 같이 하지 못했지만 4명의 친구들은 공 연 관림 후 다들 만족하는 것 같았다 공연 내내 신이 났다 배우들의 열심히 공연하는 모습 너무 좋았구 한 분 한 분 배우마다 그동안 열심히 노력한 모습이 공연보는 내내 뿌듯함으로 가슴으로 느끼게 해주었다 2022년을 즐겁게 마무리해 주신 브로드웨이 42번가 배우 분들 빛나는 배우를 만들어 주신 모든 분들 감사합니 다 행복한 마무리 하세요
312,5,gowjd0***예매자,2022.12.15,조회 73,"공감 0
공감하기",배우들의 노력이 느껴져요.,연습을 많이 한 노력이 보여져서 한마디 한음한 동작이 다 감동이었어요 연말에 한 번 더 보려고 예매했습니다
313,4,percia***예매자,2022.12.14,조회 245,"공감 0
공감하기",잘 모르겠어요 라이브 후기,태어나서 처음 보는 뮤지컬이었습니다 초중반에 감동적인 부분도 분명히 있었고 단체로 춤추는 장면도 즐거웠고 익살스런 장면도 있어 부분적으론 재미있었습니다 그런데 전체적으로 보면 장면이 왜 이렇게 넘어가지라는 생각이 계속해서 들며 개연성이 부족하다는 느낌을 지속적으로 받았습니다 그래서 개인적으로는 따분하고 이해할 수 없었어요 아마 뮤지컬은 다시 볼 일 없을 듯합니다
314,5,nightca***예매자,2022.12.14,조회 67,"공감 0
공감하기",우오ㅓ 라이브 후기,낙원배우님 페기 소여 그 자체 네요
315,4,740***예매자,2022.12.14,조회 214,"공감 0
공감하기",배우들이 힘들어 보여 요 라이브 후기,배우들이 힘들어 보여 요… 힘에 부치는 듯 보이기도 하구요오래된 쇼뮤지컬입니다
316,5,shkim1***예매자,2022.12.14,조회 89,"공감 0
공감하기",역시 브로드웨이 42번가!,지루할 틈이 없네요 특히 오프닝의 시작은 소름이었습니다
317,5,hjn1***예매자,2022.12.14,조회 120,"공감 0
공감하기",눈이 화려하고 재밋어요!,3층이라 그런 가 주변 관객분들이 매너가 좀 없으시긴 했는데 무대가 워낙 화려해서 눈이 뺏기더라고 요 사람이 그렇게 많은데 탭댄스 군 무맞추신 거 너무 대단하고 전공생처럼 갖가지 연출 보면서 재밋었어요 유낙원 배우님도 캐스팅보드 순서 고쳐주고 싶을 정도로 잘하셨어요
318,5,aele***,2022.12.13,조회 77,"공감 0
공감하기",너무 재밌어요,다들 체력적으로 힘드셨을 듯 오늘 공연 잘 보고 갑니다
319,4,naukyean1***예매자,2022.12.13,조회 113,"공감 0
공감하기",브로드웨이,춤이 매우 실감나고 재밌게 봤네요
321,5,aha***예매자,2022.12.13,조회 116,"공감 1
공감하기",반짝반짝,연말 반짝이는 거리 불빛들처럼 반짝반짝 빛나는 공연이 엇습니다 화려한 연출과 탭댄스 안무를 보는 것만으로도 즐거운 공연이 엇어요 송일 국 정영주 전수경 유낙원 캐스트로봣는 데 한분 한분 다들 넘훌륭하셔서 정말 즐거웟고요 특히 전수경님 그 즐거운 에너지 너무 사랑합니다 연말에 딱 맞는 화려하고 멋진 공연감사드려 요 가족과 함께하고픈 공연이 엇습니다 2층에 전시공간 잇는데 꼭 들러보세요 모르시는 분들이 많은 것 같더라고요
322,5,bandeep***예매자,2022.12.12,조회 82,"공감 0
공감하기",브로드웨이 42번가,주연보다 조연들이 더 빛나는 공연이였어요 화려한 스탭과 군무가 쉴 틈 없이 나와 눈과 귀가 함께 즐거웠던 공연이였습니다 딸아이와 멋진 뮤지컬 데이트였어요
323,3,sse8***예매자,2022.12.12,조회 235,"공감 1
공감하기",그냥 흥겨운,남자 배우들 아쉬웠구요 특히 쥴리 안 마쉬 배우님 여자 배우는 괜찮았던 것 같아 요 초 등 때 부모님이랑 90년대 후반 같은 작품 봤었는데 느낌이 조금 다르네요
324,5,jonathan***예매자,2022.12.12,조회 75,"공감 0
공감하기",브로드웨이 42번가,배우들의 연기력과 음악성이 기대 이상으로 대단했어요 오랜만에 눈과 귀에게 호강했네요
325,2,chsk***예매자,2022.12.12,조회 447,"공감 3
공감하기",흠... 이것도 역시 추억은 추억으로 남겨뒀어야...,마이아 쉽습니다뭐랄까 흑백 무성영화를 이 시대에 다시 마주하고 있는 느낌이랄까진 켈리가 최고의 주가를 구사하던 시대의 미국 뮤지컬 영화를 보고 있는 듯했습니다 내용이 그러하니 어쩔 수 없는 부분이 있겠으나 어울리지 않는 옷을 입고 있어 보여 더욱 그러했네요 탭댄스는 어설프고 노래는 심하게 진부하고 메인 캐릭터들의 연기는 어흑 준비하느라고생들 엄청하셨을 텐데 이건 도저히 추천을 할 수가 없네요 그나마 정영주 배우님이나 홍지민 배우님 같은 분들 덕에 중심은 잡고가 더군 요꿍뎅이 그런데 그 계단에서 춤추는 장면은 우리나라에서는 불가능한 연출일까 요배우들이 계단을 넘어오면서 추는 장면이 클라이막스이던 데 우리나라 공연에서는 한 번도 그 장면을 보질 못했네요 노래 가사처럼 보세요춤추는 다리에 딱 어울리는 장면이라고 생각하는 데
326,5,sud***예매자,2022.12.12,조회 58,"공감 0
공감하기",탭댄스 너무 신나요~~,연말에 가족지인들과 보기 딱 좋은 공연입니다 친구들과 같이 봤는데 친구들이 너무 재미있고 신난다고 무척 좋아했어요 덕분에 공연 추천한 저도 행복했구요 롱런하는 작품은 다 이유가 있는 것 같아요
327,4,ton***예매자,2022.12.12,조회 143,"공감 0
공감하기",티켓 가격이 아깝지 않을 정도로 재미있었어요~,망년회 겸 가족과 함께 관람을 했습니다 4명이어서 할인도 많이 받았구요 결제된 금액이 아깝지 않을 정도로 재밌게 봤습니다 공연 준비하느라 애쓴 출연진 외 모든 분들께 감사하게 되네요
328,5,yok***예매자,2022.12.12,조회 43,"공감 0
공감하기",최고의 공연,가족과 관람할 수 있는 최고 공연으로 추천합니다
329,5,leah1***예매자,2022.12.12,조회 1139,"공감 3
공감하기",업그레이드된 연기와 탭댄스.. 빠져듭니다!!,34년 전 관람하고 재관람으로 선택한 공연인데요 다시 본 저도 만족이지만 함께 간 지인들이 정말 재미있다며 강추하더라구요 희망적인 메시지에 각 배우들이 찰떡같이 배역을 소화하는 데다 실제 1930년대에 유행했을 만한 쇼뮤지컬의 모습을 업그레이드해서 보여주는 탭댄스까지 눈이 호강하는 느낌입니다 제 기억으로는 지난 공연보다 코믹한 대사가 늘어나고 의상과 무대 장치가 세련되진 것 같아요 첫 관람이었던 지인들은 화려한 볼거리와 무대공연으로 스트레스가 해소되는 기분이었다고 하더군 요오랜만의 뮤지컬 관람으로 좋은 시간 되었습니다
330,5,d0***예매자,2022.12.12,조회 61,"공감 0
공감하기",지루할 틈 없이 재밌는 뮤지컬 한 편,가족과 함꼐뮤지컬을 처음으로 봤는데 모든 분들이 만족하였다
331,5,khsu***예매자,2022.12.12,조회 41,"공감 0
공감하기",역쉬,역쉬 명작이네 여 첫 혼뮤했는데 넘나잼 나고 즐거웠어요
332,5,junu***예매자,2022.12.12,조회 37,"공감 0
공감하기",추천합니다,추천합니다
333,5,7940***예매자,2022.12.12,조회 46,"공감 0
공감하기",최고의 공연이었습니다!,지난 시즌 에 너무 재밌게 봤어서 이번 시즌에는 꼭 회사 동료들이랑 보러 가야겠다고 마음먹고 다 같이 보러 갔는데 모두 너무 너무 재밌다고 해서 괜시리제가 뿌듯하네요
334,5,chris1***예매자,2022.12.11,조회 44,"공감 0
공감하기",짱,짱탭 댄스 너무 재밌고 신남
335,5,jhr0***예매자,2022.12.11,조회 69,"공감 0
공감하기",브로드웨이 42번가 라이브 후기,첫 뮤지컬이었어요 신랑하고 1주년 되는 기념으로 관람하게 되었는데 너무 멋지고 훌륭한 작품을 보게 되어서 더 좋은 추억으로 남을 것 같아 저희가 감사드려요 이번 계기로 뮤지컬에 관심도 갖게 될 것 같구 요 배우 분들 엄청나 시더라구요 뭐라 표현이 않될 정도로 연기하시는 분들에 대한 존경심까지 생겨 대화를 했어요 온몸에 전율이 흘렀고 자랑스런 기분까지 ; 대단한 연출자 분들 배우 분들 큰 박수 보내드려 요 앞으로도 응원하겠습니다 좋은 작품 감사 드립니다
337,5,C87***예매자,2022.12.11,조회 90,"공감 0
공감하기",<브로드웨이 42번가>,공연 잘 보았습니다 배우 이종혁 줄리안 마쉬 김동호 빌리로러 연기가 인상 깊었고 두 분 멋있어 보였습니다 미국 작품을 한국 땅에서 완벽하게 재탄생 재연한 듯 보였습니다 공연 올리느라 고생하신 모든 관계자님들 감사합니다
338,5,rhdtjd***예매자,2022.12.11,조회 90,"공감 0
공감하기",브뤄드웨이,너무 재밌고 춤장난 아니고 연기를 잘해서 내가 마치 브루드웨이 주인공이 된 기분
339,5,sj***예매자,2022.12.11,조회 123,"공감 0
공감하기",칭찬받음,엄마랑 엄마 친구 보내드렸는데 너무 재밌었다고 난리 남효도 제대로 했음
340,5,guswn4***예매자,2022.12.10,조회 103,"공감 0
공감하기",브로드웨이 42번가,화려함의 극치에 요겨울에 맞는 분위기에 크리스마스 에 어울릴 거 같아요
341,5,galsy***예매자,2022.12.10,조회 93,"공감 0
공감하기",와~~,정말 신나고 즐거운 공연였어요 무대 위 모든 연기자 분들 벅찬 감동 주셔서 꿈꾸는 것 같았어요 박수가 절로 나오고 마스크 속에서 내내 웃으며 즐거운 시간였습니다 거울 장면 마지막 계단에서도 그 외 모든 장면 장면이 계속 머리에 맴돌아 요쵝오
342,4,win036***예매자,2022.12.10,조회 118,"공감 0
공감하기",코러스 배우님들 완전 응원합니다,유낙원이라는 주목할 신인을 알았구요 코러스 배우님들 모두 얼마나 연습하셨는지 그냥 알겠어요 너무 멋집니다 거울에 비치는 모습을 너무 멋지게 연출해주셨네요 단 전문 뮤지컬 배우가 아닌 분들이 주연을 하는 극은 역시 딱 그만큼이었네요코러스 분들의 노고가 묻히지 않길 바라면 잘 봤습니다
343,5,ljy8***예매자,2022.12.10,조회 71,"공감 0
공감하기",명불허전,꼭 보세요 두 번 세 번 보세요
344,5,hee08***예매자,2022.12.10,조회 65,"공감 0
공감하기",멋진 브로드웨이 42번가 배우들!!!,춤 노래 연기탭댄스 모든 부문 달란트가 훌륭하신 배우 분들 정말 감탄의 연속이었어요 무대를 위해 얼마나 많은 연습을 하셨을지 모든 분들께 존경의 박수를 보냈습니다 눈과 귀가 힐링하는 행복의 시간 만들어 주셔서 모든 출연자분들께 감사드립니다
345,3,smurf0***예매자,2022.12.10,조회 402,"공감 0
공감하기",화려한 극이었으나.. 라이브 후기,극은 화려하고 전체적으로 활기찬 분위기라 즐기기 좋은 공연이었는데 안내자분을 통해 말씀도 드렸는데도 불구하고 공연시간 동안 배려 없는 행동의 몇 관객들로 인해 생긴 시야 방해의 불편감과 아쉬움은 어쩔 수가 없었네요
346,5,dksgmlw***예매자,2022.12.10,조회 71,"공감 0
공감하기",재밌었어요,기대 없이 봤는데 잼 있어요
347,5,abc0903abc0***예매자,2022.12.09,조회 69,"공감 0
공감하기",짱짱짱,
348,5,abc0903abc0***예매자,2022.12.09,조회 82,"공감 0
공감하기",강추입니다,배우님들 수고 많으셨어요
349,5,msm0***예매자,2022.12.09,조회 117,"공감 1
공감하기",신도로 시짱 귀여움 ㅎㅎ,진짜 귀엽고 노래 잘하고 천재 그 자체 연말에 행복하고 싶다면 신도로 시보러 토월극장으러 가세여 여러분
350,5,dl320***예매자,2022.12.09,조회 76,"공감 0
공감하기",완전 좋았습니다~ !!!!,회사 송년회 겸 해서 뮤지컬 예매를 하고 처음 보게 됐는데 요탭댄스 추시는 분들 다 대단해 보이고 신났습니다티비에서나 보던 분들 실제 앞자리에서 보니까 되게 신기했어요 잘 봤습니다
351,4,hyun020***예매자,2022.12.09,조회 89,"공감 0
공감하기",42 ndst reet,첨부터 끝까지 출연진 모두 안정적인 연기와 춤이 너무 애쓴 노력이 보입니다오종혁 배우 노래도 넘 잘하시고 김동호 배우 넘멋 있었어요
353,5,drsil***예매자,2022.12.09,조회 88,"공감 0
공감하기","역시 명불허전, 너무 신나고 재미있는 뮤지컬입니다",브로드웨이 42번가 5번째 봤습니다 매번 봐도 신나고 재미있습니다 다른 뮤지컬 대비 예약도 쉬워서 좋은 자리에서 볼 수 있는 거도 너무 좋고 요 배우들이 탭댄스를 너무 잘 추고 정말 멋진 군무시종일관 볼거리가 많은 좋은 뮤지컬입니다 꼭 보시고 또 보세요
354,5,lim0103***예매자,2022.12.08,조회 137,"공감 0
공감하기",아이의 첫 공연을 브로드웨이 42번가로,아이가 어려서 그동안 참고 있다가 드디어 아이랑 첫 뮤지컬로 브로드웨이 42번가로 탁월한 선택을 했네요 아이가 눈이 반짝반짝 무대로 뛰어들듯 움찔 움 찔거리며 재미나게 보면서 감동을 받았어요 첫 뮤지컬 공연 성공한 듯 또 오자네 요 배우들의 멋있는 노래와 넋을 놓고 보게 되는 탭댄스 화려한 춤 솜씨 사랑합니다
355,5,Sumi0***예매자,2022.12.08,조회 76,"공감 0
공감하기",넘즐거운 시간~,화려한 볼거리와 흥에 겨워넘잼 있게 봤습니다
356,5,rox***예매자,2022.12.08,조회 71,"공감 0
공감하기",좋았어요,불랙프라이데이 할인으로 저렴하게 관람할 수 있었습니다 근데 핸드폰 전원을 꺼놓지 않아 알람이 울린다던지 공연 도중에 메일을 확인하시는 매너 없으신 분들 때문에 불편했어요 기본적인 에티켓은 지킵시다 좀
357,5,l2s***예매자,2022.12.08,조회 88,"공감 0
공감하기",신나고 즐거웠던 공연,아무런 기본 정보 없이 배우 한 명 보고 관람을 결정했었는데 너무 너무 재미있었던 공연이었습니다춤도 노래도 즐거운 공연입니다 꼭 강추합니다
