index,Rating,Id,Date,views,like,title,text
924,5,lynnchoi0***예매자,2020.10.17,조회 16,"공감 0
공감하기",유쾌하고 재밌어요 라이브 후기,가벼운 마음으로 신나고 재밌게 볼 수 있는 작품인 것 같습니다 넘버도 다 흥겹고 즐거워 요르네상스 유럽풍의 무대 배경이랑 의상을 보는 재미도 있구요 배우 분들 다춤도 잘 추시고 특히 앙상블 분들 최곱니다 크게 환호하고 싶을 만큼 즐겁고 흥이 났습니다
925,4,zangsal***예매자,2020.10.17,조회 30,"공감 0
공감하기",어수선하면서도 묘하게 설득되는,그런 작품이네 요 배우와 극장 입장에선 타격이 크겠지만 한 자리 건너 뛰어앉는 거 넘편했고 옆 사람 신경 안 쓰고 웃을 수 있었어요 생각지도 못했던 세익스피어 캐릭터 완전 옷 겼어요 박건형 배우님 세익스피어에 몰입해 있더라는 다른 분들은 몇 번 무대에서 봤었는데 마이클 리 배우님 첨 봤는데 비중은 작았지만 매력 쩔었다는 제이민 배우님 노래 완전 넘어가요
926,5,yji1***예매자,2020.10.17,조회 28,"공감 0
공감하기",본다 믿고,믿고 보는 뮤지컬 썸 씽 로튼이 내일 막공이라니 눈물이 앞을 가릴 뿐입니다 정말 재밌으니 막공이라 두 꼭 보세요이별은 달콤한 슬픔이 어라
927,5,pka0***예매자,2020.10.17,조회 28,"공감 0
공감하기",내일이 막공이라니 라이브 후기,지난 20년 동안 봐왔던 숱한 뮤지컬 중에 이보다 사랑스러운 작품을 보지 못했다 캐릭터와 넘버들이 너무 사랑스럽다
928,5,mlsb0***예매자,2020.10.17,조회 21,"공감 0
공감하기",마지먹ㅠㅠ,세 번 보고 놓아주네요도 만족스럽고 공연도 오늘 이 제일 재밌었어요 꼭 재연해주세요
929,5,qorwltn0***예매자,2020.10.17,조회 19,"공감 0
공감하기",썸 씽로튼,썸 씽로튼
930,5,yooo***예매자,2020.10.17,조회 17,"공감 0
공감하기",너무 좋았어요!,넘버도 좋았고 극 자체도 정말 좋았습니다 추천합니다
931,5,aslyp***예매자,2020.10.17,조회 20,"공감 0
공감하기",강력 추천입니다,내 한때 보고 넘 좋아서 이번에도 본 건데 진짜진짜 재밌고 좋았어요 강필석박건영 마이클리 외 모든 배우들도 다 잘하고 정말 즐거운 시간이였고 내년에 꼭 또 하길 바랍니다
932,5,sona***예매자,2020.10.17,조회 23,"공감 0
공감하기",이 시대에 필요한 뮤지컬,그러니 다시 돌아와요
933,5,msjeu***예매자,2020.10.17,조회 28,"공감 0
공감하기",뮤덕이라면 신나고 가볍게 즐기면서 볼 수 있는 극!!,꼭 뮤덕이 아니라도 즐겁게 볼 수 있을 것 같아요 뮤덕이라면 재미가 두 배 패러디된 부분 발견할 때마다 너무 즐거웠네요 꼭 다시 왔으면 좋겠습니다
934,5,dpqql4***예매자,2020.10.17,조회 25,"공감 0
공감하기",곧 끝나다니 많이 아쉬워요.,첫 공을 보고 재밌어서 다시 봐야지 했는데 끝날 때가 되어 다시 봤어요 첫 공날은 제가 컨디션이 지칠 때 본 거라 이 공연을 충분히 즐기질 못했는데 그럼에도 재밌었거든요 대사며 노래 가사가 다 엄청 많은데 그걸 다 해 내신 배우 분들 대단합니다 흑사병 작품 좋았어요 참신했어요 첫 공 때 본 이지훈 배우님은 그때도 몰입감이 좋았는데 이번에는 더 몰입해서 봤습니다오믈렛을 향한 그 집착닉 자체였어요 그리고 역시 박건형 윌셰익스피어 저도 팬이에 여셰익스피아가 무릎으로 무대 쓸며 지나갈 때 탭댄스느끼함 얼굴에 점원고를 향한 찌질함 다팬이에 여르네상스 시대에 비아의 희망사항들이 얼마나 멋지 던지비아는 스스로가 행동하고 협상하고 전체를 통찰하는 멋진 사람 캐릭터에 요 마지막으로 첫 공 때도 그렇고 이번에도 그렇고 앙상블 배우님 중에 유독 눈에 띄는 분이 계셨는데 성함을 모르겠어요 캐스팅표를 봐도 제가 매칭을 못해서 공연 시작 때 초록색 의상에 보라색 타이즈 입으셨고 엔딩에서는 레드 공연의상으로 무대 바라보고 왼쪽에 계셨어요 그분은 춤추실 때 뭔가 남들 과 다른 흥이 있고 표정에서도 흥이 느껴져서 자꾸 눈길이 갔어요 그래서 배우님 덕분에 공연보는 재미가 더업됐었어요 다른 공연에서는 목소리도 들어보고 싶네요 정말 즐거운 공연이었습니다다음에도 또 공연해주세요
935,5,ssh55***예매자,2020.10.17,조회 18,"공감 0
공감하기",이번 주가 마지막이라니아쉬워요,기간이 연장되면 부모님과도 함께 보고 싶었는데 재밌는 뮤지컬 잘 봤습니다
936,5,pam***예매자,2020.10.17,조회 21,"공감 0
공감하기",캐릭터가 살아 있어요,버릴 캐릭터 하나도 없고 신나게 놀다 올 수 있어요 넘버도 너무 좋아 흥얼거리게 되네요
937,5,pam***예매자,2020.10.17,조회 16,"공감 0
공감하기",유쾌하고 재밌어요,연장 못하는 게 그저 아쉬울뿐
938,5,zhen***예매자,2020.10.17,조회 22,"공감 0
공감하기",썸 씽로튼 다음에 또와요,이번에 코로나 때문에 정말 손에 꼽을 정도로만 봐서 재연이 빨리 왔으면 좋겠어요
939,4,jasminh***예매자,2020.10.17,조회 34,"공감 0
공감하기",뮤우 지컬,강필석 닉 역시 뮤지컬 배우 라 발성 좋고 노래도 좋았어요 박건형 세익스피어는 도른 저연기 거 너무 재미있어서 즐거웠어요 넘버 좋고 즐길 수 있는 뮤지컬이에요 또 보고프네요
940,5,selay***예매자,2020.10.17,조회 26,"공감 0
공감하기",ㅇㅇㅇ 라이브 후기,처음 봤는데 너무 재밌었어요 또 왔으면 좋겠네요
941,5,pgb1***예매자,2020.10.17,조회 33,"공감 0
공감하기",재연언제와 요 라이브 후기,빨리와주세요제발
942,5,pgb1***예매자,2020.10.17,조회 37,"공감 0
공감하기",대존 잼 라이브 후기,재연 빨리
943,5,lemonm***예매자,2020.10.17,조회 29,"공감 0
공감하기",뮤우지껄~,어뮤우지 껄간 만에 탭 제대로 보고 가요
944,5,alice3***예매자,2020.10.16,조회 37,"공감 0
공감하기",너무 늦게 알아서 한번밖에 못 보는 게 올해 최대의 실수 라이브 후기,일단 건윌이 느끼하고 섹시하고 능청스럽고 웃기고 다했고 완벽했구요 이지훈 배우 닉이 시츠 프로브나 박제된 게 없어서 걱정했는데 정말 좋았습니다 비아나이젤포샤 그 외 앙상블들도 고음저음 처리 깔끔하고 가사 전달도 거의 잘 되고 암튼 완벽했어요 경수윌이랑은 광닉 못 봐 서 울어요 앓다 죽을 썸 씽로튼 회전문 오지게 돌 테니까 내년에 또 해줘요제발
945,5,diana8***예매자,2020.10.16,조회 28,"공감 0
공감하기",윌파워 최고ㅎ,시츠부터 실황 영상까지 알이하다가 드디어 영접 너무 재밌어 요셰익스피 어두 캐스팅 다 봤는데 두 분 다 다른 느낌으로 다 찰떡
946,5,diana8***예매자,2020.10.16,조회 28,"공감 0
공감하기",두 번 봐도 신남 ㅎㅎ,두 번 봐도 신남
947,5,cocopi***예매자,2020.10.16,조회 35,"공감 0
공감하기",ㅗ 라이브 후기,내용
948,5,cocopi***예매자,2020.10.16,조회 24,"공감 0
공감하기",ㄹ 라이브 후기,호
949,5,denovo0***예매자,2020.10.16,조회 23,"공감 0
공감하기",넘버가 좋아요~,넘버들이 전부 기억도 잘 나고 좋아요 즐겁게 봤습니다
950,5,staris***예매자,2020.10.16,조회 32,"공감 0
공감하기","너무 즐거운 공연, 막공까지 배우 스텝 모든 분들 화이팅하세요♥",조명도 너무 예쁘고 넘버도 너무 좋고 재미있고 즐거운 공연이라 시도 때도 없이 계속 빵빵 터지는데 웃음 참느라 너무 힘들었어 요큐 서경수 배우님 셰익스피어진짜 찰떡 그냥 가만히 서 있어도 너무 웃겨요 진짜 …내적 흥을 주체하느라 너무 힘든 공연 썸씽 로튼 … 미니도 너무 좋구 곧 막공이라서 너무 슬픈 공연 _재연 빨리와 주세요 …그때는 코로나가 끝나서 마음 놓고 웃고 소리 지르고 환호할 수 있기를 아그리고 앙상블이 진짜 갓상블… 루즈해지다가도 앙상블 분들 나오시면 집중이 딱 돼요 썸 씽로튼 앙상블 너무 소중해요 얼마 남지 않았지만 배우 스텝 모든 분들 막 공까지 건강하게 화이팅하시 구 이렇게 좋은 공연감사했어요
951,4,asia***예매자,2020.10.16,조회 28,"공감 0
공감하기",좋았어요~,썸 씽로튼의 여러 캐릭터를 좋아하지만 그래도 역시 윌윌파워를 잊을 수 없네요 2막의 힘들어 넘버 영상도 풀리길 기다립니다
952,5,mi***예매자,2020.10.16,조회 26,"공감 0
공감하기",와~~~최고 최고,왜 이걸 이제서 봤을까 후회막 심서경수 넘넘넘멋집니다브로드웨이에서 봤을 때와는 다른 엄청난 매력이 느껴집니다 캐릭터 하나하나가 모두 살아있고 특히 르네상스 시대의 여성들은 왜 그렇게 멋집니까 정말 매력 만점 춤도 좋고 음악도 좋고 빨리 재연오길 기대합니다
953,5,wells***예매자,2020.10.16,조회 24,"공감 0
공감하기",쫀잼,요즘 썸 씽로튼 만큼 재밌는 극 못 본 거 같아요 보는 재미듣는 재미 모두 있는데 곧 막공이라니 너무 아쉽네요
954,5,kyoo***예매자,2020.10.16,조회 30,"공감 0
공감하기",이제 막 공이라니..,썸씽막 공보고 오열할 것 같은데 코미디극에 서 울어도 되죠 최 애 뮤지컬 못 보내
958,5,click***예매자,2020.10.16,조회 22,"공감 0
공감하기",행복을 선물해줘서 고마워요,공연이 중단될 정도로 정말 어려웠던 기간 동안 건강한 웃음으로 행복을 줘서 진짜 진짜 고마웠습니다 벌써 또 보고 싶어요 감사합니 다썸 씽로튼 팀원분들
959,5,1515s***예매자,2020.10.16,조회 21,"공감 0
공감하기",보는 내내 하나도 안지루하고 재밌어요,2시간 반이 진짜 찰나의 순간처럼 느껴질 정도로 재밌어요 이러한 시국에도 행복하게 만들어주는 썸 씽로튼 최고
960,5,reallike***예매자,2020.10.16,조회 38,"공감 0
공감하기",재미있어요,원작이 워낙 좋아서 그런지 넘버들도 신나고 배우들의 연기도 좋아요 다만 앙상블들 합이 조금 아쉬운 부분이 있어요 파도타기 하는 부분 박자랑 딱딱 맞아야지 쾌감 있는 건데 거기서 조금 아쉽구요 재연 온다면 앙상블 보강해서 오면 좋겠어요닉 3명은 전부 다 잘하고 다른 매력들이 있네요 다 만 나이젤을 4명이나 두어서 조금 각자 연습량에 차이가 있지 않나 싶었어요 다른 배우들이랑 연습하는 것도 그렇구 요저는 강필석 서경수 곽동연이 봄소리 리사 김법래 배우가 가장 좋았어요 그 시대예 술문학을 사랑하는 두 남녀가 만나서 서로의 가치를 확인하고 또 그것을 응원해 나가는 과정 그 시대에는 여자가 예술을 사랑하고 좋아하는 것조차 금기시되고 안 좋게 보았을 테니까 요포샤가 자기만의 시인을 찾아 나가는 게 참 가슴이 뭉클했어요 흑사병 노래도 요즈음 시 대랑맞물려서 좋았어요코로나가 지나가면 흑사병을 보내고 인간 본연의 예술에 탐구했던 르네상스 시대가 오듯 지금 이 지나가면 또 다른 시대가 올 거라고 믿어요 공연예술계도 다른 국면을 맞이하겠지만 요우여곡절이 많았지만 끝까지 포기하지 않고 이 극을 이끌어 나간 회사에게도 감사의 인사를 전합니다 부디 포기하지 마시고 재연이 올 수 있도록 힘내주세요 남은 표가 몇 장 더 있는데 끝까지 잘 보겠습니다 배우들 스탭들 창작진들 모두 고생 많았습니다
961,5,tmddmsreb***예매자,2020.10.16,조회 14,"공감 0
공감하기",재밌어요,너무 너무 중독성 있고 재밌어요
962,5,JR***예매자,2020.10.16,조회 19,"공감 0
공감하기",엉뚱하지만 재미있는 뮤지컬~,엉뚱하지만 재미있는 뮤우 지컬
963,4,kye0***예매자,2020.10.16,조회 19,"공감 0
공감하기",잘 봤습니다,재미나게 잘 봤어요
964,4,yeso***예매자,2020.10.16,조회 17,"공감 0
공감하기",유쾌하게 관람했습니다.,호불호가 있다고 해서 걱정했는데 유쾌하게 관람했습니다 연장 공연했으면 더 좋았을 텐데 너무 아쉽고 감사합니다
965,5,saddy***예매자,2020.10.16,조회 16,"공감 0
공감하기",강력 추천합니다!!,두 번째 관람이었습니다 유쾌하고 재밌는 뮤우지컬이에요 보세요 보세요
966,5,jae48***예매자,2020.10.16,조회 13,"공감 0
공감하기",괜찮아요,어랜만에 신나게 웃다 온 거 같아요 재미있었어요 패러디 부분 찾는 것도 하나의 재미였어요
967,5,mina12260***예매자,2020.10.16,조회 20,"공감 0
공감하기",썸 씽로튼 !뮤~우~지컬~~,너무 재미있어 요 지금까지 본 뮤지컬 중에 젤 재미있었던 것 같아요
968,5,ggy0***예매자,2020.10.16,조회 15,"공감 0
공감하기",썸 씽로튼,재밌어요
969,5,***예매자,2020.10.16,조회 17,"공감 0
공감하기",너무 좋아요,배우들은 연기가 잘하고 노래도 잘해서 재밌게 봤어요 썸 씽 로튼 최고
970,5,bi4***예매자,2020.10.16,조회 21,"공감 0
공감하기",윌파워!,서경수 배우님 너무 멋있어 요존 멋윌파워 보러 갔다 왔어 여
971,5,lmkt***예매자,2020.10.16,조회 33,"공감 0
공감하기",윌보러 다녀왔어요.4회차! 라이브 후기,4번째 관람이었는데서 경수 배우가 정말 연기랑 노래를 너무 잘하시더라고요 8월에 처음 보고 10월에만 3번 봤는데 볼수록 생각이 나고 재밌어서 4번이나 보게 됐어요 썸 씽 로튼 자체도 유쾌하지만 윌 이 정말 매력적인 캐릭터예 요서경 수 배우의 윌을 강추하고 싶은데 곧 극이 끝나네요 아쉽고 연장 안 되어서 아쉬워요 모든 배우 분들 및 스텝 분들 고생하셨어요 멋진 연기와 노래 감사했습니다
972,5,yotiee1***예매자,2020.10.16,조회 29,"공감 0
공감하기",썸로 준다 끝내!,코로나 끝나면 싱어롱으로 돌아와 주세요제발
973,5,yotiee1***예매자,2020.10.16,조회 26,"공감 0
공감하기",진짜 매번 레전드 찍어주는 썸 씽로튼,갓 극 너무너무 재밌고 사랑스러운 뮤우지컬입니당
974,5,uuuo***예매자,2020.10.16,조회 23,"공감 0
공감하기",존 잼탱,건윌존웃
975,5,hi7***예매자,2020.10.16,조회 20,"공감 0
공감하기",막공이었는데 너무 아쉽고 재밌었어요,썸로고마워요
976,5,sdu***예매자,2020.10.16,조회 23,"공감 0
공감하기",회전해도 언제나 새로워!! 준다! 끝내!!!,막공이 가까워질수록 배우님들 애드립이 넘쳐나서 매일매일이 더 신나고 즐거워요 모든 배우님들다 최고 언제나 웃음 가득 안겨주는 해피엔딩
977,5,mnh123***예매자,2020.10.15,조회 20,"공감 0
공감하기",뮤우 지컬~,웃음이 끊이질 않고 마음 편하게 볼 수 있는 뮤지컬 끝이 나는 게 너무 아쉽습니다
978,5,ysj***예매자,2020.10.15,조회 18,"공감 0
공감하기",사랑스런 바텀 형제!,너무나 재밌었어요 현웃 터지는 거 참으면서 보느라 힘들었던 뮤우 지컬
979,5,dmstj0***예매자,2020.10.15,조회 14,"공감 0
공감하기",귀여워,귀여워
980,3,1230***예매자,2020.10.15,조회 36,"공감 0
공감하기",신박한 아이디어의 유쾌함!,세상 다양할 것 같은 르네상스 시대의 작품 작가들과 뮤지컬의 만남은 매우 신박하고 유쾌한 공연을 만들어냈다 배우들이 모두 자기 색을 입은 캐릭터들을 보여주고 뮤지컬의 전형 매력을 여실히 보여주는 작품이다
981,5,reallike***예매자,2020.10.15,조회 21,"공감 0
공감하기",재미있어요,배우들이 전부 다 잘해서 좋았어요 나이젤 역할 배우님이 아이돌이어서 조금 걱정하고 간 것도 있는데 생각보다 잘 하시고 잘 생기셔서 재미있었어요 포샤랑 나이젤 부분 귀여워서 약간 하이틴 소설보는 느낌으로 흐뭇하게 봤어요
982,4,3597***예매자,2020.10.15,조회 17,"공감 0
공감하기",재밌어요,내려가기 전에 한 번쯤은 보시길 추천합니다
983,5,die***예매자,2020.10.15,조회 17,"공감 0
공감하기",재밌고 웃겨요,강추합니다
984,5,hedy1***예매자,2020.10.15,조회 25,"공감 1
공감하기",봐도 봐도 또 보고 싶어요....,썸 씽로튼 나에게 무슨 짓을 강 필석 배우님닉 전속계약 맺기가 더라도 재연공지 띄워주세요 모든 인물이다 보석 같아요 모든 넘버들이 다 반짝반짝해요 겁나사랑해요
985,5,jr940***예매자,2020.10.15,조회 17,"공감 0
공감하기",최고의 뮤지컬,배우 분들의 멋진 연기와 공연 잘 봤습니다 잊지 못할 공연이였어요
986,5,khj8***예매자,2020.10.15,조회 19,"공감 0
공감하기",재밌어요~,재밌게 잘 봤습니다 미니오에스티도 잘 들을 게요
987,5,jugng***예매자,2020.10.15,조회 17,"공감 1
공감하기",뮤~우~지컬~,뮤우 지컬 뮤우 지컬 유쾌한 시간이었습니다 연기 노래 모두 만족스러운데 거기에 재미웃음까지 있으니 어찌 좋지 않을 수가 있을까요 아쉬움이 있다면 맘껏 웃지 못한다는 거죠 ;; 사회적 거리두기로 큭큭큭 숨죽여 웃고 왔습니다 그중 제일은 서경수 배우님의 셰익스피어입니다 윌파워 저 입덕하고 왔습니다 마구 마구 호응하며 꺼이꺼 이 웃으며 볼 날 손꼽으며 떠나는 썸 씽로튼 아쉬운 맘으로 보냅니다 곧 돌아와 주세요
988,5,jiny0***예매자,2020.10.15,조회 21,"공감 0
공감하기",기발하고 유쾌한 뮤~지컬!,지난해 내한공연을 보고 반해서 언제쯤 국내 출연진으로 만날 수 있을까 했는데 드디어 볼 수 있어 너무 좋았습니다한참 어려운 시기에 더 많은 분들이 보고 힘을 얻었으면 좋았을 텐데 하는 아쉬움도 남지만 또 다음 시즌이 돌아올 그날을 기다려봅니다 셰익스피어와 뮤지컬을 좋아하는 사람들은 그야말로 특히 더 열광했던 이번 작품 얼마 안 남은 막공까지 많은 분들이 보셨으면 좋겠네요 아또 보고 싶다
989,5,st7h***예매자,2020.10.15,조회 18,"공감 0
공감하기",잘 봤습니다,잘 봤습니다
990,5,kde012***예매자,2020.10.15,조회 16,"공감 0
공감하기",정말 최고,무조건 재연와 주세요
991,5,fanta1***예매자,2020.10.15,조회 27,"공감 0
공감하기",올해 본 공연 중 제일 최고!!,정말 몇 번을 봐도 재밌어요 이번 주가 지나면 썸 씽로튼이 없다니 머지않은 때에 꼭 재연 올라오면 좋겠네요
992,5,dkdka***예매자,2020.10.15,조회 16,"공감 0
공감하기",썸 씽로튼,몇 번 봐도 재밌어요
993,4,hyun***예매자,2020.10.15,조회 14,"공감 0
공감하기",좋았어요,좋았어요
995,5,sripar***예매자,2020.10.15,조회 23,"공감 0
공감하기",부담 없고 재밌고 유쾌한 걸 봐야지~~,너무 재밌어요 사실 첫 공볼 때는 삐 급 감성 인가하고 별 기대 없이 갔는데 시간 가는 줄 모르고 너무 재밌게 봤습니다 덕분에 그래도 세 번은 보고 자체 막공할 수 있었네요 처음 유랑악사가 나오는 장면부터 신세계로 가는 장면까지 뭐 하나 빠짐없이 넘버가 다 좋아요저는 흑사병 넘버까지 사랑합니다 배우 분들 캐릭터 소화찰떡이고 그냥 완벽해요 그와중에서 은 광광닉 정말 잘 어울리고 노래딕션 다 좋았습니다코로나 때문에 공연 중단 취소재 예매 반복하느라 너무 짧게 끝나서 아쉽지만 다음에 또 올라올 거라고 믿어요 모든 배우 분들 제작진 번역가 님다고 생 하셨고 좋은 작품 보여주셔서 정말 감사합니다 뮤지컬이라면 승산 있을지 몰라
996,4,ds0***예매자,2020.10.15,조회 25,"공감 0
공감하기",재밌게 잘 봤습니다.,무대가 어지럽지 않고 넘버들이 좋으며 가볍게 볼 만한 작품이었습니다
997,5,seody0***예매자,2020.10.15,조회 20,"공감 0
공감하기",한바탕 웃고 올 수 있는,스토리 라인은 별거 없고 유치한데 유쾌한 대사와 재치 있는 배우들의 연기가 생기를 불어넣어준다 넘버들도 정말 좋음 앞으로도 계속 돌아오길
998,5,gusgp***예매자,2020.10.15,조회 20,"공감 0
공감하기",회전문 각!,재밌어요
999,4,ceoso***예매자,2020.10.15,조회 15,"공감 0
공감하기",추천,추천합니다
1000,5,yyk***예매자,2020.10.15,조회 24,"공감 0
공감하기",왜 이걸 이제야 본 걸까요!!!!,너무 너무 재미있어요 곧 막공이라니 끝나기 전에 한 번 더 봐야겠어요서경수 배우님 윌리엄 셰익스피어 그 자체 수진 포샤 넘귀여워요 1막 2 막 내내 웃고 있느라 광대가 넘아팠지 모에요 정말 행복해지는 뮤지컬이에요키키키키키 아이잼나 윌파워
1001,5,rilla***예매자,2020.10.15,조회 16,"공감 0
공감하기",귀엽고 잘생긴 여이젤,첫 뮤지컬 데뷔인데 너무 잘했어요
1002,5,jooo***예매자,2020.10.15,조회 16,"공감 0
공감하기","서경수, 여원 배우님 너무 잘 생기고 멋있어요",서경수 여원 배우님 너무 잘 생기고 멋있어요
1004,5,jooo***예매자,2020.10.15,조회 14,"공감 0
공감하기",너무 재밌고 유쾌해요,곧 막 공인데 다음에 꼭 다시 올라올 수 있으면 좋겠어요
1005,5,song***예매자,2020.10.15,조회 18,"공감 0
공감하기",보내기 싫어요,꼭 돌아와 주세요이 캐스팅 그대로
1006,5,fka***예매자,2020.10.15,조회 12,"공감 0
공감하기",최고,경셰 익스피어 최고에요
1007,4,ogamd***예매자,2020.10.15,조회 12,"공감 0
공감하기",유쾌한 뮤지컬,음악도 좋고 앙상불의하모니가 무척 인상적인 공연이에 요세익스피어 배우님 너무 재미있어요 추천합니다
1008,5,macbeth***예매자,2020.10.15,조회 22,"공감 0
공감하기",삶이 계란을 준다면 오믈렛을 만들어라,안내 멘트부터 범상치 않음을 느꼈는데 노래도 좋은데 배우님들 덕분에 계속 웃다 나왔습니다 뮤지컬 사랑하시는 분이라면 좋아할 작품이네 요시기가 안 좋아서 연장되지 않은 게 너무 아쉽습니다 꼭 재연 돌아오길
1009,5,un1004***예매자,2020.10.15,조회 14,"공감 0
공감하기",대박이에요,대박이에요
1010,5,saahyan***예매자,2020.10.15,조회 14,"공감 0
공감하기",썸 씽로튼,이지훈 박 건형 리사이봄소리 임규형 마이클리캐스트 유쾌하고 색다른 느낌도 났고 즐겁게 관람할 수 있었다 다만 좀 정신이 없 달까 어수선하기도 했다 극 자체 분위기가 그런 것 같긴 해서 또 다른 매력일 수도 있지만 개인적인 감상으로는 어수선했다요즘 같은 상황이 아니었다면 객석으로 내려와서 뛰어놀았을 것 같은 극이 다 박수치고 환호하고 같이 춤추고 놀고 그런 장면이 보이는 것 같다 작년에만 올라왔어도 또 다른 분위기의 극이었을 것 같아서 아쉽기도 하다 운 좋게도 커튼콜 데이여서 커튼콜을 찍을 수 있었다 비록 짧긴 하지만 그래도 기록으로 남길 수 있어서 좋았다 중블 4열이었는데 이게 비로소 자리 지하는 기분이 들었다 충무 4열은 원래 도 단차가 좋았긴 했지만 퐁당 퐁당으로 하고 나니 시야에 걸리는 게 하나도 없고 적당한 거리감으로 무대 전체를 보기도 좋았다 아주 오랜만에 값하는 자리에 앉아봤다
1011,5,qorwltn0***예매자,2020.10.15,조회 15,"공감 0
공감하기",썸 씽로튼,대유잼
1012,5,pgb1***예매자,2020.10.15,조회 22,"공감 0
공감하기",연장...연장했어야 하는데....,안 되는 거 알지만 연장 아니면 재연 빨리
1013,5,cys***예매자,2020.10.15,조회 11,"공감 0
공감하기",썸 씽로튼 라이브 후기,이대로는 못 보내 요 너무 빨리 지나갔어요 꼭 꼭 다시 와주리
1014,5,kkn***예매자,2020.10.15,조회 16,"공감 0
공감하기",너무 재밌고 귀엽고 ㅜㅜㅜㅜ 신났어요 ㅠㅠㅠ 라이브 후기,윌 너무 디즈니 악당 비 주얼로 깨알 같은 사랑스러움 멋진 데 웃기고 귀엽고 배우님다 하세요
1015,5,dnehd0***예매자,2020.10.15,조회 12,"공감 0
공감하기",너무 신나고 재밌어요 ㅠㅠㅠ또 보고 싶어요,왜 이제서야 봤을까 넘버랑 탭댄스 안 무너무 신나요
1016,5,vi***예매자,2020.10.14,조회 31,"공감 0
공감하기",편안해 보이시고 어쩐지 살도 좀 빠지신 것 같은 배우님들,오늘은 광닉 두 번째로 보는 건데 신선함과 편안함이 공존하는 좋은 느낌이었습니다규형 나이젤님은 망원경으로 다 봤는데 너무 너무 귀여우신 거 아니에요 메이크업 완전 러블리그와중에 넘버들은 기가 막히게 소화하시고 더블 캐스팅에서 뵙고 무대에 선 썸 씽 로튼에서 처음 뵙는 건데 나이젤님의 노래가 마음을 울리네요 오늘은 그리고 파티씬에서 클래팽 경 눕는 애드립은 없었어 용애드립보는 재미도 좋았는데 이제 막 공이네요어 흑갈 때마다 마스트라 다무스의 어뮤우지컬은 감동과기 쁨과 환희의도가니인데 등 대 기립차마 못하고 오늘 도 박수만 열심히 쳤어요 더블캐스팅에서 몇 달간 얼굴 익힌 김민철 배우님 신재희 배우님 박종배 배우님도 완전 최고 코믹 섹쉬로빈 오믈릿에서 완전 특히 웃긴 신재희 배우님 셰익스피어의 초특급 멋진 경호원 박종배 배우님도 완전 최고 여성 앙상블 배우님 박소리 배우님들도 지크슈에서 뵈었던 분들이라 괜히 반갑 말해 뭐 해 어느 한 분 사랑스럽지 않은 배우님들이 없네요 썸 씽 로튼 최고
1017,5,ehalth***예매자,2020.10.14,조회 24,"공감 0
공감하기",환상적인 뮤우 우우지컬 ! 라이브 후기,노래와 춤달콤한 로맨스 노래 자체가 신나고 재밌고 포샤가 너무 웃기고 재밌어요
1018,5,conan9***예매자,2020.10.14,조회 21,"공감 0
공감하기",재미있었어요ㅎ,즐거운 공연이었습니다
1019,4,lovre***예매자,2020.10.14,조회 33,"공감 0
공감하기",뮤지컬의 기원?,즐겁게 관람했습니다 세익스피어 작품에 여러 뮤지컬들을 볼 수 있는 즐거움
1020,5,piri***예매자,2020.10.14,조회 36,"공감 1
공감하기",뮤지컬~~신나고 초연 대박입니다.,급하게 입장해서 출연 배우들도 못 보고 들어갔습니다 서 은 광배우 너무 연기도 잘하고 좋았습니다 처음 봤는데 아이돌 출신이라는 선입견도 안 들었습니다임규형 배우는 더블 캐스팅이 서 본 것보다 더 잘해지셔서 팬의 한 사람으로서 앞으로도 기대가 됩니다 하지만 정말 놀랍고 훌륭한 연기와 노래를 보여준 박건형 배우 등장 씬부터 2막 후반부까지 건윌의 연기와 노래가 너무 좋았습니다리사 배우 최수진 배우도 너무 사랑스럽고 앙상블 분들의 실력이 놀랍네요 여러 뮤지컬 곡들이 오마주 되고 신나는 뮤지컬이라 앞으로도 2연3 연계속 되었으면 합니다 한국이 2번째째로 공연한 썸 씽로튼 앞으로도 한국 뮤지컬이 이런 많은 공연을 했으면 합니다 홧팅
1021,4,weon2***예매자,2020.10.14,조회 24,"공감 0
공감하기",즐거운 공연 관람이었습니다.,즐거운 공연 관람이었어요 뮤지컬 많이 알고 있는 사람이 보면 더 재밌게 느낄 것 같아 요셰익스피어가 기억에 가장 많이 남았아 여다른 배우가 연기하는 셰익스피어도 보고 싶은데 시간을 맞추기 쉽지 않네요
1022,5,88***예매자,2020.10.14,조회 27,"공감 1
공감하기","르네상스 버전, 광대놀음(풍자+해학)",와 마지막 공연 주간이라 어제부터 기합이 빡본 중에 제일 재미있었어요 배우님들 모두 존경합니다 최고
1023,5,parj2***예매자,2020.10.14,조회 33,"공감 1
공감하기",와 진짜 이렇게 신선한 작품 오랜만 ㅠㅠ,뭐 하나 빼놓을 것 없이 완벽한 작품이었 덩 것 같아요 왜 이걸 지금 봤을까 후회가 되네요 이렇게 재밌고 신선한 작품들이 많아졌으면 좋겠어요
1024,5,chloeki***예매자,2020.10.14,조회 29,"공감 0
공감하기",존 잼대 존잼,진짜 겁나 웃기고 재밌고 스토리 좋고 너무 좋다
