Unnamed: 0.1,Unnamed: 0,index,Rating,Id,Date,views,like,Title,Text
1378,1584,1584,5,ill***,2018.06.22,조회 210,공감 3공감하기,처음 관람했는데 정말 추천입니다,뮤지컬 브로드웨이42번가 처음 관람했습니다예전에도 여러번 무대에 올라왔던 작품인데계속 못 보다가 이번에 소셜에서 구입해서보게 되었습니다내용은 모르고 춤이 나온다는것만 알고 봤는데탭댄스 장면 정말 너무 너무 멋있어서 박수로는부족했습니다보는 내내 배우님들 정말 대단하시다는 생각이들더라구요주연 배우님들이야 더블 캐스팅이신 분들도 계시지만앙상블 배우님들은 월요일 빼고는 매회 공연하실텐데정말 엄지척 대단하신거 같습니다배우님들 연기도 다들 어색함 없이 좋고음악이며 조명 무대도 다 너무 좋았습니다춤은 말할것도 없이 멋졌구요무슨 내용인지 생각하게 만드는 뮤지컬들도물론 좋지만 기분좋게 박수 치며 보는 것만으로도스트레스 풀리는 브로드웨이42번가기회가 된다면 한번쯤 또 보고 싶을정도로기억에 남네요정말 추천입니다
1379,1585,1585,5,seyoun***예매자,2018.06.22,조회 227,공감 4공감하기,탭댄스가 너무 시원해서 스트레스 날렸어요,오늘따라 너무 무더웠는데 일주일의 피로탭댄스가 시원하게 날려주네요수능끝나고 난생처음 본 뮤지컬이었는데22년째하고 있다니 추억이 방울방울장수하는데는 이유가 있네요뮤지컬 너무 집중해서 심각하게 보고나오면 도리어 맘도 몸도 묵직한 적이 몇번있었는데 오늘은 샤워하고 나왔을때 처럼기분이 날아갈것같습니다김선경배우님 다시 보게 되네요 정말 1920년대 브로드웨이에서 튀어나온 여배우같아요 정단영배우 춤선이 너무 이뻐서 여자인데 반했습니다 무엇보다 가냘파지신 홍지민배우님의 감초연기는 엄청난 무대위의 존재감입니다 반가왔어요 요요없으실것 같아요 무대위의 열연은 정말 넘버원이세요 이건 공연보신분들만 아는 인사가 될것 같은데오늘밤 잘자라 우리 자라 인사하고싶네요 브로드웨이 자장가로 오늘밤 행복했습니다요 정말 꼭 추천해요
1380,1586,1586,5,10***예매자,2018.06.21,조회 127,공감 1공감하기,앙상블이 빛나는 공연라이브 후기,역시 브로드웨이 42번가 주인공은 화려한 군무오프닝 무대부터 두근두근 넘 멋진 탭댄스 공연얼마나 연습했을지 이 공연 연출가도 줄리안 마쉬처럼 몰아붙였을까요  덕분에 눈호강 귀호강 했습니다
1381,1587,1587,5,enjoyg***,2018.06.21,조회 164,공감 1공감하기,“고전의 클래스는 영원하다” 620 오픈리허설 후기,“고전의 클래스는 영원하다”20년이 넘는 시간 동안 큰 사랑을 받고 있는 국내 최초 라이센스 뮤지컬 「브로드웨이 42번가」를 오픈리허설이라는 귀한 경험을 통해 보게 되어 너무나 행복했습니다무대감독님의 친절하신 설명으로 시작된 1막은 정말 황홀함 그 자체였습니다 화려한 탭댄스와 빛나는 네온사인들 별빛처럼 반짝이는 의상 그리고 최고의 연기를 보여주는 배우님들까지 1시간 30분이라는 시간이 너무나도 짧게 느껴졌답니다뮤지컬 스타를 꿈꾸는 페기의 꿈이 어떻게 이루어질지 정말 궁금해졌습니다 조만간 얼른 공연을 예매해서 직접 확인하러 가야겠어요「브로드웨이 42번가」 완전 “강력추천” 합니다
1382,1588,1588,5,hsm9***,2018.06.21,조회 137,공감 1공감하기,620 브로드웨이 42번가의 환상적인 오픈리허설을 본 후기,오픈리허설 이벤트에 당첨되어 당첨 된 이후부터 아주 큰 기대를 가지고 무대를 찾아갔습니다이런 빅 스케일의 무대를 기획해나가는 과정 중 일부를 직접 눈으로 볼 수 있다는 것이너무 꿈만 같았고 실제로 리허설이 눈 앞에 펼쳐졌을때 환성적인 연출 방식에감탄했고 연출감독님이 대체 어떤 분이시길래 이런 아이디어들을 기획해내셨는지존경스러울 지경이었습니다 특히 거울과 그림자를 이용한 장면에는 입을 다물고 있을 수 없었습니다그리고 이런 연출들을 완벽하게 소화해내고 소화 그 이상의 예술을 보여주신배우분들은 그야말로 감동이었습니다 과연 몇백 몇천번을 연습해야지 저렇게 모두가 같은 각도같은 박자 같은 속도로 합을 맞출 수 있을까 제 눈 앞에서 이런 광경이 펼쳐지고 있다는 사실이정말 비현실처럼 놀라웠습니다 살면서 정말 많은 공연을 봤지만 진심으로크게 박수를 보내드리고 싶었던 공연은 과장 없이 정말 처음이었습니다너무 좋은 무대의 리허설 자리에 있도록 해주셔서 감사드립니다
1383,1589,1589,5,sanomau***,2018.06.21,조회 123,공감 0공감하기,강렬하게 기억에 남는 공연 브로드웨이 42번가,브로드웨이 뮤지컬이라고 한다면가장먼저 떠올리는 바로 그 뮤지컬브로드웨이를 대표하는 뮤지컬이라는브로드웨이 42번가를 보고왔었습니다전 작년 9월에 본 공연을 기반으로 쓴것이라작년평이예요물론 올해도 갈 에정이지만요 우선은 줄거리줄거리는 이너넷잠들지 않는 도시 뉴욕지상 최대의 쇼를 만드는 이야기브로드웨이 최고의 연출가 줄리안에게 프리티레이디는 반드시 성공시켜야 할 중요한 공연이다줄리안은 여배우 도로시를 캐스팅하면 프리티레이디에 10만달러를 투자하겠다는 애브너의 제안에이제는 한물간 프리마돈나 도로시를 주인공으로 캐스팅한다브로드웨이 댄서를 꿈꾸는 시골출신의 페기는 두려움에 망설이다 프리티레이디의 오디션 기회를 놓쳐버리지만안무가가 우연히 그녀의 춤을 보고 재능을 발견 코러스걸로 전격 캐스팅한다프리티레이디의 첫 공연 주인공 도로시가 넘어져 부상을 당하게 되고 공연은 취소될 위기에 놓인다페기의 실수로 도로시가 다쳤다고 생각한 줄리안은 페기를 해고시켜버리지만도로시의 역할을 소화할 사람은 오직 페기소여 뿐임을 깨닫는다남은 시간은 단 36시간 25페이지 분량의 대사 노래 6곡 10종류의 댄스를 소화 해야하는 페기소여그녀는 과연 브로드웨이의 새로운 스타로 태어날 수 있을까최정원 배우님과 최근에 록키호러쇼에서 보고 정말 사랑스럽다 생각하게된 전예지 배우님이 나오시는날로 다녀왔어요역시유명한데는 이유가 있구나 라는 생각이 드는 뮤지컬이었달까요화려한 의상들과 춤들탄탄한 스토리가 정말 멋졌어요 춤만 보고있는데도 입이 떡벌어지는 느낌이랄까요다만 탭댄스를 막 선호하는 스타일은 아닌지라전반전으로 탭댄스로 이루어진 공연이었기에 살짝 지루한감이 없지않아 있었지만되도록 많은 장면을 눈에 담고자하며눈을 부릅뜨고 봤답니다브로드웨이 42번가를 보며가장 맘에 들었던건 바로지극히 개인적인 의견입니다만내용의 경쾌함 이었습니다너무 진중하고 무겁지도내용없이 가볍지도 않은말그대로탭댄스의 스텝같은 경쾌한 내용이 무척 좋았달까요거기다 배우분들의 능청스러운 연기들이보는내내 재미를 더했던것같아요 조금 느끼해질것같던 장면들도오바스럽지 않게정말 재미있었어요 최정원 배우님의 귀여운 연기와전예지 배우님의 사랑스러운 연기가한층더 빛내준게 아닐까 생각이 들더라구요모든 배우님들의 탭댄스가정말 노력을 많이 하셨구나대단하다는 생각이들었고열심히 춤을 추는 배우님들을보며젊은 관절이 부러워관절염 환자는 상상도 못할관절이 부러워하며 봤다지요  모든 배우님들이 얼마나 열심히 연습을 하셨는지온몸으로 와닿는 공연이었어요올해도 역시 재미있을것이라고 예상하고 보러가렵니다
1384,1590,1590,5,siames***,2018.06.21,조회 106,공감 1공감하기,즐거움이 가득했던 오픈리허설,뮤지컬 오픈리허설은 처음 보는데 색다른 경험이었습니다초반에 무대감독님이 등장해서 해주시는 설명도 공연 감상에 도움이 됐고 본공연보다 더 두근거리는 마음도 들었습니다1막 시간이 길었지만 다채로운 구성과 화려한 연출 덕분에 시간가는 줄 몰랐네요몇몇 장면은 특히나 인상적이어서 그것때문에 또 공연을 봐야할 것 같습니다다양한 관객을 어우를 수 있는 신나고 화려한 공연 브로드웨이 42번가 강력 추천합니다
1385,1591,1591,5,hslov***,2018.06.21,조회 89,공감 1공감하기,특별했던 오픈리허설 공연,무대장치부터 안무 등 화려해서 눈뗄틈이 없는 공연이었습니다김석훈 배우님김선경 배우님이경미 배우님오소연 배우님 강동호 배우님의 1막을 접했는데다른 캐스팅의 배우님들과 또 다른 캐릭터의 느낌이라두번봐도 좋을 것 같다고 생각되는 뮤지컬이었어요경쾌한 탭댄스 소리가 너무 좋았고 이 소리들에 뱃속 태아도 좋아했던거같네요 배우분들의 딱들어맞는 호흡도 꼭 필요한 공연이라 얼마나 공을 들였을지 보이더라구요신나지만 스토리도 있는 뮤지컬을 찾으신다면 브로드웨이 42번가 강추입니다
1386,1592,1592,4,aisioowm***,2018.06.21,조회 226,공감 4공감하기,브로드웨이42번가 도로시브록역 김선경님팬이되었네요,처음으로 오픈리허설 당첨이되어 딸과 함께로 보고왔어요 리허설 무대라고 하기에는 너무 좋은 무대보여주신 배우님들께 감사드려요보고싶었던 뮤지컬이라서인지 시간가는줄 모르고 관람했어요 가까이에서 본 탭댄스 정말 대단합니다 도로시브록역의 김선경님의 매력에 푹빠진날이되었네요
1387,1593,1593,5,miumiu3***,2018.06.21,조회 136,공감 3공감하기,오픈리허설 후기  2막이 정말 궁금해지는 연출이었어요,볼거리 가득한 적재적소의 화려한 무대연출에배우님들 탭댄스 구경만해도 입이 쩍 벌어졌어요오픈리허설에 왜 1막만 보여주지했는데보다보니 아하 감탄했어요 1막에서 딱 쫄깃하게 끊어주는그리고 김석훈 배우님줄리안 마쉬가 실제인듯 연기인듯 나와 말해준 1막 마지막 엔딩정말 인상깊었어요2막 궁금해서 바로 예매하고 발동동 기다립니다
1388,1594,1594,5,oys0***,2018.06.21,조회 123,공감 3공감하기,오픈 리허설 관람 후기 두번세번 봐도 아깝지 않을,첫공 -1 오픈 리허설 행사가 있어서 참관하고 왔어용정식 공연이야 원한다면 얼마든지 여러 번 관람할 수 있지만오픈 리허설은 돈 주고도 살 수 없는 귀한 자리이기에 너무나 특별한 경험이 됐네요 출연진은 전년도와 비슷하면서도 살짝 달랐어요줄리안 역에 올해도 이종혁과 김석훈 더블 캐스팅됐어요사랑스럽고 예쁜 오소연 배우님도 함께 하셔서 너무 좋구요그리고 무엇보다 가장 눈에 띄는 점은 강동호 배우님의 합류에요-이 조합 너무 행복하네요 꿀잼 대박잼  탭댄스가 가미된 경쾌한 안무와 노래공연 내내 어깨가 들썩들썩 너무 신나용 경쾌한 탭댄스 보고나니까 가슴이 뻥공연 보는 내내 너무 신나서 스트레스 제대로 풀렸어요 그리고 무한 감탄 보통 뮤지컬 준비기간이 짧으면 2개월 3개월로 알고 있는데이 공연은 23개월 내에 준비하고 올릴 수 있는 무대가 아니더라구요20명이 넘는 출연진들의 탭댄스와 칼군무노래와 춤에 담긴 노력의 땀과 시간 그리고 열정이 고스란히 느껴질 정도였어요춤이면 춤 의상이면 의상 줄거리면 줄거리 연기면 연기뭐 하나 빠지는 게 없는 제 인생 최고의 뮤지컬이에요정말정말 훌륭한 무대 잘 보고 왔습니당 -▷ 블로그 리뷰  1990221303370228▷ 문화 카페 리뷰  412443▷ 인스타그램 리뷰  
1389,1595,1595,5,holics***,2018.06.21,조회 207,공감 2공감하기,오픈리허설 관람후기,오픈리허설로 1막만 보고왔어요 리허설 무대라는걸 까맣게 잊을 정도로 정말 시간가는줄 모르고 관람했어요 배우들의 연기와 춤추는 것을 놓치지 않으려고 눈으로 열심히 쫓아가면서 봤어요 특히 탭댄스 정말 대단합니다 그 많은 스탭들을 어쩜 그렇게 완벽하게 할 수 있는지 보는 내내 감탄했어요 더블캐스팅 된 다른 배우들의 공연은 어떨지 궁금하네요 어머니와 첫 뮤지컬 관람이었는데 좋은 공연를 보게돼서 정말 영광이고 기회가 되면 꼭 다시 보러갈거에요
1390,1599,1599,5,qjxj1***,2018.06.21,조회 97,공감 2공감하기,오픈 리허설보고 반해버렸습니다,운좋게 620일 오픈리허설 당첨이되서 보고왔어요1막 리허설 이였는데 신나는 음악과 탭댄스에 저도모르게 몸이 움찔움찔 거리더라구요 맘같아선 일어나서 추고싶지만 내적댄스로 참았답니다1막이 너무 재미있고 볼거리가많아서 2막까지보러 한번 가야겠어요
1391,1600,1600,5,rlagudt***,2018.06.21,조회 204,공감 0공감하기,이종혁&홍지민완전 반함 강추강추,깜짝이야어쩜 이리도 멋있을 수 있을까 반함 반함너무 재미있게 보았습니다다른 사람들에게 입소문을 내고 있는 중처가에 항상 애들 맡기고 신세를 지고 있는데표가 생기면 장인어른 장모님께 이 표를 드리고 싶네요홍지민씨 너무 너무 응원합니다 짱입니다 로시 로라 너무 예뻐요브로드웨이 42번가 화이팅
1392,1601,1601,5,sonaj***,2018.06.21,조회 131,공감 3공감하기,브로드웨이42번가 - 오픈리허설,본 공연에 앞서 리허설 무대를 보고 온 브로드웨이42번가탭댄스의 진수를 보여준 화려한 퍼포먼스로 흥을 돋아준 공연 주연 조연 뿐 아니라 앙상블 모두 그동안의 노력이 보일 정도로 열심히 해 주었고 공연내내 그 열정을 느껴볼 수 있었어요 1부의 공연을 보았는데 2부의 공연이 더 기대하게 할 만큼 화려했습니다 지금 고민하세요브로드웨이 42번가로 달려가세요당신의 선택이 정답일 겁니다오랜만에 본 김석훈배우 무대의 장악력 최고더블 캐스팅 된 이종혁 배우도 뵙고 시퍼요거의 모든 배우들이 더블 캐스팅회전문 돌아야 하나 하는 생각이 들어요다시 찾아갈 것 같아요
1393,1602,1602,5,hyehyu***,2018.06.21,조회 206,공감 4공감하기,오픈리허설로 관람한 후기 굳,페이스북 이벤트를 통해서 엄마 데리고 보러 갔어요 오픈리허설이라 1부만 볼 수 있었지만 리허설이라는게 안믿길만큼 온 힘을 다해 공연하시는 모습에 박수가 절로 나오더라구요 자리도 석 2열이라사실상 맨 앞줄 배우분들 표정 하나하나 놓치지 않고 볼 수 있었구요앙상블 한 명 한 명의 탭댄스와 노래 연기 춤 화려한 의상 흥 정말 얼마나 연습을 했는지특히 맞기 어려운 발동작을 정말 요 근래 본 앙상블 중 합이 으뜸이었어요 대단합니다다만 모든 사람들이 흥을 주체 못해서 뒷좌석에서 의자를 찰 수 있어요꼭 전체극으로 또 보고싶어요 넘나 재밋는 뮤지컬 아 웰컴키트까지 받아서 더 좋았답니다><
1394,1603,1603,5,sdj***예매자,2017.09.05,조회 2166,공감 5공감하기,베스트뭐 말이 필요없다 최고다,뮤지컬을 너무 좋아하는 나로서 그동안 수많은 뮤지컬을 좋은 자리에서 보아왔다이제까지의 뮤지컬들도 모두 좋았지만 브로드웨이 42번가는 달랐다일단 배우들의 연기 춤 의상 표정 노래까지 어느 하나 빠짐없이 완벽했고굳이 이번 뮤지컬을 한단어로 정리해본다면 화려함이라고 할 수있을 것같다긴 런닝타임동안 단 한순간도 눈을 뗄 수 없었고 지루할 틈없이 뮤지컬이 끝나버려 아쉽기까지했다특히나 이번 뮤지컬은 아예 뮤지컬을 처음보는 친구와 함께보았는데친구가 내가 왜 뮤지컬을 좋아하는지 알겠다며 자기도 이제부터는 뮤지컬을 보러다닐것같다고심지어 뮤지컬까지 추천받아갔다 이말인 즉슨 입문자에게도 아주아주 좋은 뮤지컬임에 틀림이 없다늘 느끼는 것은 주연배역의 배우들도 훌륭하지만 서브해주는 조연배역 배우들은 무대에 생기를 넣어주시는 분들 같다 주연배우들이 감동코드를 선사한다면 조연배우들은 웃음을 선사한다 항상 최선을 다해 연기해주시는 배우분들께 감사하다
1395,1604,1604,5,snl***예매자,2017.08.12,조회 1703,공감 10공감하기,베스트탭댄스란 이런것라이브 후기,브로드웨이는 처음이었다극의 50%이상이 탭댄스로 구성되있다배우들 진짜 힘들겠다 다리떨어저나가겠다싶을정도로 격한안무탭댄스라 누가틀리면 딱 티가 나는데 연습을 얼마나 하신건지딱딱딱 맞아서 보는재미가 있었다그래서 앙상블여배우분들이 저렇게 마른건가싶기도하고나도 탭댄스배워볼까살빠지게이런생각이 들었다중간중간 코믹요소도 있고 춤도 멋지고무엇보다도 이종혁배우님 노래하시는거 들어서 너무좋다여주인공인 오소연배우님 처음 뵜는데 작은체구에서 뿜어지는 에너지가 발재간도 현란하고22명의 남여앙상블 배우분들도디큐브시티도 처음 가봤고 브로드웨이 42번지도 처음이고이렇게 많은 배우분들이 나오시는 공연도 처음이었지만 성공적이었다 즐거웠던 시간
1396,1605,1605,3,happym***예매자,2018.06.20,조회 22,공감 0공감하기,브로드웨이,무대와 좌석사이가 생각보다 가까워 뮤지컬 배우들의 얼굴을 생생하고 관람하였으며 다들 뮤지컬을 잘하여 귀가 즐겁습니다
1397,1606,1606,5,lswook7***예매자,2018.03.19,조회 23,공감 0공감하기,추천 추천,정말 신나고 보는내내 웃을수 있는 뮤지컬
1398,1607,1607,4,gia***예매자,2018.01.23,조회 32,공감 0공감하기,멋진공연,탭댄스 너무 유쾌하고 신나는 공연 이었어요오소연 배우분 발로하는 댄스연기 최고였어요 발이 안보일 정도였고 다음에 또 보고싶네요
1399,1608,1608,5,applepie***예매자,2018.01.15,조회 26,공감 0공감하기,신나요,너무너무 신나고 재밌었어요
1400,1609,1609,4,dlrma***예매자,2017.12.28,조회 44,공감 0공감하기,혼자 관람,좋았습니다화려함에 눈을 뗄수가 없었네요
1401,1610,1610,5,brubru2***예매자,2017.12.16,조회 15,공감 0공감하기,잘봤습니다,엄마와 함께 잘보고 왔습니다
1402,1611,1611,5,sesil2***예매자,2017.12.15,조회 30,공감 0공감하기,굿굿,너무 즐겁고 활력 넘치는 공연이었어여감사합니다
1403,1612,1612,4,suyaj***예매자,2017.12.11,조회 41,공감 0공감하기,신나는 공연,잼있었다한번쯤은 온가족이 즐길만한 뮤지컬
1404,1613,1613,4,***예매자,2017.12.06,조회 23,공감 0공감하기,좋은 공연,좋은 공연 잘 봤습니다
1405,1614,1614,1,skyse***예매자,2017.12.03,조회 44,공감 0공감하기,지루해,내 스타일은 아닌가보다무대에선 신나게 공연을 하는데 난 지루했다스토리가 뻔하고
1406,1615,1615,5,cjy8***예매자,2017.11.25,조회 14,공감 0공감하기,부모님과함께하기 좋은 뮤지컬,가볍게 즐기고 올수있었습니다 어머님이 좋아하셔서 다행이었어요 가족과함께보기 좋은뮤지컬
1407,1616,1616,5,dmsgurd***예매자,2017.11.13,조회 28,공감 0공감하기,추천합니다,쇼뮤를 원한다면 보시기를
1408,1617,1617,5,dnjsl***예매자,2017.11.04,조회 14,공감 0공감하기,브로드웨이42번가,
1409,1618,1618,5,97sk***예매자,2017.11.01,조회 42,공감 0공감하기,굿,귯
1410,1619,1619,4,***예매자,2017.10.28,조회 30,공감 0공감하기,열정에 갠스,볼거리가 많은 공연 그 많은 춤을 모두 완벽하게 소화 한 공연 이었어요
1411,1622,1622,2,otorh***예매자,2017.10.28,조회 19,공감 0공감하기,경쾌하고 즐거운,화려한 무대의상과 군무는 좋았지만 일부배우의 목상태가 다소 좋지 않아 듣는 데 불편한 부분이 있었던 게 아쉽네요
1412,1623,1623,5,cya***예매자,2017.10.27,조회 7,공감 0공감하기,화려끝장판,탭 조명 연출모두 화려했다
1413,1624,1624,3,***예매자,2017.10.26,조회 6,공감 0공감하기,재미있었습니다,오랜만에 봤는데 재미있었습니다
1414,1625,1625,5,hdma***예매자,2017.10.25,조회 12,공감 0공감하기,현란한 무대 의상 공연을 보고 싶다면,우연히 신도림 롯데시네마 영화를 보던 중 옆에 뮤지컬 공연을 하고 있어 관심을 갖게 되었습니다뮤지컬은 본적이 없었지만 아빠어디가에 이종혁씨가 주연이라 예매를 했습니다영화와는 틀리게 배우들의 생생한 표정 연기 및 현란한 무대 의상과 탭댄스배우들의 노력이 느껴지는 무대였습니다정말 재밌게 잘 봤습니다앞으로 뮤지컬의 매력에 빠질 것 같아요
1415,1626,1626,4,uni98***예매자,2017.10.23,조회 5,공감 0공감하기,브로드웨이42번가,경쾌한 탭댄스배우들의노력이 보이는공연즐거운시간 감사하며
1416,1627,1627,4,fjqm0***예매자,2017.10.22,조회 9,공감 0공감하기,기대했던것보다,기대했던거보다 너무 재미있게 봤습니다 화려한 볼거리와 음악 같이 간 동생도 너무 좋아해서 좋았어요
1417,1628,1628,3,seabi***예매자,2017.10.21,조회 20,공감 0공감하기,아쉬움,탭댄스의여주인공인노력이보입니다하지만뮤지컬전문배우를쵸이스했음합니다김석훈님의많이모자란가창력은몰입도를떨어트렸습니다
1418,1629,1629,5,mhhs4***예매자,2017.10.21,조회 8,공감 0공감하기,화려하고 화려했다,배우분들 앙상블 분들의 완벽한 팀워크가 놀라웠다
1419,1630,1630,4,ljk1***예매자,2017.10.21,조회 7,공감 0공감하기,씐나요,생각보다 규모가 작아서 앞자리는 너무 가깝습니다조금뒤에서보시는걸추천드려요배우들 연기도 좋고 볼거리가많아요
1420,1631,1631,5,rkgml3***예매자,2017.10.19,조회 5,공감 0공감하기,화려해요,재밌음
1421,1632,1632,5,rkgml3***예매자,2017.10.19,조회 4,공감 0공감하기,굳,재미있습니다
1422,1633,1633,4,so9***예매자,2017.10.19,조회 9,공감 0공감하기,막공 관람,추석연휴 마지막날 초등학생 아들과 같이 보고 왔어요마지막 공연이라 특히 의미있었구요탭댄스가 멋지고 좋았어요공연 후 배우들의 인사도 인상깊었습니다좋은 공연 감사드립니다
1423,1634,1634,5,sweety***예매자,2017.10.18,조회 4,공감 0공감하기,굿,앙상블이 주인공 정말 재밌어요 최고
1424,1635,1635,5,jj***예매자,2017.10.18,조회 11,공감 0공감하기,이종혁님 짱,저는 여러번 공연을 봤는데 이종혁님이 젤로 잘 어울렸던것 같아요 잘봤습니다
1425,1636,1636,5,jj***예매자,2017.10.18,조회 8,공감 0공감하기,늘 즐거운,여러번 관람해도 늘 즐거워요
1426,1639,1639,5,ch***예매자,2017.10.18,조회 7,공감 0공감하기,재미있었어요,엄마랑 같아 봤는데 너무 좋아하시네요
1427,1640,1640,5,ido***예매자,2017.10.17,조회 6,공감 0공감하기,번쩍번쩍,눈이 부실정도로 화려한 무대들 배우분들의 노력이 돋보이는 탭댄스들
1428,1641,1641,4,jini***예매자,2017.10.17,조회 9,공감 0공감하기,브로드웨이 42번가,재밌고 신나는 공연이었습니다카리스마짱 김석훈님은 연기는 참 좋으셨는데 음정이 배우들의 노력이 여실히 보여준 좋은 무대였습니다 빌리 엘리엇 또 예매해야겠네요
1429,1642,1642,4,nanbab***예매자,2017.10.17,조회 8,공감 0공감하기,굿,남자친구가 너무 재밌었다고 
1430,1643,1643,3,nanbab***예매자,2017.10.17,조회 15,공감 0공감하기,마지막이라 다들,정말 두번째까지만 해도 재밌게 봤는데  세번째 너무 아쉬웠어요 열정이 좀
1431,1644,1644,4,whit***예매자,2017.10.17,조회 8,공감 0공감하기,멋진 공연,멋진 공연이였습니다 초등딸이 첨보는 뮤지컬이였는데 탭댄스공연이 넘 멋졌다고 합니다
1432,1645,1645,5,zhap***예매자,2017.10.17,조회 20,공감 0공감하기,석 이종혁 배해선 전수경 전예지 라인업 봤는데 최고 였습니다,디큐브아트센터에서 석 보긴 처음이었는데배우들 바로 앞에서 볼 수 있어서 좋았어요이종혁 배해선 전수경 전예지 라인업이었습니다이종혁 배우 정말 멋있으시고배해선 배우는 드라마에서 보다가 뮤지컬에서 보니 또 다른 매력이전수경 배우 행복 바이러스 받아오고전예지 배우도 정말 멋지게 탭댄스 추시고 호흡하는 모습 좋았습니다브로드웨이 42번가 덕에 탭댄스 매력을 알게 됐네요
1433,1646,1646,5,ksy981***예매자,2017.10.16,조회 4,공감 0공감하기,부모님과 함께 본 작품 중에 제일 좋았어요,브로드웨이 42번가를 보면서 중간중간 드립을 날리는데 개그코드가 맞아서 엄청 웃었어요 그리고 화려한 안무에 의상까지 멋지기도 했고요 제일 기억남는건 뭐라해도 탭댄스였죠 준비하느라 힘들었을 앙상블분들 진짜 존경스럽습니다 저는 걸어다니면서 노래도 못하는데 완전한 칼군무에 노래까지 진짜… 말이 필요없어요 다음에 또 브로드웨이 42번가가 찾아온다면 어김없이 보러 갈것입니다 최고예요
1434,1647,1647,5,thinf***예매자,2017.10.16,조회 2,공감 0공감하기,멋있는 공연,배우들의 땀과 노력이 보이는 공연이었습니다 정말 즐거운 관람이었습니다
1435,1648,1648,5,thinf***예매자,2017.10.16,조회 4,공감 0공감하기,브로드웨이42번가,가족들과 함께 보기에 너무나 흥겹고 재밌는 공연이었습니다 어른분들 모시고 아이들과 함께 3대가 관람했는데 모두에게 흡족했습니다 배우들의 열정적인 탭댄스 엄지척입니다
1436,1649,1649,5,rma0***예매자,2017.10.16,조회 3,공감 0공감하기,추천해요,볼거리가 많은 공연이었습니다 잘 봤습니다
1437,1650,1650,5,jo1022***예매자,2017.10.16,조회 14,공감 0공감하기,강력강력추천꾹,우선 연기자들의 연기력은 말도할것없구요탭댄서가 뭔지 알려주는 정말 환상의작품인것같습니다한발한발 디디면서 나는 소리는 눈과 귀가 절로 호강을 하네요담에 기회가 주어진다면 다시한번 꼭보고싶어지네요
1438,1651,1651,5,lovemado***예매자,2017.10.16,조회 2,공감 0공감하기,굿굿,굿굿
1439,1652,1652,5,tsj0***예매자,2017.10.16,조회 4,공감 0공감하기,가족끼리 보는 최고의 뮤지컬,화려한 탭댄스와 의상들최고입니다
1440,1653,1653,4,ripple8***예매자,2017.10.16,조회 6,공감 0공감하기,브로드웨이,브로드웨이
1441,1656,1656,5,***예매자,2017.10.15,조회 3,공감 0공감하기,공연 넘 좋았어요,넘 즐겁고 행복한 시간 이였습니다
1442,1657,1657,4,cooki***예매자,2017.10.15,조회 8,공감 0공감하기,화려하고 경쾌한 공연,이종혁 배우님 마지막 공연을 봤습니다 추석이라 1+1 혜택이 있어 유명한 뮤지컬 공연이니까 선택했습니다 기대없이 본 공연이라 그런지 더 좋았어요 화려한 무대의상 탭댄스 등등 볼거리가 많아 유쾌했습니다 줄거리 부분은 다소 빈약하고 실제 이야기와 공연이 왔다갔다 하는 부분이 좀더 매끄러웠으면 좋았겠지만 재미있는 공연이었어요
1443,1658,1658,3,jungyi1***예매자,2017.10.15,조회 14,공감 0공감하기,그냥 쏘쏘,1막에는 탭댄스 보느라 집중과 몰입도 최고였는데 2막에는 좀 지루했어요
1444,1659,1659,4,skty3***예매자,2017.10.14,조회 8,공감 0공감하기,브로드웨이,진짜 재미있고 연기가 너무훙륭했어요
1445,1660,1660,4,ga***예매자,2017.10.14,조회 7,공감 0공감하기,멋진 탭댄스의 향연,브로드웨이 42번가를 보면서 뮤지컬에도 장르가 있다는 느낌이 들었네요 대부분의 뮤지컬이 화려한 무대를 자랑하고 고음의 강렬한 열창이 나오는데 42번가는 고음의 강렬한 열창보다는 화려한무대와 군무 그리고 환상적인 탭댄스가 아주 좋았습니다 정말 멋진 공연이었네요
1446,1661,1661,4,blitz***예매자,2017.10.14,조회 10,공감 0공감하기,서울 공연의 완변했던 마무리,브로드웨이 42번가에 대해서는 대략적인 줄거리와 탭댄스가 많이 나온다는 이야기만 듣고 관람했습니다기본적으로 주연 외에 코러스가 차지하는 비중이 커서 단원들이 한마음으로 뭉치지 않으면 좋은 공연이 나올 것 같지 않더군요저희가 본 공연은 서울에서의 마지막 공연이었는데 그래서 그런지 단원들의 무용도 더 진지하게 느껴졌고 무엇보다 마지막 공연이라서 그런지 커튼콜 때 여러 배우들이 감상을 이야기하는데 참 즐거웠습니다무엇보다 부상당한 최정원씨가 나와서 인사한 것도 놀라웠구요지방 공연도 참 기대가 됩니다
1447,1662,1662,4,27H***예매자,2017.10.14,조회 8,공감 0공감하기,탭댄스,탭댄스 멋쪄요
1448,1663,1663,5,redsfo***예매자,2017.10.14,조회 12,공감 0공감하기,마지막까지 멋진 공연이었어요,마지막 공연을 보여주신 주연 배우분들과 앙상블 배우분들 감사드립니다
