Unnamed: 0.1,Unnamed: 0,index,Rating,Id,Date,views,like,Title,Text
305,313,313,5,nodayeo***예매자,2022.06.12,조회 14,공감 0공감하기,이 페어 갓페어다 진쨔,나 솔직히 엄청 엄텅 예그랫어요 사실 되게으녜선희에 미쳐있고 으식남원에 돌아있는 상태였는데 초면인 혜원정분한테 아렇게 치일 줄은 내가 몰랐어욮퓨 혜원정분은 내가 생각해오던 선희의 어린 시절이 맞았어  당차고 현실적이지만 꿈을 키워온 그런 열아홉살의 아이으녜선희는 너무 다정하고 혜원정분은 당차서 좋았읍니다 지환남원이나 의식남원은 뭐 두 말하면 입 아파가지마엉어어어유
306,314,314,5,mysky9***예매자,2022.06.12,조회 15,공감 0공감하기,올해본 대학로 극 중 최고네요라이브 후기,유쾌하고 가슴 뭉클해지는극넘버도 좋고 배우들도 열연 좋네요신재범배우 멋진배우가 됐네요굿굿
307,315,315,4,moungk***예매자,2022.06.12,조회 14,공감 0공감하기,렛미플라이 후기,가슴 따뜻해지는 뮤지컬이었어요현재의 나의 선택이 내 미래의 모습이자 내가 선택한 결과가슴 찡-울렸던 힐링되었던 뮤지컬
308,316,316,5,travi***예매자,2022.06.12,조회 17,공감 0공감하기,사랑해요 렛미플라이,관객과의 대화까지 너무 좋았습니다오에스티 빨리 사고 싶어요&128525;
309,317,317,5,soun3***예매자,2022.06.12,조회 19,공감 0공감하기,사랑한다면 날개를 주는거니까,혜원배우님 정분보러갔습니다 정말 씩씩하고 야무지고 탐험을 즐길것 같은 멋진 정분입니다 세 배우님들의 정분이를 드디어 다 봐서 기분이 너무 좋네요 왜 6월 19일까지 하는지오픈런이 왜 아닌지 이해가 안되는 너무 좋은 극입니다
310,318,318,5,yuyou***예매자,2022.06.12,조회 18,공감 0공감하기,라이브 후기,아름다운이야기였어요
311,319,319,5,wpffl1***예매자,2022.06.12,조회 22,공감 0공감하기,최고의 작품,넘버도 스토리도 너무 따뜻하고 감동적이에요 정말 많이 울고 나왔어요 늦게 본 게 아쉬워요 꼭 재연이 돌아와서 다시 볼 수 있었으면 좋겠어요 
312,320,320,5,park***예매자,2022.06.11,조회 24,공감 0공감하기,역시 민찬홍 작곡가님,민찬홍 작곡가님 때문에 보게 된 작품역시 마음을 편안하게 해 주는 음악들재밌게 잘 봤습니다
313,321,321,5,lkh80***예매자,2022.06.10,조회 21,공감 0공감하기,갓찬홍,넘버가 너무 좋아요 빨리 오슷사러 가고 싶네요
314,322,322,5,gjaj0***예매자,2022.06.10,조회 23,공감 0공감하기,렛미플라이 최고,극을 보면 볼수록 힐링 받고 에너지 받는 극이에요항상 너무너무 고마운 극입니다
315,323,323,5,gjaj0***예매자,2022.06.10,조회 25,공감 0공감하기,렛미플 안 사랑하는 법,모릅니다… 몰라요 다들 많이 보러와주셨으면 좋겠어요
316,324,324,5,sasa0***,2022.06.10,조회 44,공감 0공감하기,자첫자막 하려다가 재관람 여러번 더 했어요,제목 그대로 한 번 봐보고 싶어서 본 뮤지컬이었는데 내용이 너무 재미있는데다가 넘버도 좋고 배우분들 연기가 너무 실감나서 여러번 더 봤어요
317,325,325,5,gyu0***예매자,2022.06.09,조회 42,공감 0공감하기,갓극,최고예요
318,326,326,5,btob0***예매자,2022.06.09,조회 43,공감 0공감하기,관대 너무 재밌었어요라이브 후기,관대 너무 재밌었어요 부디 추후 영상으로 편집본이라도 풀렸으면 하는 맘 
319,327,327,5,aki0***예매자,2022.06.09,조회 34,공감 0공감하기,오늘도,너무 따뜻한극 잘보고가요 곧 막공이라니 넘 아쉽기만하네요
320,328,328,4,djwls0***예매자,2022.06.08,조회 48,공감 0공감하기,가족극,부모님이나 할머니 할아버지랑 같이 가서 보기 좋은 극 같아요 선희야 너무 재밌었어요
321,329,329,5,rachel08***예매자,2022.06.08,조회 38,공감 0공감하기,꼭 추천하는 극,렛미플라이투더문 노래가 계속 귓가에서 맴돌아요너무 아름다운 극이에요달 여행이라는 아름다운 이야기로 만들어진 것 같아요
322,330,330,5,travi***예매자,2022.06.08,조회 45,공감 0공감하기,사랑하던 페어의 막공,형훈남원 은혜선희 지환남원 하나정분정말 좋아하는 페어였는데 형훈남원 지환남원 마지막 공연이었어서 슬픕니다그동안 행복했어요
323,331,331,1,lbk0***예매자,2022.06.08,조회 83,공감 0공감하기,그래서  언제 줄껀데요,뭐 맨날 기다리래
324,332,332,5,ssle***예매자,2022.06.08,조회 40,공감 0공감하기,또 보러 갑니다,렛미플라이
325,333,333,5,ssle***예매자,2022.06.08,조회 40,공감 0공감하기,고마운 공연입니다,서먹했던 오랜친구와 웃고 울면서 공감하고 화해했어요
326,334,334,5,dda***예매자,2022.06.07,조회 41,공감 0공감하기,재밌고 뭉클해요,다만 종종 관크있는게 흠
327,335,335,5,namhjin1***예매자,2022.06.07,조회 62,공감 0공감하기,엄마랑 보고왔어요,혼자보다가 엄마랑 보고싶어서 끊고 같이 다녀왔어요앞에서 보다가 뒤에서 무대 전체를 보니 앞에서 보는거랑은 또다른 아름다움이 있더라구요막공이 얼마안남아서 아쉬워요 안본 사람들은 얼른 보시길
328,336,336,5,leejh000***예매자,2022.06.07,조회 34,공감 0공감하기,너무 좋았던 극,스토리도 너무 좋고 배우들도 너무 좋아요
329,337,337,4,l5***예매자,2022.06.07,조회 41,공감 0공감하기,누구와 함께 봐도 좋은 작품,가족 연인 친구같이 관람할 사람을 생각할 필요없이 편하고 즐겁게그러면서도 한번쯤 생각을 정리하게 해주는 뮤지컬입니다배우들의 연기와 노래는 물론 훌룡합니다넓은 좌석과 편한한 관람환경도 좋습니다
330,338,338,4,dndbwhdk0***예매자,2022.06.07,조회 55,공감 0공감하기,두시간동안 촉촉해지는 마음 - 뮤지컬 렛미플라이,오의식 홍지희 배우 연기와 노래 굉장히 잘함아름답고 따뜻한 뮤지컬이었습니다내용은 조금 뻔하기도 하지만 배우들의 열연으로 무대를 꽉채워서 빈틈 없었음
331,339,339,5,seramin0***예매자,2022.06.07,조회 44,공감 0공감하기,사랑한다면 렛미플라이,저번에 친구랑 관람하고 너무 감동받아서 이번엔 공휴일에 부모님과 함께 재관람했습니다 다시 봐도 진짜 웰메이드극 곧 막공인데 최대한 빨리 다시 돌아왔으면 좋겠네요  그동안 오슷 열심히 돌려들으며 기다리고 있겠습니다 좋은 공연 감사해요 
332,340,340,5,ljk***예매자,2022.06.07,조회 29,공감 0공감하기,렛미플라이,볼때마다 펑펑 울고 나오는것 같아요 처음 봤던 캐스팅과 다 다른 캐스팅으로 공연 관람했는데이 페어도 너무 좋네요 어느 페어를 봐도 가릴 페어가 없을 것 같습니다넘버도 좋고  또 보러 가고 싶네요
333,341,341,5,mtlov***예매자,2022.06.07,조회 41,공감 0공감하기,창작뮤지컬의힘,편안하고 따뜻한 분위기에 중간중간 지루하지 않은 재미요소까지넘버가 너무 좋습니다추천합니다
334,342,342,5,jiung1***예매자,2022.06.07,조회 31,공감 0공감하기,갓극,삶에 대한 태도를 바꿔주는 뮤지컬
335,343,343,5,naye***예매자,2022.06.07,조회 35,공감 0공감하기,갓극 빨리 오슷 판매일정 주세요,관극 끝나고 가는길에 듣고싶어요천재작곡가님 열일하셨으면 좋겠어요 넘버 다 넘 좋아요처음 볼 때는 120분이 좀 길다고 생각했었는데 지금은 20분만에 끝나는거 같아요막공까지 최대한 보러 갈게요
336,344,344,5,sim***예매자,2022.06.07,조회 31,공감 0공감하기,정말 좋았어요,여러번 본 와중에 배우들 감정선이 가장 좋았어요 극 자체야 원래도 좋았는데 덕분에 더 이입해서 보고 나왔던거 같아요
337,345,345,5,la***예매자,2022.06.07,조회 22,공감 0공감하기,좋았어요,좋았어요
338,346,346,5,buil***예매자,2022.06.07,조회 18,공감 0공감하기,추천,좋아요
339,347,347,5,buil***예매자,2022.06.07,조회 14,공감 0공감하기,추천,감동이에요
340,348,348,5,buil***예매자,2022.06.07,조회 16,공감 0공감하기,존잼,감동이에요
341,349,349,5,rkdxk02***예매자,2022.06.07,조회 49,공감 0공감하기,이른 자막이지만,정말 좋은극이에요다들 꼭 보셨으면 좋겠어요
342,350,350,5,tjwls***예매자,2022.06.07,조회 30,공감 0공감하기,꼭 꼭 보세요,얼마만에 극 보고 이렇게 울고 나오는지 모르겠어요
343,351,351,5,kyungj***예매자,2022.06.06,조회 28,공감 0공감하기,천재들라이브 후기,배우들도 천재 넘버도 그냥 다 천재
344,352,352,5,nodayeo***예매자,2022.06.06,조회 44,공감 0공감하기,극악무도한 사람들,날 웃기고 울리고 진짜 잔인한 사람들그래놓고 금방 또 가쟈너내가 왜 이걸 이제야 알았을까왜 나란 사람은 뒤늦게 이걸 알았을까선희야 정분아 남원아제발 가지말아주겟니내가 더 잘할태니까 제발나 또 운다 저항없이 운다
345,353,353,5,gjaj0***예매자,2022.06.06,조회 21,공감 0공감하기,최고의 작품,정말 힐링되는 작품이에요 많은 분들이 보러와주시고 사랑해주셨으면 좋겠습니다
346,354,354,5,pippi7***예매자,2022.06.06,조회 23,공감 0공감하기,감동적인 극,추천으로 보러다녀왔는데 정말 감동적이고 마음이 따뜻해졌어요 다시 보고싶어요
347,355,355,5,rou***예매자,2022.06.06,조회 31,공감 0공감하기,상상이상,구성이 재미있고 짜임새있어요 배우님들에 탄탄한 연기와 노래도 너무좋구요 모두들 같이즐기고 기립박수치다왔네요 멋찐배우와 환호하는관객들 이게바로 매력이죠
348,356,356,4,brang0***예매자,2022.06.06,조회 32,공감 0공감하기,재밌어요,제 취향의 극은 아니지만 그래도 재밌게 봤어요
349,357,357,5,sadw***예매자,2022.06.06,조회 21,공감 0공감하기,재밌습니다,잘 봤습니다
350,358,358,5,tv0***예매자,2022.06.06,조회 27,공감 0공감하기,너무 감동적이고 재밌어요,봐도 봐도 재밌어요 최고의 공연이에요 특히 청년 남원 신재범 배우님 여행 넘버 너무 좋았고 홍지희 배우님 컵케이크랑 돌멩이 넘버 너무 좋아요 이제 얼마 남지 않았다는 게 아쉽네요 
351,359,359,5,whalswl***예매자,2022.06.06,조회 16,공감 0공감하기,이쁜극,재밌고 따뜻한 극
352,360,360,5,jylove0***예매자,2022.06.06,조회 35,공감 0공감하기,생생히 기억하는 내인생 최초의 뮤지컬,뮤지컬 렛미플라이를 관람했다 프레스콜 영상을 통해 넘버 몇개는 알고 있었는데 가장 좋아하는 넘버였던 렛미플라이가 가장 먼저 흘러나와 좋았다 배우들 모두 연기도 잘하고 노래도 잘해서 보기 편안하고 집중도 잘되었다 안무도 재미있고 넘버도 좋았다 어떻게 보면 두 인물의 젊은 시절이 답답해보일 수도 있을 것 같다 하지만 그런 사랑을 하는 그들의 모습이 무척 예뻐보였다 밝고 반짝반짝 빛났던 젊은 날의 인물들이 나이가 든 모습은 슬프기도 했다 하지만 다시 잘지내는 모습이 감동적이었다 갑자기 힙합 분위기가 나는 것도 재미있었고 계속해서 궁시렁거리면서 추임새를 넣는 것도 웃겼다 전반적으로 극의 곳곳에 웃음포인트가 많았던 것 같다
353,361,361,5,fkausajrw***예매자,2022.06.06,조회 20,공감 0공감하기,재연으로 꼭 왔으면 좋겠어요,보고 나오면 정말 마음 따뜻해지고 떨어진 자존감도 채우게 돼요
354,362,362,5,pasy***예매자,2022.06.06,조회 18,공감 0공감하기,넘버가 너무 좋아요,너무 좋아요
355,363,363,5,haveagoodday***예매자,2022.06.06,조회 17,공감 0공감하기,정말 좋았어요,정말 배우들도 넘버도 내용도 하나 빠짐없이 좋았어요
356,364,364,5,limeligh***예매자,2022.06.06,조회 15,공감 0공감하기,렛미플라이,부모님 모시고 다시 보고 싶어요
357,365,365,5,limeligh***예매자,2022.06.06,조회 15,공감 0공감하기,렛미플라이,최고였어요 다시 보고 싶어요
358,366,366,5,cyxl55***예매자,2022.06.06,조회 13,공감 0공감하기,렛미플,네명의 배우들의 열연과 따뜻한이야기또 보고싶네캐스팅 가릴것도 없이 좋네
359,367,367,5,jeeny***예매자,2022.06.06,조회 15,공감 0공감하기,좋아요,아름다운 작품이라는 생각이 들었습니다
360,368,368,5,ls980***예매자,2022.06.06,조회 17,공감 0공감하기,따수운 공연이었어요,부모님 모시고 갔는데 너무재밌다고 또 보고싶다고 하시네요
361,369,369,5,hans***예매자,2022.06.06,조회 16,공감 0공감하기,너무 좋았던 공연,엄마랑 같이 봤는데 너무 좋아하셨어요
362,370,370,5,hanhaezzang***예매자,2022.06.06,조회 15,공감 0공감하기,따수워요,오랜만에 힐링 
363,371,371,5,HEEJIN4***예매자,2022.06.06,조회 18,공감 0공감하기,여러 번 봐도 좋은 렛미플라이,넘버 항상 좋고 1층에서 봐도 2층에서 봐도 좋아요 2층은 특히 미러볼이 와서 재밌었습니당
364,372,372,5,mikittyd***예매자,2022.06.06,조회 15,공감 0공감하기,정말 최고의 공연,볼때마다 너무 따뜻해지고 행복해지는 좋은 공연인데이제 얼마남지 않앗네요 
365,373,373,5,kmj12***예매자,2022.06.06,조회 20,공감 0공감하기,실황 촬영일,실황촬영일에도 어김없이 웃기고 행복한 렛미플라이 오늘 촬영한걸로 중계나 가 나오길 기다립니다
366,374,374,5,rsit1***예매자,2022.06.06,조회 24,공감 0공감하기,이제서야 본게 후회되는극,이제서야 접한게 너무 후회됨 초반부터 접했으면 20번은 봤을듯그만큼 너무 좋고 웃기고 따뜻하고 힐링이 되는 극
367,375,375,5,yeon***예매자,2022.06.06,조회 12,공감 0공감하기,렛미플라이,도빈 지현 재범 지희 다 너무 잘한다 또남원 귀엽다
368,376,376,5,kmj12***예매자,2022.06.06,조회 16,공감 0공감하기,우리 달기지,달 우주 여행 수선 옷 미래 이런 키워드를 보면 자동으로 렛미플라이가 떠올라요나는 다시 돌아가도 우리 달에서 살거라던 노인남원의 대사가 너무 따스해서 좋아하는 대사 중 하나에요 
369,377,377,5,mari***예매자,2022.06.06,조회 12,공감 0공감하기,가슴 따뜻해지는 힐링극이네요,평이 좋아서 기대를 많이 하고 갔는데 배우님들도 열연하시고 무대와 조명도 이뻐서 정말 만족스러운 공연이었습니다 
370,378,378,5,zzanglee1***예매자,2022.06.06,조회 11,공감 0공감하기,사랑해요 렛미플라이,사랑한다면 내가 중계를 줘요 세상 끝까지 결제할거야
371,379,379,5,hay***예매자,2022.06.06,조회 8,공감 0공감하기,헝,너무슬퍼정분아 남원아
372,380,380,5,zzanglee1***예매자,2022.06.06,조회 7,공감 0공감하기,좋은 공연 감사합니다,너무너무 좋은 공연이었고 레전드 회차였어요 정말 감사합니다 배우님들
373,381,381,5,hay***예매자,2022.06.06,조회 15,공감 0공감하기,걍 아무나 붙잡고 영업하고 싶은 극,얼마안남았어요렛미플라이 보세요
374,382,382,5,yhnyh***예매자,2022.06.06,조회 8,공감 0공감하기,렛미플라이,투더문
375,383,383,5,kmj12***예매자,2022.06.06,조회 18,공감 0공감하기,지인들 앉히기 프로젝트,자기가 좋아하는 극들 보느라 렛미플라이 못 본 지인들 이번 기회에 표 쥐여주고 싹 앉히고 왔습니다 다들 너무 늦게 와서 미안하다며 또 보러 오겠다고 했어요  다들 렛미플라이 보고 마음이 따뜻해지시면 좋겠네요
376,384,384,5,sinae1***예매자,2022.06.06,조회 13,공감 0공감하기,누구에게나 추천하고 싶은 극,정말 지나가는 사람들을 붙잡고 표를 쥐어주고 싶은 극입니다재미에 감동까지 최고의 극이에요
377,385,385,5,namil6***예매자,2022.06.06,조회 13,공감 0공감하기,펑펑울기 쌉가능,사우나처럼 시원하게 울고 개운하게 나올 수 있는 렛미플라이 보세요
378,386,386,5,hay***예매자,2022.06.06,조회 8,공감 0공감하기,체고다,렛미플라이보세요
379,387,387,5,cool***예매자,2022.06.06,조회 6,공감 0공감하기,재밌었어요,슬프고 아름다운 이야기
380,388,388,5,igreatv***예매자,2022.06.06,조회 15,공감 0공감하기,가족들 모두 울고 나왔네요,엄마랑 아빠랑 보러갔는데 두 분 다 우시고 저도 같이 울고 
381,389,389,5,aus***예매자,2022.06.06,조회 8,공감 0공감하기,눈물 줄줄,정말 눈물을 줄줄 흘리고 나올 정도로 행복하게 잘 보고 나왔어요 강추합니다
382,390,390,5,junus***예매자,2022.06.06,조회 9,공감 0공감하기,최고의 뮤지컬이예요,정말 인생을 살아가면서 꼭봐야한다고 생각해요 소중한걸 잊지않는건 중요하니깐요
383,391,391,5,selyks2***예매자,2022.06.06,조회 8,공감 0공감하기,정말 함께 시간여행을 하는 기분,아주 잘 봤습니다 부모님도 보여드리고 싶어요
384,392,392,5,selyks2***예매자,2022.06.06,조회 9,공감 0공감하기,너무 잘 만든 뮤지컬이에요,넘버가 정말 마음에 듭니다
385,393,393,5,kmj12***예매자,2022.06.06,조회 13,공감 0공감하기,동생 데리고 렛미플라이 보러 왔어요,대극장 뮤지컬만 보던 동생에게 렛미플라이는 제발 한 번만 같이 봐달라고 싹싹 빈 끝에 같이 보러 왔는데 동생이 극이 너무 좋다고 극찬을 했어요  뭔가 뿌듯한 느낌은 숨길 수가 없네요 
386,394,394,5,kgodgrace1***예매자,2022.06.06,조회 12,공감 0공감하기,마스크 여분 챙겨가세요,마스크 사지 말고 집에 있는 거 가져가세요쓰고 있던 마스크는 버리게 될 겁니다
387,395,395,5,kmj12***예매자,2022.06.06,조회 9,공감 0공감하기,어쿠스틱 음악회,기존 다른 뮤지컬들과 다른 어쿠스틱 버전의 스페셜 커튼콜이라니 너무 신박하고 새로운 경험이었어요 
388,396,396,5,uj00***예매자,2022.06.06,조회 11,공감 0공감하기,나는 선택한다 렛미플라이 보기로,못보내 죽어도 못보내 렛미플라이 형훈 은혜 재범 지희 페어 돌려주세요
389,397,397,5,sod***예매자,2022.06.06,조회 7,공감 0공감하기,렛미플라이,꿈과 사랑과 인생에 대해 얘기하는 좋은 극입니다 넘버가 너무 아름다워요
390,398,398,5,sod***예매자,2022.06.06,조회 8,공감 0공감하기,올해 최고의 극이었어요,아름답고 슬프고 감동적이고 이 극을 보는 젊은이들에게 희망도 주는 좋은 극이네요
391,399,399,5,uj00***예매자,2022.06.06,조회 9,공감 0공감하기,내 최고의 페어 가지 말아요,형훈 은혜 재범 지희공연의 여운이 아직까지 남습니다 진짜 저 끝나고 나와서도 오열 했어요이렇게 못보내요 이 페어
392,400,400,5,manasp***예매자,2022.06.06,조회 7,공감 0공감하기,렛미플라이 힐링극,정말 소문대로 힐링하고왔습니다 렛미플라이 넘버도 너무 좋고 배우님들도 너무 잘하시고 사랑스럽고 좋아요
393,401,401,5,ojh***예매자,2022.06.06,조회 8,공감 0공감하기,정분아,너무 감동적인 정분이와 남원이의 이야기였어요정말 엉엉 울었네요과거의 선택으로 인해 미래가 바뀐다고 하더라도 후회하지 않는 삶넘 감동이었어요 
394,402,402,4,se***예매자,2022.06.06,조회 8,공감 0공감하기,마음을 따듯하게 하는 작품,배우들의 연기도 좋았습니다
395,403,403,5,psb***예매자,2022.06.06,조회 6,공감 0공감하기,정말 너무 좋은극,볼때마다 다른 감동을 줘요렛미플라이 진짜 너무 좋아요
396,404,404,5,maika***예매자,2022.06.06,조회 7,공감 0공감하기,좋은 공연 감사합니다,너무 따뜻하고 좋은 공연이었어요
397,405,405,3,sllea***예매자,2022.06.06,조회 10,공감 0공감하기,렛미플라이,결말 여전히 이해가 안되는굳이 돌아와야했던 이유가서울은 며칠잇다 따라가면 안되는건가서울에서는 서로 연락을 못하는건가초중반에는 회상하는 부분들 마음 아팠는데마지막 선택때문에 항상 마음이 짜게 식어요
398,406,406,5,wnstngk***예매자,2022.06.06,조회 7,공감 0공감하기,감동적,넘버 스토리 연기 다 최고에요
399,407,407,5,sbk9***예매자,2022.06.06,조회 8,공감 0공감하기,정말 끝나기 전에 무조건 봐야하는 뮤지컬,꼭 봐주세요 정말 후회하지 않습니다 꼭 봐주세요 정말 후회하지 않습니다 꼭 봐주세요 정말 후회하지 않습니다 꼭 봐주세요 정말 후회하지 않습니다 꼭 봐주세요 정말 후회하지 않습니다 꼭 봐주세요 정말 후회하지 않습니다 꼭 봐주세요 정말 후회하지 않습니다 꼭 봐주세요 정말 후회하지 않습니다
400,408,408,4,aristat***예매자,2022.06.06,조회 6,공감 0공감하기,사랑한다면,내게 날개를 줘요 세상 끝까지 날아갈 거야그 세상 끝에는 그토록 사랑하는 당신이 있겠지그래서 행복하겠지 영원토록
401,409,409,5,cwy3***예매자,2022.06.06,조회 14,공감 0공감하기,공연 참 할말 없었습니다,너무 좋은 공연입니다
402,410,410,4,fishh***예매자,2022.06.06,조회 6,공감 0공감하기,좋은 극이네요,별로 기대안했었는데 좋은 극이었어요배우들도 음악도 너무너무 좋네요
403,411,411,5,pal4***예매자,2022.06.06,조회 5,공감 0공감하기,재밌어요,재밌어요
404,412,412,5,lue***예매자,2022.06.06,조회 5,공감 0공감하기,재밌어요,잘 봤습니다
405,413,413,5,moonsy1***예매자,2022.06.06,조회 8,공감 0공감하기,오늘 페어 최고였어요라이브 후기,김지현 오의식 신재범 홍지희 배우님 최고였어요 내용도 넘버도 따뜻하고 아름다운 극입니다 세대를 불문하고 꼭 지인들과 함께 보셨으면 좋겠어요
406,414,414,5,lue***예매자,2022.06.06,조회 7,공감 0공감하기,아름다운 공연,잘 봤습니다
407,415,415,5,moonsy1***예매자,2022.06.06,조회 7,공감 0공감하기,세대 불문 꼭 봐야하는 뮤지컬라이브 후기,내용도 넘버도 따뜻하고 아름다운 극입니다 세대를 불문하고 꼭 지인들과 함께 보셨으면 좋겠어요
408,416,416,5,wendy2***예매자,2022.06.06,조회 7,공감 0공감하기,렛미플라이,너무너무 좋은극이에요추천합니다
409,417,417,5,lue***예매자,2022.06.06,조회 6,공감 0공감하기,따뜻한 힐링,잘 봤습니다
410,418,418,5,monoto***예매자,2022.06.06,조회 7,공감 0공감하기,렛미플라이,온 가족을 데리고 가도 좋을 그런 뮤지컬입니다매번 저 혼자 가서 보다가 부모님을 나란히 앉혀드렸는데 너무 잘 보고 나왔다고 하셨어요따뜻하고 몽글몽글 사랑스러운 이야기의 뮤지컬그런데 이제 눈물을 주륵주륵 흘리게 만드는 그런 극꼭 보러 오세요 이제 얼마 안 남았습니다
411,419,419,5,yeon***예매자,2022.06.06,조회 6,공감 0공감하기,재밌어요,재밌어요
412,420,420,5,clarin***예매자,2022.06.06,조회 6,공감 0공감하기,좋은 음악,좋은 음악 좋은 배우들 좋은 이야기가 만난 정말 좋은 작품
413,421,421,5,youc***예매자,2022.06.06,조회 6,공감 0공감하기,,
414,422,422,5,purehyun0***예매자,2022.06.06,조회 9,공감 0공감하기,      ,초반에 깔깔거리며 웃다가 후반에는 그냥 줄줄 울었어요너무 따뜻하고 좋은 극이에요선희와 남원이 오래 오래 행복했으면 좋겠습니다
415,423,423,5,monoto***예매자,2022.06.06,조회 6,공감 0공감하기,렛미플라이,최고의 뮤지컬 렛미플라이지금 안 보면 언제 다시 볼 수 있을지 모릅니다귀여운 남원이와 사랑스럽고 똑부러지는 정분이의 알콩달콩 귀여운 이야기를 보러 오세요아기자기한 무대도 예쁘고 노래도 진짜 좋아요
416,424,424,5,cree***예매자,2022.06.06,조회 6,공감 0공감하기,들어갈 때 꼭 여분의 마스크를 들고 가십시오,이건 휴지가 있고 없고의 문제가 아닙니다진심 울면서 기어나옴
417,425,425,5,leejw001***예매자,2022.06.06,조회 4,공감 0공감하기,재밋어요,사랑하니깐 5점준다
418,426,426,5,emmaj***예매자,2022.06.06,조회 5,공감 0공감하기,렛미플라이,진짜진짜 너무너무 좋았습니다 형훈은혜재범하나 최고
419,427,427,5,ohw2***예매자,2022.06.06,조회 8,공감 0공감하기,렛미플라이 증정악보데이 ,주말에 회전러나 연뮤덕이 아닌 일반관객이 많이 오는건 알고 있었지만표수령하실 당시에 악보받으시면서 쓰레기 취급하시더니공연 종료하고 너도나도 쓰레기통에 버리시더라구요 그걸 주워다 매표소에 가져가드릴까 하는 고민도 했을정도였는데이미 오물이 묻어있을수도 있어서 그저 보면서 바라보기만 했어요 공연을 본 건 행복했지만 증정품을 버리시는 관객들을 보면서 마음이 슬프더라구요 필요없는 분들에겐 분명 쓰레기가 맞긴 하다만 그냥 마음이 좀 씁쓸했어요 
420,428,428,5,emmaj***예매자,2022.06.06,조회 5,공감 0공감하기,렛미플라이,렛미플라이 정말 좋은 공연 같아요 볼때마다 힐링하고 갑니다
421,429,429,5,ohw2***예매자,2022.06.06,조회 6,공감 0공감하기,형훈-은혜 페어 진짜 좋아요 >_<,형훈배우님의 칠순잔치 그루브 보러 갔어요 은혜배우님이랑 합도 너무 잘맞으시고여러모로 형훈-은혜 배우님 조합 정말 좋아합니다 >_<
422,430,430,5,ohw2***예매자,2022.06.06,조회 5,공감 0공감하기,많은 사람들의 추천을 받아서 보게됐어요,제가 왜 이걸 이제 봤을까요처음 본 날에 처음엔 엄청 웃고 후반으로 갈수록 펑펑 울면서 봤네요 어린 정분이한테 혼자서 짐을 다 질 필요 없다고 하는 말을 듣고너무 위로가 돼서 진짜 소리내서 울고싶을 정도 였어요 
423,431,431,5,jaykim6***예매자,2022.06.06,조회 5,공감 0공감하기,참 좋은 따뜻한 극,대학로에 렛미플라이 같은 따뜻한 극도 많았으면 좋겠습니다배우들의 열연에 좋은 대본과 메시지가 곁들여진 완벽한 작품
424,432,432,5,marsh0***예매자,2022.06.05,조회 8,공감 0공감하기,최고의 뮤지컬라이브 후기,너무너무 재미있었습니다내가 선택한 삶에 대한 위로와 감동이 어마무시꿈을 이루지 못했더라도 행복할 수 있다는 것그 마저도 내가 선택할 수 있다는 것어쩌면 당연하지만 간과하고 있던 사실들을 일깨워주는 극어쩔수 없는 상황들 속 살아가는 현대인에게 큰 위로를 주는 극이에요
425,433,433,5,dlsrn0***예매자,2022.06.05,조회 11,공감 0공감하기,하도봐서 내가 무대 올라가서 연기해도 잘 할수 있는상탴,얼마나 봤으면 무대위에 올라가서 런 돌 수도 있을 정도입니더 이런 애가 맨날 보고 있는 렛미플라이 많이들 보러오세요 이제 진짜 얼마 안남았다고요
426,434,434,4,sol***예매자,2022.06.05,조회 17,공감 1공감하기,소소한 일상 뮤지컬이에요라이브 후기,음 으음 그냥 일상물인 뮤지컬이에요뭐 좋은 극인건 맞지만넘버 맛집 러버인데 그런건 없네요저는 또 보러가진 않을것 같아요의자가 너무 불편해요인터미션없이 2시간을 하는데 너무 힘든 시간이였습니다엉덩이가 아직도 아픈것같아요그래서 집중도 많이 깨졌습니다
427,435,435,5,youme0***예매자,2022.06.05,조회 10,공감 0공감하기,누구나 과거 현재 미래가 있다,트라이아웃 때부터 기대한 작품인데 시간이 맞아 보게 되었습니다최근에 꿈과 현실 사이에 고민도 걱정도 많았는데 큰 위로를 받았습니다 감사합니다
428,436,436,5,lsy6***예매자,2022.06.05,조회 11,공감 0공감하기,마음 따뜻한 힐링극,       정분이와 남원이의 선택을 지켜보면서 많이 울고 울고 울고 웃었고 마음 따뜻한 위로를 받고 온 것 겉아요 현실적으로는 달에 가지 못했지만 결국 그들만의 달에서 함께한다는 게 아름다웠습니다조명도 배경도 분위기도 너무 예쁘고 넘버도 좋고 배우님들 연기도 노래도 다 너무 좋았어요 소중한 기억을 또 가지고 와서 너무 행복했습니다
