,index,Rating,Id,Date,views,like,Title,Text
3227,3227,4,j***예매자,2011.09.08,조회 169,"공감 0
공감하기",처음에 많이 망설였었네요,젊음의 행진을 보고나서 김지우가 나온다는 이유 하나만으로 덜컥 예매를 해 버렸네요얼마전에 보았던 모짜르트의 감동이 아직 남아 있었지만 많은 기대를 하고 보았네요뮤지컬인 첨인 브라이언의 부드러운 목소리와 김지우의 섹시한 매력 연기 노래 모두가 좋았네요
3228,3228,5,soda***예매자,2011.09.08,조회 98,"공감 0
공감하기",아~~,정말 보구 싶었던 공연이었는데사정상눈물을 머금고 선물해야했던 티켓
3229,3229,4,mini0***예매자,2011.09.08,조회 147,"공감 0
공감하기",생각해보게되는 렌트..,예전렌트와 비교가 되는 부분이 많더라구요한전에서 했을때는 정말 풋풋한 느낌과 앙상블분들이 너무나 좋았구요지금은 노래들이 힘이 있고 관록이 느껴지더라구요그런데 역할에서 뭔가가 아쉬움이 많이 남네요뭐라 설명하긴 힘들지만그래도 다시 보고 싶은 공연이었습니다
3230,3230,1,hwscj***,2011.09.08,조회 422,"공감 2
공감하기",프리뷰 보고 실망했음,이벤트 내역이 있어 달려왔으나 렌트프리뷰 보고 이건 대체 뭔가 했던 기억밖에 없다그리고 크리스마스 종때리네무대 위의 배우들은 빛났을지 모르겠지만 충무아트홀의 음향 문제는 심각성이 더해지고 있었다배우들이 그렇게 열심히 함에도 어떠한 말을 하는지 가늠할 수가 없었다넘버도 겨우 들렸고 집중을 할 수가 없었다연출 박칼린과 애정하는 배우가 나와 갔거늘 공연 기획자는 관객을 그만 우롱했으면 좋겠다솔직히 티켓값이 저렴한 오케 없는 뮤지컬을 봤으면 덜 아까웠을 것이다프리뷰를 보고 다음에 봐야지 하며 잡았던 티켓을 수수료 내면서 취소를 해야했다정말 이렇게 렌트를 보내고 싶지 않지만 올라오는 후기에도 아직 음향이 고쳐지진 않은 것 같아서막공까지 고민할 것 같다
3231,3231,5,***,2011.09.08,조회 93,"공감 0
공감하기",아내와 모처럼 둘만의 데이트를 기억에 남게해 준 공연이었어요.,아내와 모처럼 둘만의 데이트를 기억에 남게해 준 공연이었어요참 재미있게 보았어요보고 나서 지인들에게 추천하는 공연입니다
3232,3232,5,hwjan***,2011.09.07,조회 89,"공감 0
공감하기",지루할 틈이 없는 신나는 공연이었습니다,지루할 틈이 없는 신나는 공연이었습니다강추합니다아내와 같이 보았는데 정말 좋았어요정말 재미있는 공연이었습니다또 보고 싶네요
3233,3233,4,znznq***,2011.09.07,조회 88,"공감 1
공감하기",재미있는 웃음이,재미있는 웃음코드가 곳곳에 숨겨져 있네요처음에는 생각하지 않았는데보고나서 생각이 나고 재미있네요보시고 후회하지 않을 것 같아요내용은 일부러 알려드리지는 않겠어요꼭 보세요
3234,3234,1,***,2011.09.07,조회 447,"공감 4
공감하기",소극장에서의 공연같았던 렌트.,이 글에 앞서 열연을 해주신 윤공주님과 다른 여배우님들께는 박수를 보냅니다9월 3일날 고대하던 렌트를 관람하러 충무아트홀에 왓습니다여기서 아마 두어작품을 본걸로 기억하는데요 나름 괜찮은 기억을 가지고 갔었죠근데 왠걸 렌트라는 소재 자체가 우리정서와 많이 다를지 모릅니다내용 자체도 어두운 내용이기도 하구요허나 여러 외국작품들을 관람했던 저로서는 이 연출이 너무도 많이 아쉽습니다먼저 록음악의 기반이라면 음향기기가 이렇게 안좋을수있습니까좌석에 14번째줄에서 관람을 했습니다만 밴드 연주들 자체는 너무도 좋았지만사운드가 너무 안좋아 듣는 내내 귀가 아팠습니다주인공로져가 노래부를때 시종일관 슬플때도 좋을때도 너무 격하게 부르셨는데마이크가 문젠지 뭔지찢어지는 소리때문에 맘 편히 듣지도 못했습니다 이분 공연은 제가 처음봤는데좋은 느낌은 아니더군요그리고 렌트를 보는 내내 여러명이 동시에 대사를 하는 장면이 많았습니다만어느 목소리하나 제대로 들리지 못한 소음이 되었습니다 분명 그 장면은 어떤 대사가들려야 하는데 그냥 이 소리 저 소리 섞여 아무소리도 아니고 난잡한 소음이 되었습니다대체 뭐라고 하는건지 왜 저러는건지 관객이 알아들을수 없다면 무슨 소용입니까 충분히 어두운 소재 우리가 이해할수없는 정서로 만든 이야기가웅얼웅얼 거리는 소리로 관객에게 오히려 더 물음표를 던져줍니다뮤지컬을 보는내내 대체 저 할렘가에서 시위를 왜 하는지저들에게있어 시위란 대체 어떤 의미를 갖고있는건지 시위를 하고 난 뒤 헤어져 어떻게만나게 되는지 전혀 설득력이 없이 이어갔습니다 그들이 시위를 하는데 왜하지그들이 시위를 하고나서 대체 어떻게 된거지 왜 헤어지게 된거지 내용을 전혀 모르는 사람이라면아마 다들 저렇게 생각할겁니다너무 난잡하고 어지럽고 그들만이 무대에 서고 그들만이 만족할수있는 연출을 하신게 아닌가관객의 입장을 너무 배려하지 못한 연출을 하신게 아닌가 싶습니다이 뮤지컬을 보기위해서 사전 공부가 필요했떤 작품이라고는 생각하지 않습니다뮤지컬이라는게 노래로 그 심정을 대변하고 필요해의해서는 대사 전달로도 충분히알수있는 거잖아요 그럼에도 불구하고 스토리 자체를 이해를 못시키고대체 저들이 왜 심각한건지 왜 저들이 지금 저러고 있는건지를관객에게 이해를 못시키는건 실패한 거 아닙니까이런 공연을 볼려고 렌트를 예매한건 아닌데 말이죠대작이라고 해서 봤는데 음향 연출 다 소극장보다 못한 느낌을 얻고 집에 가는데기분이 그닥 좋지 않더군요
3235,3235,5,***예매자,2011.09.07,조회 80,"공감 0
공감하기",렌트,많은것이 교차하는 나에게는 너무나도 무거운소재이다마약동성연애자 게이 에이즈환자그럼에도 작품이 좋아서 많이들 한번씩은 본다나도 봤다넘버 좋고  연기좋고 베우님들좋고여기까진 참으로 좋다그리고 그들의 인생이 흐른다제목렌트 집을 렌트한다라는 생각으로 봤는데집은 물론이거니와 우리의 인생도 잠깐 렌트하고 있는거아닌가라는생각을 해본다잠깐 살다가 가는 인생에 누구를 미워하랴그런 의미를 담은 작품이라고 여겨진다그래서 나는 강력하게 추천한다세상에어디에도 내가 영원히 미워할 사람이 있는가우리는 이세상을 잠깐 살다가 가는 같은 렌트가 아닌가렌트를 꼭보세요
3236,3236,5,mine5***예매자,2011.09.07,조회 162,"공감 0
공감하기",충분히 볼만한 가치가 있는 렌트~넘 좋았어요~,렌트완전 기대를 안한것도 아니고 보기전에 검색으로 보니 꽤 매니아층이 있는 작품이고 넘버들이 너무 좋다길래 살짝은 기대하고갔는데너무 좋더라구요 정말특히 조앤&모린님공연보고나올때마다 늘 머리속에 맴돌아요    두분의 감정이 저한테까지 전해져서저절로 몰입하게 되더라구요엔젤&콜린님의    도 너무 좋고미미의 사랑스러운    이랑 멋진   도 너무 좋구요지우미미님은 사랑스러움이 돋보이는거같고공주미미님은 파워도 느껴지고 연기도 잘하시고 두분각자 다른매력이 있으신거 같아서 전 두분다 좋았어요원래 뮤지컬봐도 노래를 주로 듣는편이라 그런지넘버들이 좋은 렌트볼때마다 새롭고 너무좋아요 3시간이 짧게 느껴질만큼 빠져서 본 뮤지컬도 정말 오랜만인거같네요브라이언 마크님은 노래로 된 대사는 참 잘하시던데나레이션은 너무 또박또박 말하려고 애쓰는거 같았어요미국에서 태어나신 분이라 완벽할 순 없겠지만나아지겠죠;;;;그래도 노래할때 감정이나 왜 다른사람들이 마크같은 외모라고하는지는 모르겠지만그냥 따뜻함이 묻어나오는듯한 분위기가 좋더라구요다보고 나올땐 노래 실력때문에 나레이션부분은 기억이 가물가물  특히 탱고모린에서 조앤님이랑 너무 잘 어우러지는 목소리도 좋구암튼 그장면은 두분다 너무 잘표현하셔셔그런지볼때마다 웃겨요 그당시 에이즈에 대한 두려움 을 갖고있으면서도 또 나름의 방식으로 사랑하면서 하루하루 충실히 살아가는 그분들을 그리려고 한건가그두려움의 정도가 상상조차 안되는 저는 감정이입은 완벽히 안되더라도그저 넘버들이 좋아서자꾸자꾸 또보고싶네요이미 여러번 공연이 됐던 작품이라 모든 배우분들이 얼마나 더 고민하며 준비했을지가 느껴져서커튼콜때 정말 힘껏 박수 쳐 드리고 싶은 작품이었어요어제는 이전에 봤을때보다 더 박수도 크게 나오는거 같던데객석을 가득 채운 관객들의 박수가 배우들에게 전해져서 더 힘내셨음 좋겠다싶더라구요함께본 친구도 너무 좋았다고 같은 느낌으로 보니 더 즐거운 관람이었습니다아마도 또 보러 갈거같네요  끝으로 커튼콜때 들은    화음은 정말최고 
3237,3237,4,f44***예매자,2011.09.07,조회 113,"공감 0
공감하기",전 좋았어요~,브라이언 첫공이라 살짝 연기가 아쉬웠는데;저는 내용은 다소 파격적일지 몰라도 나오는 노래도 좋고 공연도 즐겁고특히 윤공주 넘넘 매력적이었어요 복근도 멋지고우연히 우리 뒷줄 끝에 앉은 박칼린과 최재림도 보고엔젤 역할이 맘에 들었어요몬가 다시 생각하게 되고 음마지막 엔딩장면도 노래도 멋졌구요같이 간 분이랑 멋지고 좋다고 계속 생각난다고 막 그러면서 다음날에도 얘기하고 그랬는뎅   이 노래 좋아요>_<
3239,3239,1,amelie1***,2011.09.07,조회 481,"공감 5
공감하기",음..생각보다 별루네요..,저는 기대도 안했고 지인들이 보자고 해서 보게됐어요워낙 쟁쟁한 배우들이 나오니깐요;;근데 너무너무 극이 산만한거같아요대사 전달도 그렇고 노래도 그렇고흠무지 열심히는 하는데 재미가 없드라구요뭔가 기억에 남아야하는데남는것도 없고정말 별루에여미미역의 윤공주씨는 참 잘하더라구요제가 윤공주씨 공연하는건 처음봤는데 잘하시는듯그중에 기억에 남는거라면 윤공주씨 연기라고 할까요으흐흐
3240,3240,1,lun***,2011.09.07,조회 500,"공감 7
공감하기",기대가 실망으로.,정말 최악의 뮤지컬이었습니다 전 중간에 그냥 나온 적은 처음이었습니다 평소 많이 보고싶었던 뮤지컬이었는데 너무 큰 기대가 더 큰 실망을 낳았습니다산만한 구성 제대로 전달되지 않는 대사 윤공주님 빼고는 어색한 연기들특히 브라이언 공감하기 어려운 내용 중간에 음메 이건 왜 유도한건지정말 이게 왜 인기있는 지 의문만 가득했던 뮤지컬이었습니다예매하신 분들 후기들 좀 읽어보시고 다시금 고민 좀 하시길
3241,3241,5,gide2***예매자,2011.09.07,조회 216,"공감 0
공감하기",숙제를 마친 기분,오랫동안 보고 싶었던 공연 렌트멋지더군요무엇보다도 배우들의 연기 실력이 참 좋았어여감동 받았습니다 
3242,3242,4,joowonl***,2011.09.07,조회 160,"공감 1
공감하기",나름 괜찮았습니다~,사실 기대를 너무 한 탓인지 본 직후에는 실망이 컸어요이미 너무 많은 공연을 했던 작품이고 박칼린 감독님이 음악감독을 하신 이 전 작품인아이다를 5번이나 볼만큼 너무 좋았기 때문에 기대가 컸었거든요그러나 보고 나서 집에 와서 음악을 다시 들으며 너무나 좋아진 작품이였습니다순간에는 보는게 다였다면 음악을 듣고 가사를 생각하니하나하나 한 순간 한 순간이 더 이해하고 좋더군요 저는 강태을 김지우 브라이언 공연을 봤어요브라이언의 발음이 전달력이 떨어져서 그게 아쉬웠답니다그러나 그 부분은 시간이 가면서 좋아지리라 믿을께요 그리고 김지우씨 기대이상이였습니다사실 배우로써 더 많이 알려지셔서 단순히 티켓을 위한 톱스타 마케팅인가 라는 생각이 있었거든요그러나 연기 노래 표정 정말 훌륭했습니다 앞으로 더 좋은 뮤지컬로 발전하길 바라며무궁한 발전 있으시기 바랄께요렌트 화이팅입니당 
3243,3243,4,tee***예매자,2011.09.07,조회 149,"공감 0
공감하기","파워풀한, 섹시한, 멋진, 러블리한, 또 듣고보고 싶은 <렌트>",뮤지컬 <렌트>를 몇 번 봤었습니다 영화 영상과 브로드웨이 버전과노래도 엄청 열심히 들었구요 좋아하거든요 -이번에 한다길래 주저없이 예매예매 였으나 아아 부분적으로 차라리 대사를 해주지 노래말고뮤지컬이라 그러면 안 되나 하는 생각이 들었습니다 엄마다 전화 받아 같은개인적으로 로앤&모린이 좋았고개개인의 단독무대보다는 단체무대가 더 멋져보였어요엔젤은 의상만 엔젤같았아서 조금 아쉽아쉽 백퍼센트 일치를 바라는 건 아니었는데그 캐릭터 느낌으로 더 잘 살려줬어도 좋았을텐데어쨌든 여자배우들 정말정말 노래 짱 잘함 짱짱 진짜 짱 아아다시 생각해보니 더 멋진 것 같아요톰도 진짜 멋지고 세트도 멋지고 우홍홍_사실 한국어로 번역된 노래가 어색했긴 하지만다시 생각해보니 예쁘게 번역도 잘 해놓은 것 같고 맴돌게불 좀 붙여 주우우우울래같은 거 말이죠 보고 나오니 배우 김지우씨는 과연 미미의 역할을 어찌할지 조큼 궁금해요아 모린은 진짜 짱 정말 멋졌어요 가창력과 그 파워여츤 추천추천 합니다 혼란혼란의 청춘기를 보내시는 분파워풀한 공연을 보고싶은 분들 추천합니다_특히 노래는 진짜 두고두고 듣고 싶으실거예요 
3244,3244,1,***,2011.09.06,조회 615,"공감 11
공감하기",실망그자체..,평소에 뮤지컬을 사랑하는 사람중에 한명입니다이번 렌트는 최악이였습니다렌트에 대해 관심도 많았고 여태 한번도 빼놓지 않고 보았기에또 박칼린 연출이라기에 더욱 관심을 가지고 예매해서 관람했습니다대사전달뭐라하는지 들을수도 없고 자기네들끼리 심각하게 떠들고배우 각자 각자가 따로 노는듯몇몇 배우들만 좀 잘하다가 뒤죽박죽굉장히 산만했습니다아직 서로의 호흡과 연습이 필요할듯처음과 끝이 하나로 이뤄져야 하는데 흐름이 끊기고 보는 내내 관객들이 집중할 수 없게 합니다일부로 사람들의 시선을 끌게 하려는지 야하게 저질스럽게만 보여서 보는이들을충동적이게 하는것 같아 보기 안좋았습니다동성양성연애에 대해서 좋은 쪽으로 봤을 때 굉장히 아름답습니다아름답게 표현했어도 모자를 판에 시각적으로 충동을 일으켜퇴폐적이고 저질같았습니다어렸을때 사고많이 치던 철없는 애들끼리 모여서 장난 하는 것 같아 유치했습니다쓸데없는 키스씬은 왜 그렇게 나오는지여자주인공은 연기로 섹시함을 표현해야 하는데의상도 그렇고 그냥 싸 보이게 하면 섹시한가요로져의 마음을 뺏어야 하는데 자기 싸 보인다고 사람들한테 알려주는 것 같은 기분제가 봤을땐 전혀 섹시함을 찾아볼수 없고 더럽다는 느낌이 들더군요예전에 연출과 조금 달라진 것 같은데정선아씨는 되게 고급스럽게 표현했던것같아요정선아씨는 노출과 그 배우의 의도를 사람들한테 보여주기 위함이 아니라 로져의 대한 마음을 연기로 확실하게 표현을 잘 했기 때문인 것 같아요렌트속의 인물이 아니라 그냥 혼자 옷 벗고 춤추는 쇼를 하면 되지전혀 필요없는 내용과 서로의 사랑하는 감정을 얼마든지 표현할 수 있는데 연기적인 부분도 많이 부족한것 같습니다여태 렌트 중에 가장 별로 였던것 같습니다아마 캐스팅이 조금 아닌 것 같네요공연을 보고 난 후 친구와 계속 투덜 거리고 있습니다
3245,3245,3,***,2011.09.06,조회 187,"공감 1
공감하기",즐겁게 봤습니다.,천국의 눈물에서의 린과는 정말 다른 매력의 윤공주 님을 볼 수있었습니다노래 + 춤 뭐하나 빠질게 없더라구요 특히 춤추실때 너무 섹시했어요다만 19살로 나오는 미미의 나이에 비해 성숙한 느낌이었어요로저강태을의 거친느낌은 좋았는데 거기까지일뿐 의미있는 곡을 쓰고 싶어하는음악가의 고뇌를 느끼지 못했습니다마크브라이언 어찌보면 극을 이끌어가는 역할인데 약간 더듬는 부분이 있더군요 그런 부분이 아쉬웠습니다모린은 마크와 조앤의 사랑을 받고 모든사람들에게 사랑을 받는 매력적인역할인데제가 듣기엔 모린역할의 배우님이 콧소리만 기억날뿐매력있다는 느낌은 못 받았습니다조앤은 카리스마있는 모습 잘봤습니다6명의 주연 배우들중 엔젤 제일기억에 남습니다 엔젤로 인해 웃고 울고 그랬어요콜린과의 모습 좋았습니다마지막으로 빠른비트의 곡을 앙상블할때는 너무 울려 가사전달이 되지않아 아쉬웠어요
3246,3246,2,bhs***예매자,2011.09.06,조회 448,"공감 1
공감하기",너무너무 아쉬웠던 공연,렌트 너무나 유명한 뮤지컬이죠너무 기대해서일까요 무척이나 아쉬웠던 공연이었습니다뭐라고 하는지 제대로 들리지도 않았던게 제일 아쉬웠어요영화를 봤으니 망정이지 뭔 내용인지 너무 산만한 극전개그 와중에 윤공주미미는 너무 예쁘고 노래도 잘하고 연기도 잘하시고강태을로저도 무척이나 멋있었습니다조앤과 모린커플도 너무 좋았고 콜린도 좋았습니다앤젤은 노래도 잘하고 외모도 이쁘고 멋있는데 살짝 아쉬웠어요 초반이라 그런걸까요마크브라이언은 일단 외모는 씽크돋고 노래도 잘하는데딕션이 너무 아쉽네요공주미미의 아웃투나잇과 조앤과 마크의 모린의 탱고 부분 너무 좋았습니다
3247,3247,4,***예매자,2011.09.06,조회 161,"공감 0
공감하기",베리 굿입니당,나에게 주어진 하루 하루를 정말 감사하면서 살아야 겠다는 생각을 하게 하는군요쉬는 시간 포함해서 180분 전혀 지루하지 않고재밌게 잘봤습니다원래 강태을 님 팬이라 그 회차를 보고 싶었지만 내용면에서 만족했습당
3248,3248,2,cel***예매자,2011.09.06,조회 239,"공감 2
공감하기",렌트를보고나서,저는 8월 말일에 렌트를 보았구요이 공연을 보기전에 학교수업으로 영상물로 렌트를접해서많이기대한 상태에서 공연을보았네요너무 기대해서 그런건가요좀 많이 실망스럽네요물론 다들 노래도 잘하시고 열정적이엇지만아직 무대에 적응 못하시는거 같기도아무튼 썩 만족스럽진 못했네요
3249,3249,5,keh9***예매자,2011.09.06,조회 109,"공감 0
공감하기",관람 .. 재미 있었습니다.,재미 있게 관람하였습니다처음 으로 접하는 뮤지컬항상 보고 싶다는 마음 뿐이었느데좋은 기회였네요
3250,3250,5,kwonda***예매자,2011.09.06,조회 161,"공감 0
공감하기",뮤지컬 렌트 .. 행복한 시간이었습니다.,사실   란 합창곡때문에 오래전부터 보고싶었는데 기회가 되어서보게 되었는데요사실 이렇게 큰 규모 뮤지컬은 처음이었구 워낙 긴시간 진행되는 뮤지컬이라 함께 한 일행은허리아프다하더라구요대사가 노래로 진행되다보니 잘 안들리고 어렵다구 근데 제생각에는 그냥 들리는대로만 듣고 감상하면 될거같다고 느껴지더라구요여러명이 한꺼번에 다른 말로 노래 하는 부분 같은경우는 잘은 안들려도아 각자 다른 생각을 하고 있구나 하고 넘기고어짜피 중요한 대사는 노래로진행되기때문에 반복하거나 강조하여 부르기때문에부담없이 보면 될거같더라구요그리고 저는 김지우씨나 브라이언이 아무리 열심히 연습하고 준비했어도 전문뮤지컬 배우를 따라 갈 수없다고 생각해서 둘다 안나오는 날로 예매했는데 상당히 만족스러웠습니다혹시 관람 앞두고 계신 분들이 이 글을 보게 되신다면대사를 하나하나 다들으려고 째려보고 계시면 너무 피곤하실꺼에요들리는만큼만 들으시고 음악과 표현에 대해 감상하시면 만족스러운 작품이지 않을까 싶습니다토욜일에 관람하고왔는데 뜬금없이 오늘에서야 함께했던 일행이 자꾸 생각이 난다며즐거웠다고 하네요 즐거운 시간 만들어주셔서 감사합니다
3251,3251,1,yeuns***예매자,2011.09.06,조회 655,"공감 3
공감하기",졸았는데...,2011828 2시 공연 보았는데 정말 10분정도 되니까 졸립더라고요 스피커에서 나오는 음악과 가수들의 노래 소리를 듣고도 졸았던 뮤지컬은 처음 그동안 많은 뮤지컬을 봤지만 정말 재미없고내용 자체를 뭐라하는것은 아니고 에이즈환자나 동성애자들에 관한 이야기이지만 왜 저렇게표현했을까 하는 생각이 듭니다 영화로도 나왔다는데 영화는 감동적이었다는 사람들도 많았습니다 하여튼 제가 본 뮤지컬슈퍼스타 님의침묵-고교시절 캣츠 김동욱 찾기 지하철 1호선 빨래 넌센스 맘마미아 등 더 많음을 보아왔지만 정말 재미없습니다 딸아이와 같이 갔는데 정말 민망한 장면도 많았습니다 연인들이 많이 왔는데 아마도 연인들도 민망했을거라 생각합니다 인간적이기 보다는 퇴폐적이라는 말이 맞을것 같네요재미도 없고 감동도 없고 앞에서 봤는데 그날 후기 올린분에 따르면 중간에 나간사람도 있었고 브레이크 타임에 나간 사람도 있었다고 합니다 저도 중간에 나오고 싶었는데 돈이 아까워서 참았고 2부에서는 괜찮겠지 하고 있었는데 짜증 제대로 폭발했습니다 그리고 화도 나고 제 딸아이가 왜 예매했냐고 할 정도면 상상이 되실는지 
3252,3252,5,ink1***예매자,2011.09.06,조회 179,"공감 0
공감하기",우리에겐 오늘뿐~~~,오랫만에 딸과 뮤지컬공연에 다녀왔어요열정적인 무대와 사회의 어두운모습을 과하지 않게 잘 표현된것 같아딸에게 또하나의 감동을 선물하게되어 즐거&50911;습니다    저도 한표 강추함니당
3253,3253,4,40210***예매자,2011.09.06,조회 158,"공감 0
공감하기",두번관람한 렌트,첫번째는 프리뷰로 앞에 자석에서 관람했는데요앞에서 관람해서 좋았던 점은 배우님들의 생생한 연기를 볼 수있어서 좋았지만전체적인 무대는 두번째 3층에서 관람했던 자리가 멋있던것 같아요3층 앞줄은 시야장애석이라 조금 허리가 아팠지만배우님들의 연기를 보니 금새 잊어버리게 되더라구요내용이 조금은 선정적이긴 하지만 그래도 한번쯤은 생각하게끔 하는 현실이죠에이즈에 걸린 사람들의 인생이야기 전 좋았던거 같아요엔젤역 하셨던 배우님 춤추시면서 노래 부르는 장면 잊지 못할꺼예용
3255,3255,2,***예매자,2011.09.06,조회 380,"공감 6
공감하기",관객의 입장에선 허기진 공연이였을..,렌트라는작품을 알고 나서부터얼른 만나보고 싶어뮤지컬로 나오길 정말 기대했던 작품이였어용공연 정보를 입수역할에 캐스팅된 배우들을 보면서조금 기대도 되었던 작품입니다결론적으로는막상 당일에 만난 작품은제 입장에서는 무척 허기지고 미련이 남게 만드는 시간이였어요뮤지컬여자 배우분들은 개개인마다 예쁜 음색이시고고음에서조차 멋있는 모습 보여주셨어요그러나노래로써 마음이 찡했던 부분은남자 배우분들에게서는 찾기 어려웠다는 점이무척 아쉽습니다배우분들의 노래 실력은 상당하였지만노래를 잘 듣고 있어도 허기진 부분이 있는 노래였습니다또공연을 보러 가기 전사전 공연에 대한 정보를 관객이 찾아보고 가는 것이 진리겠지만개개인마다 해석하는 정도가 다르다는 점에서극을 풀어주실 때 받아드리기 쉽도록 연결하면 좋지 않았을까 싶습니다극 중의 역할 누구와 누가 어떤 관계다이 부분에서 이러한 장면은 이러한 이유로 넣은 것이다라는 분위기라도 넣어 주셨으면바뀌는 상황 연결이 좀 자연스럽지 않았을까 싶습니다한 공연을 만드는데배우분들을 비롯한 스텝 분들의 상당한 노고가 있을 것이라 생각하지만그 열심에 비해서관객이 받아들이는 감동은없었습니다제 경우에는 공연 관람 후기는꼭 쓰는 편인데상당히 많이 완전 기대했던 공연의 후기가이꼴이라서정말 속상합니다
3256,3256,4,yoike***예매자,2011.09.06,조회 114,"공감 0
공감하기",젊음.... 그 뜨겁고 강렬한 시간...,시간이 많이 흘러 젊음이란 것을 뒤돌아봐야 하는 그런 때가 되어버렸다나의 젊었던 시간들 나의 젊었던 추억들 그래서 혼돈스럽고 불안하고 미숙하던뮤지컬을 보며그 안에 있는 내가 떠오르지는 않았지만 젊음 이란 숨결이 조금씩 기억나기 시작했다
3257,3257,5,incub***예매자,2011.09.06,조회 165,"공감 0
공감하기",렌트 관람후기!,오랜만에 여자친구와 문화생활을 즐기기위해 재밌는 공연을 찾다가 인터파크에서뮤지컬 렌트를 공연하는 것을 보고 바로 예매 했습니다 더구나 9월4일까지는 30% 조기예매로인한할인도 가능해서 망설이지 않고 바로 예매 했습니다일단 공연은 정말 재밌었습니다우리나라 창작뮤지컬에서 스토리텔링의 아쉬움이 없는 멋진 공연이었습니다그리고 배우분들도 제가 생각했던 이상으로 잘했던 것 같습니다한가지 아쉬운점은 브라이언님제가 기억하는 실수만 2번이었고 노래를 부르는 파트는 정말 좋았으나 대사를 하는 부분은듣는 사람으로 하여금 이해하기 힘들었습니다하지만 공연전체적으로는정말 좋았던 공연이었네요그리고 끝나고 바로 앞에 있는 신당동 떡볶이집에서 저녁식사겸 야식을 했는데정말 이 데이트코스는 강추에요
3258,3258,4,***예매자,2011.09.05,조회 123,"공감 0
공감하기",렌트!!!!!!!!,드디어 기다리고 기다리던 렌트공연을 봤습니다브라이언의 팬인지라 기대가 많았어요음 역시 뮤지컬은 원작을 보고 가야하는 게 중요하다고 생각이 들더군요아무래도 노래로 표현하니까 잘 이해못할수도 있어서요저처럼 꼭 원작을 보고 가시길 바래요배우들의 표정하나하나가 섬세했고 미미역의 윤공주씨가 인상깊었습니다화려한 퍼포먼스는 물론이고 마크역의 브라이언씨도 가수출신으로어느 뮤지컬배우 못지않게 매끄러웠습니다주인공 강태을씨의 호소력깊은 목소리가 아직도 귀에 남아요원작 영화처럼 진행형식은 비슷하지만 배경도 하나하나 정확히 표현해서매우 만족스러웠습니다다만 한가지 아쉬웠던 점이 이야기진행에서 급박함이 느껴졌어요아마 조금 다들 어리둥절해하시더라구요그래도 정말 보고 후회하지 않을 뮤지컬이라 생각합니다
3259,3259,5,skq***예매자,2011.09.05,조회 128,"공감 0
공감하기",렌트...,워낙 뮤지컬계에서 유명한 작품이다 보니 보고 싶었는데 이번에 박칼린씨가 음악연출에참여하셨다길래 기대해 보며 보게 되었어요저는 로저역에 런 미미역에 김지우씨 작품을 보게 되었는데기대 이상의 공연을 본 것 같아 너무 기분 좋았습니다김지우씨가 그렇게 노래도 잘부르고 뮤지컬을 잘 하시는 줄 몰랐거든요 목소리가 너무 예뻤어요에이즈와 동성애 마약 뭐 이런 것들이 등장하다보니 정서상 이해하기 힘든 부분이 많은 작품인데중간 중간 배우들끼리의 키스장면이 많이 나와 처음엔 살짝 이상했는데나중엔 그냥 이해하게 됐어요 뭐 작품내용이 원래 그러니까 ;;암튼 미리 영화도 보고 내용도 알고 간게 뮤지컬을 이해하는데 도움이 된것 같아요오십이만 오천육백분의 귀한 시간들 이렇게 시작하는 메인 노래가 너무 좋아서 계속 맴돌아요로저역을 맡았던 런 뮤지컬경력이 많지 않아서 괜찮을까 싶었는데신인이 주연으로 그렇게 선택될 수 있었던 이유가 있던것 같네요목소리도 너무 좋고 노래도 너무 잘하고 로저역에 너무 잘 어울리고 멋있었어요정말 실력파 배우 팬이 되었답니다다른 배우들도 있었지만 이 남녀 두 배우가 있어 뮤지컬이 산 느낌제 해석이 작가의 작품의도와 맞는지는 모르지만지금 이 순간 바로 오늘이 중요하다는것 과거의 후회도 미래에 대한 걱정 보다는바로 오늘을 즐겁게 힘차게 사는게 중요하다는 생각을 하게 만드는 작품재미있게 좋은 작품 잘 봤습니다
3260,3260,4,orchi***예매자,2011.09.05,조회 137,"공감 0
공감하기",좋았어요~~~,자리가 조금 아쉬워지만연기들도 역시훌륭하고좋앗어요
3261,3261,4,mulderc***예매자,2011.09.05,조회 181,"공감 0
공감하기",지루하지않고 다들 노래최고.,나오는 모든분들이 노래를 너무 잘해서 인상적이였습니다재밌고 슬프고그랬는데 사실 뭐라고 하는지 잘 못알아들은 부분이 많았어요그래도 강추입니다
3262,3262,2,xcool***예매자,2011.09.05,조회 396,"공감 0
공감하기",생각보단 좀..,다른 뮤지컬과는 달리 보기전에 스토리를 알고가야만 이해가 된다길래 참고했는데 가만하더라도 좀 더 스토리를 짜임있게 했으면 하는 아쉬움이 남네요- 브라이언이 캐스팅된 날 봤었는데 노래는 정말 잘하는데 스토리 해설을 맡은 중요한 역할이었던것 같은데 발음이 부정확해서 반은 알아듣고 반은 대충 예상으로 맞췄네요; 그게 좀 가장 아쉬웠어요 가장 기억에 남는건 2부에서 여자커플이 싸울때 너무 잘해서 좋았네요 
