,index,Rating,Id,Date,views,like,Title,Text
876,948,5,qkralth8***예매자,2019.06.29,조회 48,"공감 1
공감하기",재연...또..언제하나요,말라죽갰어요 진짜 10번못본게 한이에요 배우님들스탭님들 건강 잘 챙기시구요재연꼭와주새요사랑해요너무보고싶어요
877,949,5,twosugar***예매자,2019.06.21,조회 47,"공감 0
공감하기",두고두고 봐야할 명작,제가 왜 막공 일주일전에 봣을까요너무아쉬워요삼연 사연 사골처럼 오래오래 해주세요
878,950,5,opkb***예매자,2019.06.18,조회 56,"공감 0
공감하기",막공은 사랑,티켓팅 망해서 첨으로 2층에서 봤는데 좋았어요 배우님들 진심을 당새 열연해주셔서 공감 몰입 최고였습니다 진심 너무 좋았음 삶을 더 이해하게 되고 자신을 위해 가치있게 살아내는 것 배우님들 고맙습니다 김선영 고훈정 김순택 이예은 이하나 양지원 배우님들 이름그리고 책갈피님들 끝난지 한참 지났는데 쓰게 되네요 호프 언제 와 심심하네 
879,951,5,sleep***예매자,2019.06.17,조회 47,"공감 0
공감하기",최고,막공까지 최고 좋았습니다
880,952,5,si1r***예매자,2019.06.16,조회 63,"공감 0
공감하기",볼때마다 울었던 극ㅠㅠ,다른 극들은 여러 번 보다보면 울었던 장면에서 안울게되고그랬는데 호프는 극의 내용을 알아서 알기때문에 더 울컥하는거 같아요여러번 볼수록 여러장면에서 울게되는
881,957,4,zhaox***예매자,2019.06.10,조회 45,"공감 0
공감하기",돌아와요 호프,아직 충분히 보지 않은거 같아 재연 기다릴께요
882,958,5,themo***예매자,2019.06.10,조회 46,"공감 0
공감하기",하루 빨리 재연으로 돌아오길ㅠㅠ,정말 좋은 공연입니다 김선영흐프와 고훈정 원고지 안본 사람 없었으면 좋겠어요
883,959,5,skaduswn1***예매자,2019.06.10,조회 43,"공감 0
공감하기",좋아요,또 보고싶네요 얼른 재연 왔으면 좋겠습니다
884,960,5,jiyoungli***예매자,2019.06.10,조회 24,"공감 1
공감하기",호프만세,진짜 꼭 다시오세요
885,961,5,dbru***예매자,2019.06.10,조회 26,"공감 0
공감하기",안녕 안녕 인사는 하지마,금방 돌아오길 바라겠습니다
886,962,5,abyssinian0***예매자,2019.06.10,조회 15,"공감 0
공감하기",호프 안녕...,꼭 다시 돌아와요
887,963,5,harok***예매자,2019.06.10,조회 31,"공감 0
공감하기",안녕 호프,그동안 수고가 많았어요정말 좋은 창작극을 알게 되어 즐겁게 감상하였습니다울기도 웃기도 함께 분노 하기도 하며 함께 푹 빠져서 보았던 공연이었어요모든 배우님들 관계자분들 건강하게 또 만나길 바랍니다
888,964,5,greent***예매자,2019.06.09,조회 17,"공감 0
공감하기",눈물범벅ㅠㅠ,좋은 작품 다시 만날 수 있기를 기다릴게요
889,965,5,hum30***예매자,2019.06.09,조회 12,"공감 0
공감하기",힐링극,힐링이 되는 뮤지컬
890,966,5,hum30***예매자,2019.06.09,조회 31,"공감 0
공감하기",넘버,넘버가 좋은데  발매가 안되어서 아쉽다
891,967,5,bm***예매자,2019.06.08,조회 14,"공감 0
공감하기",감동적이었어요,재연 왔으면 좋겠어요 너무 좋았습니다
892,968,5,sakura***예매자,2019.06.07,조회 13,"공감 0
공감하기",너무 좋은 작품,재연 왔으면 좋겠어요 오면 또 볼 의향 있습니다 앙상블까지 한 분 한 분 애정을 갖게 해준 작품
893,969,3,eppun***예매자,2019.06.06,조회 28,"공감 0
공감하기",메세지을 주는 좋은극.,잔잔하고 조용한극에 집중하고 있다가애드립배우에 갑분 맘이 식어버림
894,970,5,sungla***예매자,2019.06.06,조회 22,"공감 0
공감하기",호프 ost 왜없어요,대체
895,971,5,thdus77***예매자,2019.06.05,조회 28,"공감 0
공감하기",최고의 뮤지컬입니다,아르코때부터 정말 좋아했던 뮤지컬 마지막을 함께할 수 있어서 행복했습니다또 올라오면 좋겠어요
896,976,5,pog***예매자,2019.06.05,조회 15,"공감 0
공감하기",호프가 행복하길,지난 날의 아픈 기억을 뒤로 하고 미래를 살기로 결정한 호프그녀의 삶이 늘 행복하길
897,977,4,kjhwlsgm***예매자,2019.06.04,조회 19,"공감 0
공감하기",호프의 읽히지 않은 인생,감동적인 공연이었습니다
898,978,5,pog***예매자,2019.06.04,조회 9,"공감 0
공감하기",정말 멋진 극!,다시 돌아오길 기다리겠습니다
899,979,5,bany0***예매자,2019.06.04,조회 8,"공감 0
공감하기",힐링 받았어요.,재연 공연하면 꼭 지인들과함께 다시보고 싶어요
900,980,5,ffou***예매자,2019.06.04,조회 37,"공감 0
공감하기",빛날거야,빛날거야 에바호프
901,981,5,1992st***예매자,2019.06.04,조회 11,"공감 0
공감하기",최고의 공연이었습니다,마지막까지 정말 최고의 공연이었습니다김선영 배우님 고훈정배우님 다음 작품도 꼭 챙겨볼게요
902,982,5,youda***예매자,2019.06.03,조회 10,"공감 0
공감하기",빛나잖아!,빛나는 순간 순간 만들어주신 모든 배우 여러분 감사합니다 잘봤어요 다음에 또 봬요 꼭
903,983,5,youda***예매자,2019.06.03,조회 9,"공감 0
공감하기",호프는 떠났지만,호프도 떠나고 원고도 호프에게서 떠났겠지만 저에게는 오래오래 남아있을 것 같아요
904,984,5,kkr***예매자,2019.06.03,조회 12,"공감 0
공감하기",빛나잖아~에바호프~,빛나던 호프빛나던 나의 눈과 코정말눈물줄줄 콧물줄줄 흘리던 시간이었습니다그게 벌서 지난주 믿기지 않는군요난 아랜디 믿었던 만큼 송-이사님 믿었기에난 아무런 부담없이 내 통장을 아랜디에 맡겼는데오슽과 디비디가 없다뇨뭐라도 좀 붙들고 살자
905,985,5,kkr***예매자,2019.06.03,조회 11,"공감 0
공감하기",가지마.....가지마.... 가지마 호프...!!,에호프가 끝난지 이제 겨우 일주일이 지났다고요이거슨 꿈오슽도 딥디도 없는데 이게 현실일리없어요
906,986,5,doc0***예매자,2019.06.03,조회 10,"공감 0
공감하기",사랑해요 호프,근시일내에 다시 돌아오리라 믿어요
907,987,5,jhoo***예매자,2019.06.03,조회 8,"공감 0
공감하기",차지연 배우님 재연때 꼭 보고싶어요,꼭 돌아오시길
908,988,5,sue5***예매자,2019.06.03,조회 6,"공감 0
공감하기",에바 호프!!!,마지막 다 같이 에바 호프 를 외치던 장면이 기억에 남아요
909,989,5,saffro***예매자,2019.06.03,조회 5,"공감 0
공감하기",좋아요,재밌었습니다
910,990,5,denovo0***예매자,2019.06.03,조회 11,"공감 0
공감하기",김선영배우님 최고에요,최고였어요 볼 때마다 항상 좋았습니다
911,995,5,denovo0***예매자,2019.06.03,조회 8,"공감 0
공감하기",다시 돌아오길 바래요,정말 좋은 내용이라고 생각합니다 돌아와요
912,996,5,denovo0***예매자,2019.06.03,조회 6,"공감 0
공감하기",최고에요,정말 좋았어요
913,997,5,yen***예매자,2019.06.03,조회 7,"공감 0
공감하기",재밌게 잘 봤어요,너무너무 잘봤어요 김선영 짱
914,998,5,yen***예매자,2019.06.03,조회 5,"공감 0
공감하기",잘봤습니다.,희망을 알려주는 공연 같아요
915,999,5,forf***예매자,2019.06.03,조회 9,"공감 0
공감하기",인생에 대한 단상,인생을 되돌아 볼수 있는 작품
916,1000,5,psrsrs***예매자,2019.06.03,조회 6,"공감 0
공감하기",맘따수워지는,맘이 따수워지는 그런극이에요힐링극이에요 눈물이 정말 많이났어요
917,1001,5,c7341***예매자,2019.06.03,조회 5,"공감 0
공감하기",재연 돌아오길 기다립니다.,재연 꼭 돌아오길 배우님들 돌아오시길 기다려요
918,1002,5,liuml0***예매자,2019.06.03,조회 8,"공감 0
공감하기",힘든 삶에서 위로와 희망을 준 호프..,아르코에서 개막할 때부터 보고싶었는데 이제서야 본다비록 이번엔 2층에서 관극했지만 저번 관극 때보단 너무 좋았다정말 오랜만에 힐링받고 치유받은 작품이다중간중간에 가끔씩 나오는 아랜디의느낌은 어쩔 수 없지만 그것마저도 좋았다
919,1003,5,dkd***예매자,2019.06.03,조회 9,"공감 0
공감하기",재연 기다립니다.,재연 올라오면 그 때도 보러 갈거예요
920,1004,5,jisu75***예매자,2019.06.03,조회 10,"공감 0
공감하기",너무 좋은 극,두 번째 볼 때부터는 마냥 울기만 하다 왔어요
921,1005,5,love***예매자,2019.06.03,조회 6,"공감 0
공감하기",최고,호프짱 
922,1006,5,chzhgnl***예매자,2019.06.03,조회 7,"공감 0
공감하기",감사합니다,좋은 극 선물해주셔서 감사합니다배우님들도 작가 작곡가 님들도 모두 수고하셨습니다
923,1007,4,bear1004***예매자,2019.06.03,조회 11,"공감 0
공감하기",가슴아픈극,유익한 시간이여씆니다
924,1008,5,jangyu***예매자,2019.06.03,조회 9,"공감 0
공감하기",강력 추천,호프 보고 싶다
925,1009,5,jangyu***예매자,2019.06.03,조회 10,"공감 0
공감하기",정말 좋은 극,호프 가지 마
926,1014,5,shm***예매자,2019.06.03,조회 8,"공감 0
공감하기",호프?!!!!,호프 호프 
927,1015,5,byesp***예매자,2019.06.03,조회 11,"공감 0
공감하기",호프가 무대위에 있던 모든 순간이,기뻤고 슬펐고 함께 울고 웃었습니다훌륭한 연기로 무대위를 꽉 채워주신 배우님들 감사합니다
928,1016,4,leeeunj***예매자,2019.06.03,조회 7,"공감 0
공감하기",좋아요!!!,호프 
929,1017,5,leeeunj***예매자,2019.06.03,조회 6,"공감 0
공감하기",좋아요,아요 좋아요
930,1018,5,ralra0***예매자,2019.06.03,조회 7,"공감 0
공감하기",또 올거죠?,행복한 시간이였습니다 다시 올라와도 또 볼래요
931,1019,5,hs4***예매자,2019.06.03,조회 9,"공감 0
공감하기",감동적인 무대!!!!,배우분들이 만들어낸 무대가 굉장히 감동적이고 슬펐어요정말 최고의 공연이었습니다
932,1020,5,hs4***예매자,2019.06.03,조회 6,"공감 0
공감하기",감동적인 무대!,배우분들이 만들어낸 무대가 굉장히 감동적이고 슬펐어요정말 최고의 공연이었습니다
933,1021,5,hs4***예매자,2019.06.03,조회 7,"공감 0
공감하기",감동적인 무대!!ㅜㅠ,배우분들이 만들어낸 무대가 굉장히 감동적이고 슬펐어요정말 최고의 공연이었습니다
934,1022,5,wjddnjs9***예매자,2019.06.03,조회 7,"공감 0
공감하기",이제 없는 호프ㅜㅜ,정말 좋은 공연이었습니다누군가의 기구한 인생을 보여주지만 결국 나의 인생과 다를 게 없어서더욱 공감되는 극이었네요얼른 돌아오세요
935,1023,5,ssucks***예매자,2019.06.03,조회 10,"공감 0
공감하기",인생은 B와 D사이의 초이스,이 시대의 갓극을 초이스 하세여
936,1024,4,nye2***예매자,2019.06.03,조회 7,"공감 0
공감하기",호프,읽히지 않은 인생이라는 주제를 생각해보면 갓극
937,1025,4,end1***예매자,2019.06.03,조회 8,"공감 0
공감하기",잘가요,그곳은 행복하길 홒
938,1026,5,sou***예매자,2019.06.03,조회 9,"공감 0
공감하기",호프에겐 호프만 있기를!,호프호프는 잘살 수 있을꺼야 안녕
939,1027,5,sou***예매자,2019.06.03,조회 6,"공감 0
공감하기",호프는 호프이네요.,보면서 많이 울기도 하지만 마지막은 후련하게 나올 수 있는 그런 힐링극
940,1028,5,sou***예매자,2019.06.03,조회 7,"공감 0
공감하기",호프는 정말 최고의 공연입니다!,뭐라고 말로 설명할 수 없는 최고의 공연이었습니다
941,1033,3,mdrjrjrjr***예매자,2019.06.03,조회 19,"공감 0
공감하기",정말 잘봤던 작품이었는데,실존하는 인물이 있는 실제 사건을 모티브로 창작을 할 때는 조금 더 생각하는 게 필요하지 않았나 싶어요 실제 사건과 거의 유사한 이름들을 따와서 누가 봐도 그 이야길 다룬 것 같은데 그것과 연관이 있다고 홍보도 했는데 정작 실존 인물들의 서사는 멋대로 각색해 실존 인물이나 관련 가족들이 보기에 불쾌했을 수 있는 내용이 많지 안았나 싶어요 정말 좋은 작품이지만 각색의 부분에서는 문제가 있다고 봅니다
942,1034,5,dadada***예매자,2019.06.03,조회 7,"공감 0
공감하기",안녕 미웠던 아저씨,안녕 아팠던 사람아안녕 우리 엄마 안녕 안녕
943,1035,5,lemoned1***예매자,2019.06.03,조회 6,"공감 0
공감하기",호프 재연 기다립니다,초연 배우분들 모두 손잡고 같이 와주세요 빛날거야 에바호프
944,1036,5,arum0***예매자,2019.06.03,조회 6,"공감 0
공감하기",재밌었어요,재밌었어요
945,1037,5,ar***예매자,2019.06.03,조회 7,"공감 0
공감하기",재밌습니다,최고예요
946,1038,5,cdm0***예매자,2019.06.03,조회 7,"공감 0
공감하기",호프오슷소취,딥디오슷재연소취
947,1039,5,ar***예매자,2019.06.03,조회 9,"공감 0
공감하기",2019년 제 최고의 신작,한동안 뮤지컬을 보면서 비슷한 스토리와 무대 캐릭터들에 지쳐 있을 때 즈음 만난 수작입니다 다음에 또 올라오면 재관람할 예정입니다 건강상의 이유로 중간에 하차하신 차지연 배우도 함께 오셨으면 좋겠어요
948,1040,5,tlsgy9***예매자,2019.06.03,조회 7,"공감 0
공감하기",넘버가 좋아요,넘버에 한번 연기에 한번 푹빠져서 보고나왔어요
949,1041,5,ar***예매자,2019.06.03,조회 6,"공감 0
공감하기",오랜만에 만난 수작,배우들의 열연이 너무나 좋았습니다
950,1042,5,cjstk***예매자,2019.06.03,조회 6,"공감 0
공감하기",좋았습니다,좋았습니다
951,1043,4,shyun***예매자,2019.06.03,조회 9,"공감 0
공감하기",뮤지컬 〈호프：읽히지 않은 책과 읽히지 않은 인생〉,뮤지컬 〈호프：읽히지 않은 책과 읽히지 않은 인생〉뮤지컬 호프 관람했어요음악도 좋고 배우들도 너무 잘 하는 뮤지컬이었습니다추천하는 뮤지컬이에요
952,1044,5,dbs***예매자,2019.06.03,조회 7,"공감 0
공감하기",호프,잘봤습니다
953,1045,5,elizabeth***예매자,2019.06.03,조회 5,"공감 0
공감하기",정말 좋은 뮤지컬,정말 너무너무 좋았어요재연 이대로만 와주세요
954,1046,5,dbs8***예매자,2019.06.03,조회 6,"공감 0
공감하기",굿바이,굿바이 호프
955,1047,5,lyo***예매자,2019.06.03,조회 6,"공감 0
공감하기",재밌어요,재밌어요
956,1052,5,ondal***예매자,2019.06.03,조회 11,"공감 0
공감하기",이런 극은 자주 올라와야해요... 보고싶을 거예요,이전에 어머니 데리고 갔는데 정말 잘 보고 나오셨는데 이렇게 막공이 오다니 너무 슬퍼요88빛날거야 에바호프
957,1054,4,amie***예매자,2019.06.03,조회 6,"공감 0
공감하기",감동,한걸음 발을 내딛어봐라고 위로해주는 느낌김선영배우님은 감정 가득한 연기노래 감동이었습니다
958,1055,4,shyu***예매자,2019.06.03,조회 7,"공감 0
공감하기",뮤지컬 호프 관람 후기,뮤지컬 〈호프：읽히지 않은 책과 읽히지 않은 인생〉 관람 후기뮤지컬 호프 관람했어요추천하는 뮤지컬이에요음악도 좋고 배우들도 너무 잘 하는 뮤지컬이었습니다
959,1056,4,shyu***예매자,2019.06.03,조회 5,"공감 0
공감하기",뮤지컬 호프 후기,뮤지컬 〈호프：읽히지 않은 책과 읽히지 않은 인생〉뮤지컬 호프 관람했어요추천하는 뮤지컬이에요음악도 좋고 배우들도 너무 잘 하는 뮤지컬이었습니다
960,1057,4,shyu***예매자,2019.06.03,조회 8,"공감 0
공감하기",뮤지컬 호프,뮤지컬 〈호프：읽히지 않은 책과 읽히지 않은 인생〉뮤지컬 호프 관람했어요음악도 좋고 배우들도 너무 잘 하는 뮤지컬이었습니다추천하는 뮤지컬이에요
961,1058,4,shyu***예매자,2019.06.03,조회 5,"공감 0
공감하기",호프 후기,뮤지컬 〈호프：읽히지 않은 책과 읽히지 않은 인생〉뮤지컬 호프 관람했어요추천하는 뮤지컬이에요음악도 좋고 배우들도 너무 잘 하는 뮤지컬이었습니다
962,1059,4,shyu***예매자,2019.06.03,조회 7,"공감 0
공감하기",뮤지컬 〈호프：읽히지 않은 책과 읽히지 않은 인생〉,뮤지컬 〈호프：읽히지 않은 책과 읽히지 않은 인생〉뮤지컬 호프 관람했어요음악도 좋고 배우들도 너무 잘 하는 뮤지컬이었습니다추천하는 뮤지컬이에요
963,1060,5,alstjrd***예매자,2019.06.01,조회 100,"공감 0
공감하기",전부 미워할수없다,마리도 호프도 베르트도 카델도 누구하나 미워할수없다 그땐 그랬어야 했기에 정말 너무 좋다 보내기 싫어
964,1061,5,alstjrd***예매자,2019.06.01,조회 25,"공감 0
공감하기",뭐하나 빠지는 없는 극,볼때마다 다른 포인트에서 울고 위로받는다 과거를 잊지않고 안녕하고 인사하고 새로운 시작을 하는 극이라 너무 좋았다 내년에 제발 또 와주길
965,1062,5,didim***예매자,2019.06.01,조회 22,"공감 0
공감하기",총막,호프 너무 보내기 싫어요오늘 총막 정말 모든 배우들의 감정선이 그대로 폭발하는 느낌이었어요고훈정케이 마지막에 끝을 정말 간신히 찍을정도로요모든 배우님들 다들 너무 수고하셨고 정말 행복했습니다
966,1063,5,didim***예매자,2019.06.01,조회 9,"공감 0
공감하기",오래 오래 기억에 남을것 같아요,김선영호프-고훈정 케이 진짜 좋았습니다오래 기억 남을것 같아요
967,1064,4,jieun9***예매자,2019.06.01,조회 10,"공감 0
공감하기",초연인데 스토리랑 넘버 다 좋아요 !,초연 + 창작 뮤지컬이라고 생각 못할만큼 너무 좋았어요스토리도 배우분들 연기도 좋았고 넘버 장인 알앤디답게 넘버도 좋았습니다 관객분들 많이 우시더라구요  배우분도 우시고 또 보고 싶은데 제가 너무 늦게 봐가지구 아쉬워요 지인들한테도 극이 좋은데 이제 끝나서 아쉽다고 내년에 하면 꼭 보라고 추천했어요 꼭 또 했으면 좋겠어요 기다리겠습니다 
968,1065,5,sh***예매자,2019.06.01,조회 10,"공감 1
공감하기",빛나잖아 호프,너무 좋은 공연다음에 다시 돌아올때까지 기다릴께요 내 삶도 반짝반짝 빛나고 있었나 반짝반짝 빛날수 있을까나를 돌아보고 앞으로 살아갈 내 인생에 대해 많은 고찰을 하게 만드는 극
969,1066,5,sh***예매자,2019.06.01,조회 6,"공감 0
공감하기",빛나잖아,빛나잖아 에바호프 40연공에 도전하는 김선영배우님 진짜 흔들림 없는 연기와 노래 대박 역시 여왕은 여왕 
970,1071,5,yiss***예매자,2019.05.31,조회 7,"공감 0
공감하기",ㅠㅠㅠㅠㅠㅠㅠㅠ끝나지마ㅠㅠ,마침표 찍지마아앜
971,1072,2,diotim***예매자,2019.05.31,조회 19,"공감 0
공감하기",막공 무인은 왜 없죠?,그 동안 고생한 배우분들이나 스태프들 소감 듣고 여운을 남길중요한 막공 무인이 계속 없어요실제랑 너무 바뀌어버린 설정 때문에 내가 이 극을 왜 봐야 하는가싶을 때도 있었지만 배우분들 열일로 버텼어요제 옆자리에 안무가 님 앉으실 때 담배 냄새 확 올라와서원래 음식 섭취 금지인데 냄새 때문에 호올스 하나 물고 있어야했어요 관계자 분들 중 흡연자 있으시면 공연 직전 말고다른 시간대에 피우고 냄새 안 나게 들어 왔음 좋겠어요
972,1073,5,dian***예매자,2019.05.31,조회 15,"공감 0
공감하기",읽고 싶어도 더 이상 읽을 수 없는 호프 ㅠ,김선영 배우의 명연기와 함께 한 호프 정말 감동적이고도 많은 생각을 하게 하는 극이었습니다나이가 들수록 더 많은 생각을 하게 할 것 같은 극이었습니다이제 공연이 끝나서 더 이상 볼 수 없지만 내년에도 꼭 다시 와주었으면 하는 공연이었어요
973,1074,5,dwyspirit1***예매자,2019.05.31,조회 7,"공감 0
공감하기",너무 좋았어요,스토리랑 배우들 연기가 좋았어요
974,1075,5,haein1***예매자,2019.05.31,조회 7,"공감 0
공감하기",요새 제일 다시 보고싶은 호프,호프 보면서 정말 위로 많이 받았어요저 스스로를 돌아보는 계기도 되었구요너무 좋은곡이라 노래라도 다시 듣고싶은데 는 언제 나오나요꼭 팔아주셨으면 좋겠어요
975,1076,3,ghfoddld***예매자,2019.05.30,조회 17,"공감 0
공감하기",넘버 짱,잔잔한데 넘버가 너무좋아요
976,1077,5,sma2***예매자,2019.05.30,조회 8,"공감 0
공감하기",호프,정말 좋은 극입니다 벌써 끝나서 아쉽네요 재연 기다리고 있겠습니다
977,1078,4,eunah9***예매자,2019.05.30,조회 11,"공감 0
공감하기",재밌어요,가족 다같이 보고왔어요 감탄수준은 아니지만 그냥저냥 괜찮아요
978,1079,4,taijid***예매자,2019.05.30,조회 13,"공감 0
공감하기",자첫이자 자막,아르코에서 막 올렸을 때 봤었어야 했는데 너무 늦게 관람하게 됐습니다 사실 그때도 예매해놓고 다른 일 때문에 취소했어서 엄청 마음이 아팠었거든요여튼 겨우 원하는 날짜에 자리가 나서 보게 됐습니다차지연 배우님 부재로 원캐로 막공까지 달린 김선영 배우님 넘나 고생하셨어요연기도 깨알같이 찰떡같이 호프와 딱 맞으시더군요워낙 믿고보는배우님들 총집합이라 노래와 연기는 흠잡을 것이 없었으나;;발음이 잘 안들렸던 건 제 귀가 이상한 것일까요;;배우님들 떼창할 때 유독 발음이 뭉개져서 잘 안들리던데 음향 문제인것도 같습니다;;여튼 막공까지 다들 고생 많으셨고 차지연 배우님 몸 회복하셔서 다시 호프로 돌아오셔요 쾌차 기원합니다
979,1080,5,paran***예매자,2019.05.30,조회 21,"공감 1
공감하기",싫은 모습 마저 닮은 모녀?그녀들의 인생.,사랑하나로 지켜 온 원고 어쩌면 그 원고가 그녀들의 인생의 버팀목이 었을 수도 있는너무 늦게 알아서 자첫 후 막을 내린 작품여러번 회전문 도는 관객이 많았던 것 같은 느낌을 받았는데극의 내용을 이해하며 관람 하고 있던 중에 시놉을 이미 안 것 처럼 관객석에선 훌쩍이는 사람들이 많았다믿보배 호프역의 선영배우님 역시 훌륭하십니다역의 장지후배우님 킹아더에서 랜슬롯역을 하시는 중인데역까지완벽소화송용진 배우님의 감칠맛 나는연기와 웃음포인트좋았습니다다음 시즌에 또 오픈하시면 관극하러 달려가겠습니다
980,1081,5,teddy***예매자,2019.05.30,조회 17,"공감 0
공감하기",최고의 공연 ㅠㅠ,영원히 잊지 못할 호프 세미막공모든 배우분들의 열연에 감동받고갑니다
981,1082,5,sooha***예매자,2019.05.29,조회 13,"공감 0
공감하기",너와 나 모두의 이야기.,무언가에 나를 투영해 진짜 나를 잃어버리지 말 것
982,1083,4,sujeg6***예매자,2019.05.29,조회 12,"공감 0
공감하기",좋아요,빛날거야 빛나잖아 에바호프 짱
983,1084,5,shindohe***예매자,2019.05.29,조회 11,"공감 0
공감하기",호프,안녕 호프잘가 행복해야 해
984,1085,5,whdals***예매자,2019.05.29,조회 12,"공감 0
공감하기",그냥 보세요~,그냥 보세요
985,1090,4,yjseung***예매자,2019.05.29,조회 16,"공감 0
공감하기",빛날거야,배우분들 모두 정말 좋은 공연을 해주셨어요한동안 너무 바빴는데 오랜만에 정말 힐링되는 시간이었네요그리고 로부터 많은 위로를 받았어요
986,1091,5,miji0***예매자,2019.05.29,조회 13,"공감 0
공감하기",인생뮤지컬,내용도 넘버도 배우진도 훌륭합니다 이만큼의 호평이 있을까요 김선영 고훈정 이예은 유리아 페어 맞춰서 보고 갔고요 역시나 감동이었습니다 원래 일대기 적인 극은 감정과 정신력을 많이 소모하게 돼서 즐겨 관극하는 편은 아니지만 한 번 더 보러 갔네요 아마 좀 더 일찍 만났다면 여럿번 보러갔을 것 같습니다 대극장부터 소극장까지 많은 극을 접했지만 이렇게 조밀하고 꼼꼼한 극은 찾을 수 없었습니다
987,1092,5,210***예매자,2019.05.29,조회 15,"공감 0
공감하기",너무 좋습니다.,꼭 다시 돌아오면 좋겠어요
988,1093,5,soo2***예매자,2019.05.29,조회 8,"공감 0
공감하기",진짜 너무 좋아요,못 본사람은 있어도 한번만 본 사람은 없을 정도로 진짜 좋은극이에요
989,1094,5,soo2***예매자,2019.05.29,조회 9,"공감 0
공감하기",진짜 인생 공연입니다,호프 진짜 너무 좋은 극입니다꼭 재연 와주세요
990,1095,5,39334***예매자,2019.05.29,조회 8,"공감 0
공감하기",최고예요,재연도 꼭 와주세요
991,1096,5,graynabi0***예매자,2019.05.29,조회 6,"공감 0
공감하기",뮤지컬 〈호프：읽히지 않은 책과 읽히지 않은 인생〉,가슴이 먹먹해지는 극
992,1097,5,one***예매자,2019.05.29,조회 6,"공감 0
공감하기",최고예요,금방 다시 돌아올 거라고 믿어요
993,1098,5,hoibl***예매자,2019.05.29,조회 7,"공감 0
공감하기",다시 온다고 말해. 꼭. 꼭.,호프를 통해 많이 울었고 또 자신을 돌아볼 수 있는 시간이었습니다 언젠가 다시 만나게 될 호프를 위해 안녕 안녕 안녕
994,1099,5,tngus2***예매자,2019.05.28,조회 6,"공감 0
공감하기",이걸 어떻게 태워 빛나잖아,이걸 어떻게 태워 빛나잖아
995,1103,5,tngus2***예매자,2019.05.28,조회 5,"공감 0
공감하기",빛날꺼야,이걸 어떻게 태워 빛나잖아
996,1109,5,serj***예매자,2019.05.28,조회 10,"공감 0
공감하기",눈물 나는 스토리와 배우들의 명연기,호프에 대한 평이 너무 좋아서 봤습니다 듣던대로 너무 좋았어요대사 하나하나가 주옥같았고 현실과 나를 볼 수 있었던 시간들이었습니다넘버보다 스토리 위주의 극이었어요배우들도 누구하나 빠지지 않고 연기를 너무 잘했었고 마지막엔 눈물을 계속 쏟았네요한 번 밖에 못본게 너무 아쉬워요
997,1110,5,stary***예매자,2019.05.28,조회 7,"공감 0
공감하기",끝이라니 아쉬워요,금방 다시 만날 수 있었으면호프를 만나서 힘든 시기 많은 위로가 됐어요나한테도 괜찮다고 말할 사람이 하나는 있다는 것그게 바로 나라는 것
998,1111,5,opkb***예매자,2019.05.28,조회 9,"공감 0
공감하기",막공의 여운,이 깊어서 아직도 장면 장면들이 맘속에 살아있는것 같다 그 장면들과 명품대사들 속에 지금껏 살아온 아픔 절망 고퉁의 응축된 시간이 감춰진 삶의 갈피들에 축축히 젖어들어 깊고 더운 눈물이 목줄기까지 흘러 내렸다 살아냈던 날들이 이토록 아프고 처절했었단 말인가 최대치로 극대화된 슬픔을 그대로 슬픔인 채로 방치하지 않고 살아낸 날들에 따뜻한 위로와 살아갈 날들에 희망의 메세지를 안겨 마음에 위안을 주고 살아갈 에너지에 감싸이는 느낌을 받았다 마리와 호프의 삶을 통해그렇게 극단적인 삶은 아니겠지만 현실 호프들의 삶이 투영되어 공감하게 되고 깨닫게 되는 그런 극 뮤지컬 호프 겨울속을 살던 호프와 가 각각 제자리로 돌아가 진정한 호프 자신으로서 읽혀지는 책으로서 빛나기를 바란다 애절한 넘버들이 있었지만 고훈정 배우님의 길위의 나그네는 극장의 공간을 초월하는 힘이 있었다 가슴에 가득 밝혀지는 빛처럼 김선영 배우님 원캐이시면서 완벽을 넘어선 연기로 깊은 감동을 주셨네요  김순택배우님 이하나배우님 이예은배우님 양지원배우님 책갈피 배우님들 공감되는 연기에 많이 울었고 좋은 극 연기해주셔서 감사합니다
999,1112,5,hoim***예매자,2019.05.28,조회 6,"공감 0
공감하기",OST DVD 원해요 ㅜㅜ,재연이 빨리 올라왔으면 좋겠고 와 도 나왔으면 좋겠어요 
1000,1113,5,hoim***예매자,2019.05.28,조회 5,"공감 0
공감하기",빨리 재연이 올라오기를,이렇게 좋은 극 인 줄 모르고 늦게 보기 시작한 게 너무 아쉽네요 어서 재연이 올라오길 바랍니다
1001,1114,5,hoim***예매자,2019.05.28,조회 5,"공감 0
공감하기",OST 왜 없나요 ㅜㅜ, 들으면서 대본집 보고 싶어요  내주세요
1002,1115,5,hoim***예매자,2019.05.28,조회 7,"공감 0
공감하기",너무 좋았습니다.,큰 기대 없이 봤는데 이렇게 좋은 극인줄 몰랐습니다 대사 스토리 음악 다 너무 좋았어요
1003,1116,5,lovelyky***예매자,2019.05.28,조회 8,"공감 0
공감하기",호프,끝나버렸네요힐링극이였는데 
1004,1117,5,lovelyky***예매자,2019.05.28,조회 9,"공감 0
공감하기",호프,마지막까지 눈물을 훕치게 하네요꼭 돌아오세요 두 호프다요 
