index,Rating,Id,Date,views,like,title,text
610,5,stereol***예매자,2018.03.23,조회 25,"공감 1
공감하기",유쾌하게 잘 봤습니다,배우 연주가 스텝 모두 최고였습니다-
611,5,skgus0***예매자,2018.03.23,조회 46,"공감 0
공감하기",모든 배우가 완벽한 공연!,중극장 규모이지만 믿을 수 없을 만큼 극장 전체를 가득 채우는 멋진 하모니에요 유리아 배우님 캐스트로 주로 봤는데 유리아 배우가 가장 잘할 수 있는 스토리와 넘버라고 생각해 요 큰 울림을 받았습니다로 렐라이 언덕의 네 여인의 하모니도 엄청났어요 잭앤디브라운 신사 친구들도 적소에 웃음빵빵 정말 재미있었어요 이번 레드북의 가장 큰 장점은 전체 배우가 함께 부르는 합창곡의 묘미인 것 같아요어쩜한 사람도 빠지는 사람 없이 그렇게 잘 하시는지 정말 마지막 공연 얼마 남지 않아서 아쉬 워요저는 공연 내리기 전에 몇 번 더 볼거에요 레드북 정말 강추 다들 꼭 보세요
612,5,mk***예매자,2018.03.23,조회 26,"공감 0
공감하기",너무 재밌어요.,모든 캐릭터들이 다 너무 잘하고 어울려서 한시도 지루할 틈이 없는 공연이었네요 즐거운 시간이었습니다
613,5,shsgo***예매자,2018.03.23,조회 31,"공감 0
공감하기",소극장이지만 꽉 찬 느낌,강추합니다
614,5,fnvl***예매자,2018.03.23,조회 43,"공감 0
공감하기",마성의 로렐라이♡,버릴 캐릭터가 하나 없다 자칫 부담스러울 수 있는 존슨 마져 너무 웃기다 침대에 흰 천 하나로 올빼미 씬이 환상적으로 표현되는 것도 낡은 침대로 여행하는 장면도 배우들의 호흡도 대박우연히 본지하철 광고에 감사할뿐
615,5,lmn***예매자,2018.03.23,조회 46,"공감 0
공감하기",아이비응원합니다! 라이브 후기,아이비응원합니다 최고였어요
616,5,ccchao***예매자,2018.03.22,조회 32,"공감 0
공감하기",레드북,안나 최고예 요 엄마랑 즐겁게 관람하고 왔습니다
617,5,banj***예매자,2018.03.22,조회 30,"공감 0
공감하기",재밌어요,너무 너무 재밌네요 메시지도 확실하고 다 좋아요 창작 뮤지컬의 발전에 박수를 보냅니다
618,5,paranm***예매자,2018.03.22,조회 42,"공감 0
공감하기",너무 좋아요.,기억나는 가사적 고가요 이해받지 못해도 아무렇지 않은 여자 내가 아니더라도 상처받지 않는 여자 그래서 나를 그렇게 나를 이상하게 만드는 슬퍼지게 만드는 참 이상한 여자 참 이상한 여자
619,5,mk232***예매자,2018.03.22,조회 58,"공감 0
공감하기",다시 봐도 유쾌 상쾌 통쾌,저번엔 유리아님으로 봤고 이번엔 아이비님으로 봤는데 같은 안나인데 다르기도 해서 더욱 좋았어요 너무나 매력적인 안나재관람은 친구랑 같이 갔는데 너무 좋았다며 고맙다는 얘기도 들어서 뿌듯해요
620,5,20080***예매자,2018.03.22,조회 41,"공감 0
공감하기",모두가 봐야 할 공연,요즘 같은 시대와 상황에서 모두가 봐야 하는 공연이라고 생각합니다
621,5,tnwjd8***예매자,2018.03.22,조회 32,"공감 0
공감하기",보고보고 또 보고 싶어요,진짜 한 번 보고 두 번 보고 또 봐도 좋은 공연이에요 계속 노래가 멤돌고 내용이 멤돌아서 유튜브로 찾아서 보고 들어요 일주일째 노래는 레드북 넘버만
622,5,mssun1***예매자,2018.03.22,조회 49,"공감 0
공감하기",너무 사랑스러운 뮤지컬 ㅠㅠ,3번째 보는데도 너무 재미있게 보았습니다스토리도 넘버도 너무 좋은데 극장만 안 좋네요 가격도 너무 세구요 다음에 다른 극장에서 다시 올라왔으면 좋겠어요
623,5,nananana***예매자,2018.03.22,조회 37,"공감 0
공감하기",완전 짱!!,언니가 먼저 보구와 서 재밌다고 추천해줘서 갑자기 예매하고 봤는데 여 너무 재밌어요 내용도 좋구 넘버도 좋구요
624,5,cjy***예매자,2018.03.22,조회 54,"공감 0
공감하기",정말 좋았습니다.,간만에 즐거운 뮤지컬 관람이였습니다 친구들에게 추천할 만큼 정말 최고인 것 같아요 추후에 샵에서 음원도 판매했으면 좋겠습니다
625,5,fuy***예매자,2018.03.22,조회 49,"공감 0
공감하기",좋은 공연이었습니다.,배경은 영국인데 한국식 유머코드가 잘 맞아 떨어져서 재밌게 잘 봤어요 좋은 창작 뮤지컬 하나 보고 왔네요
626,5,yidon***예매자,2018.03.22,조회 79,"공감 0
공감하기",30일까지 공연하니 안보신 분들 꼭 보시길 바란다.,레드북작 작사한 정석 작곡이 선영 음악감독 양주인 연출오경택출 연 아이비 이상이지현준원종환 김국희 윤정열 안창용 김승용 허순미정다희이다 정황두현 김상균 깅우석주 최 바이브 매니지먼트 극장 세종문화회관 씨어터 별점 ★★★★★재 관람을 싫어하지만 작년 에 너무 재미있게 봤던 뮤지컬이고 애정하는 아이비 배우님이 출연하여서 보기로 결정 역시 좋은 작품은 두 번째 봐도 많은 재미와 감동을 준다 아이비 이상이지현준 김국희 배우 님 너무 좋아요 30일까지 공연하니 안보신 분들 꼭 보시길 바란다 작년의 감상평을 옮겨본다와 우오랜만에 강추하는 소극장 창작 뮤지컬이 나왔다 제목이 레드북 즉 빨간 책이어서 어떤 내용일까 궁금증을 유발하게 만든다 19세기 영국의 가장 보수적인 시대에 안 나라는 여성이 성을 소재로 글을 쓰면서 논란이 시작되는 얘기이다 예상은 했었던 페미니스트적인 스토리지만 마지막에는 나 자신의 가치를 소중히 하라는 메세지를 주는 것이 좋았다 알고 보니 여신님이 보고 계셔의 작가와 작곡가님의 신작이어서 더욱 믿음이 생긴다일 단 공연 속에 들어있는 깨알 같은 재미와 마지막의 감동적인 주제가 웰메이드 뮤지컬의 자격을 충분히 만족시킨다 여기에 믿고 보는 배우와 라이브 밴드의 음악이 너무 좋았다
627,5,mso4***예매자,2018.03.22,조회 49,"공감 0
공감하기",정말 좋았습니다,최고
628,5,mso4***예매자,2018.03.22,조회 34,"공감 0
공감하기",정말 재밌었어요,레드북짱
629,5,smile***,2018.03.22,조회 129,"공감 1
공감하기",공연은 정말 훌륭하지만..,현재 시류에 많이 부합하는 작품이고 넘버들도 훌륭했습니다 아이비님 뿐만 아니라 모든 분들의 열정이 느껴졌어요 그런데 어처구니없이 뒤에서 어깨를 손으로 퍽퍽 치는 사람 때문에 불쾌해서 공연에 집중 못하고 스트레스만 받고 왔네요 이런 경험은 처음이라 황당 문제 있는 사람들 찾아내고 발견 즉시 전담 직원이 공연장에서 적극적으로 통제관리를 잘해주었으면 좋겠습니다 대중화도 좋지만 뒷골목도 아니고 대학로 소극장에도 이런 적 없는데 세종문화회관에 양아치인 지 미친 사람인 지 있다는 게 정상인지 돈도 좋지만 가급적 저런 사람들 입장 좀 막았으면 합니다
630,5,chy***예매자,2018.03.22,조회 45,"공감 0
공감하기",레드북 정말 좋아요!,따뜻하고 행복해지는 기운 나는 공연입니다
631,5,dlgodl***예매자,2018.03.22,조회 30,"공감 0
공감하기",너무 좋아요!,정말 좋아요
632,5,bamso***예매자,2018.03.21,조회 40,"공감 0
공감하기",좋아요,나도 내가 할 수 있는 걸 찾고 당당해지고 싶다
633,5,dmsal***예매자,2018.03.21,조회 62,"공감 0
공감하기",국희짱,짱짱
634,5,tlss***예매자,2018.03.21,조회 99,"공감 0
공감하기",두 번째 관람 후 더 빠지는 레드북,첫 번째는 혼공 두 번째는 지인과 함께 브라운만다르게 관람했는데 두 번째 보니 안 나 아이비가 더 더 더더욱 사랑스럽고 막 안아주고 싶고 감동이 더 컷어요지인도 아이비님 안나에 푹 빠져서 연기 노래 넘잘하신다고 폭풍감동을 사실 그날의 반전은 이상이님이셨죠슬빵에서 정말 악마로 나오셨는데 지인이랑 소름이라며 그분인지 정말 몰랐어요 이렇게 딴 사람이냐고 아이비님과 케미도 넘 좋았어요 로렐라이지현준님 지인은 아마데우스 살리에리를 먼저 만났기 때문에 레드북에서 지현준 님 연기를 상상 못했던지라 연기보더니 진짜 빵빵 터져 하더라구요 김국희 배우님 연기는 정말 붕어빵에 단팥 같아 요레드북전하고자 하는 메시지도 너무 좋고 더더욱 좋은 건 창작극이란 게 더 좋네요 또 넘버는 왜 이렇게 좋아서 계속 맴도는 거죠 내주세요제발 요 3월 20일 화요일 지인과 저는 추운 날씨와 피곤함에 쩔어서 폐인이 된 상태로 관람하였으나 극이 끝난 후 피곤함이 사라졌어요 그리고 또 공연을 예매했죠 막 공보러 갑니 다 막공은 더 더더욱 기대되요
635,4,propo***예매자,2018.03.21,조회 69,"공감 0
공감하기",아이비,제선 입견이었는지 큰 기대 안 했는데 아이비님 좋았습니다 뮤지컬 배우로 롱런하시면 좋겠습니다
636,5,kkh971***예매자,2018.03.21,조회 40,"공감 0
공감하기",아이비님 최고,성량도 짱짱이 시고 주제도 훌륭했어요
637,4,yyc7***예매자,2018.03.21,조회 63,"공감 0
공감하기",준수한 공연,큰 인상은 없어도 볼 만한 공연이 다 연출의도가 잘 나다나 있다 다만 일부 여자 앙상블의 연기가 신선하지 못하다
638,5,yunsil***예매자,2018.03.21,조회 63,"공감 0
공감하기",창작 뮤지컬이라니..,이게 창작 뮤지컬이라니스토리도 재밌고 노래도 좋아서 정말 재밌게 봤습니다 페미니즘과 미투운동이 이슈가 되고 있는 요즘에 정말 잘 어울리는 뮤지컬인 것 같아요 즐거웠습니다
639,4,leomania1***예매자,2018.03.21,조회 49,"공감 0
공감하기",의미 있는 주제를 경쾌하게 풀어낸 작품,오랜만에 뮤지컬 관람을 하게 되서 기분이 너무 좋았습니다 평가가 좋아서 은근히 기대하고 갔던 작품인데 대극장에서의 화려함은 없지만 중극장이 꽉 차는 배우들의 움직임과 구성이 좋았다는 생각이 듭니다 무거운 주제를 재밌게 풀어내어 기분 좋게 감상하고 돌아갈 수 있었네요 공연이 끝나기 전에 지인과 함께 다시 관람할 예정입니다
640,4,poupee1***예매자,2018.03.21,조회 30,"공감 0
공감하기",좋아요,넘버도 좋고 배우들 연기도 좋네요
641,5,love2***예매자,2018.03.21,조회 44,"공감 0
공감하기",강추 뮤지컬,아이비 배우님 노래나 연기는 안 나 그 자체였고 대사 노래 하나하나 지금 시대와 저를 대변해주는 거 같아서 어찌나 사이다 같던지 다 제가 하고 싶었던 말들이었어 요 편견을 깨는 안나의 당찬 행동들이 전 참 마음에 들더라구 요코믹 요소 때문에 지루하지도 않고 뮤지컬 넘버다 좋습니다 배우 분들 한 분 한 분 역량이 너무나 뛰어나 시고 전부 다 주인공들이라 해도 과언이 아니었습니다 이런 뮤지컬이 우리나라 창작 뮤지컬이라니 대단히 자랑스럽습니다
642,5,jhw9***예매자,2018.03.21,조회 33,"공감 0
공감하기",ㅎㆍㅈㄱㅈㅇㄴㅈㄴㅈㅇㄴㅇㄴ.ㄴㅌㄱㅇㄴ.ㄴㅈㄱ,둑즠싲딯
643,5,cy***예매자,2018.03.21,조회 28,"공감 0
공감하기",뮤지컬 레드북,남성우월주의 속에서도 꿋꿋하고 소신 있게 자신의 의견을 내세우며 세상과 맞서는 안나극을 보면서 안나의 대사 속에서 맞아 여자는 왜 그래야 하는데라고 공감하며 볼 수 있던 공연이였다
644,5,buc03***예매자,2018.03.21,조회 29,"공감 0
공감하기",정말 잘 만들고 재밌는 뮤지컬,잘 만들고 재밌어요 꼭 또 봐주세요
645,5,tjdyd1***예매자,2018.03.21,조회 26,"공감 0
공감하기",좋은 공연감사합니다,두 번째 관람이에요 이번에는 배우들 다 바꿔서 봤는데 역시 좋네요 아이비 배우님은 여전히 사랑스러우 시고 이상이 배우님은 처음 봤는데 순수한 사랑스러움이 묻어났습니다 진짜 사랑스러워요 넘버는 역시 좋고 연기도 좋았습니다 좋은 공연감사합니다
646,5,asteriare***예매자,2018.03.21,조회 28,"공감 0
공감하기",무엇 하나 빠진 게 없는 꽉 찬극,배우들의 연기극의 전개 세트장 구성 무엇 하나 흠잡을 것이 없이 완벽했습니다
647,5,fan***예매자,2018.03.21,조회 99,"공감 0
공감하기",극은 정말 좋습니다.,극과 배우들의 연기와 넘버스토리극이 주는 이야기와 의미 등 등 모두 좋습니다 하지만 극장의 좌석 시야에 비해 가격대가 높습니다 예술을 돈으로 환산하는 기준은 없지만 이 공연장에서 저시야에 왜 저가격을 책정한 것인가 요극이 아까울 정도로 제작사가 일을 못하네요 아니 안 하네요포스터도 인터넷에 조금만 검색하면 나오는 프리소스 이미지를 이용해서 만드는 모습에서 생각했지만 정말 일 안 하네요 포스터는 공연의 대표 이미지인데 돈을 이렇게나 많이 받으면서 일을 이런 식으로 밖 에 안해서 화가 나네요
648,5,b***예매자,2018.03.21,조회 25,"공감 0
공감하기",믿고 보는 레드북,정말 행복한 뮤지컬
649,5,ansdo0***예매자,2018.03.21,조회 36,"공감 0
공감하기",인생 작품,재관람하고 싶을 정도로 너무 감동받은 무대였어요 ‘나’가 누구인가 남이 아닌 나의 이야기를 해보자는 부분에서는 감동도 받고 넘버들도 하나하나 좋고 최근 이슈 되는 미투운동이나 여러 사회 이슈들을 다시 한번 생각해 볼 수 있는 공연이었습니다 너무 감동적이었어요
650,5,soyoung33***예매자,2018.03.21,조회 28,"공감 0
공감하기",짱잼,존잼
651,5,clarin***예매자,2018.03.20,조회 33,"공감 0
공감하기",멋진 작품을 만나 행복합니다,레드북은 꼭 많은 사람들이 봐주었으면 한다 작품이 주는 메세지도 있고 넘버도 좋고 배우들도 좋다 아이비안나의 연기력과 노래가 스토리를 단단하게 만들어줬다 당찰땐 당차게 야한 노래는 야릇하게 사랑스러울 땐 한없이 사랑스럽게 표정도 음색도 정말 잘 어울리는 작품이상이 브라운도 신사점프도 잘하고 재밌는 장면도 잘 살리고 무엇보다 음색 좋은 목소리로 단정하게 신사를 잘 보여줘서 좋았다 안 나가레드북의 중심을 잡아주는 주인공이라면 브라운은 가장 입체적인 캐릭터로 그시 대의신사라는 역할을 잘 수행하며 살아가는 융통성 없는 모범생 신사에서 안 나를 통해 자신이 믿던 소신이 꼭 옳은 것만은 아니었음을 깨달으며 변화해가는 캐릭터 다가 장 마음에 드는 캐릭터를 이상이 배우님이 잘 표현해줘서 좋았다 홍우진 로렐라이는 파격적인 의상과 매력적인 역할을 정말 잘해주셔서 보는 내내 참 즐거웠다 춤도 노래도 너무 잘 하시고 정말로렐라이라는 역할을 잘 만들어주셨다 홍우진 배우님 정말 멋진 배우라는 생각이 든 다 김국희 도로시도 정말 정말 매력 넘쳤다 안 나 옆에서 안 나에게 이야기를 해주기도 하고 로렐라이 언덕을 전해주는 독특한 인물인데 장면 장면마다 김국희 배우님이 진짜 정말 엄청 연기를 잘해주셔서 등장하실 때마다 헉하면서 봤다 좋은 작품과 좋은 배우님들이 만나서 좋은 공연을 볼 수 있게 되어서 정말 기뻤다
652,5,fkr***예매자,2018.03.20,조회 33,"공감 0
공감하기",창작 뮤지컬만세. 라이브 후기,너무 재밌어요 넘버도 좋고 배우도 좋고 극 자체가 너무 좋아요 곧 끝나니 꼭 보세요
653,5,ker9***예매자,2018.03.20,조회 26,"공감 0
공감하기",최고,최고에 요 이런 주제의 극들이 많이 올라오길
654,5,alszls6***예매자,2018.03.20,조회 43,"공감 0
공감하기",추천해요~,매달 뮤지컬을 봐요 이번에는 어떤 걸 볼까 하다가 레드북을 추천받아서 보게 되었어요 아이비씨가 나온 회였는데 정말 노래 잘 하시더라구요가수 때 도가창력이 짱짱하셨는데 직접 눈앞에서 보니 얼굴도 정말 작고 이쁘고 노래도 굳 160분이 길지 않게 느껴졌구요 여자 화장하신 분정 말 매력 있으셨어요 아직도 생각나 구요 다른 분들에게도 추천해 드릴랍니 다 너무 즐겁고 재미있게 봤어요
655,4,lsk***예매자,2018.03.20,조회 33,"공감 0
공감하기",유쾌한 뮤지컬,소소한 웃음과 감동을 주는 뮤지컬이었어요
656,5,sooh8***예매자,2018.03.20,조회 56,"공감 0
공감하기",무조건 또 봐야 하는 뮤지컬,1막 끝나자마자 바로 다음 공연을 예매하게 하는 뮤지컬 진짜 무조건 두 번은 봐야 한다
657,5,chocon***예매자,2018.03.20,조회 42,"공감 0
공감하기",당 당상큼 발랄 유쾌,정말 재밌네요 대학로에서 다시 하길 근데 중간 중간의 상이 아쉬웠어요 침대도 심심히고
658,5,monica9***예매자,2018.03.20,조회 41,"공감 0
공감하기",레드북,사랑해요
659,5,lkw9***예매자,2018.03.20,조회 49,"공감 0
공감하기",의미 있는 극,전하는 메시지도 좋고 이날 제가 본 날 배우들 연기도 노래도 좋았습니다
660,5,lkw9***예매자,2018.03.20,조회 39,"공감 0
공감하기",좋았어요,유리아 배우님 노래 너무 좋아요
661,4,gusrud1***예매자,2018.03.20,조회 40,"공감 0
공감하기",유쾌하고 따뜻한 극,완전 힐링되고 노래도 좋다
662,5,lkw9***예매자,2018.03.20,조회 36,"공감 0
공감하기",좋았습니다,레드북은 항상 좋죠
663,5,rau***예매자,2018.03.19,조회 69,"공감 0
공감하기",3월이 가는 게 아쉬울 뿐..,게다가 막공이 갈 수 없는 평일인 것이 슬프고 이리 열 일곱 분 모든 배우님들이 또렷이 각인되는 극이 또 있을까요 어느 부분에서도 보는 사람이 맘졸이지 않게 넘버들을 소화해주시는 배우님들을 언제 또 보게 될까요 23월을 레드북이 아니었음 어찌 지냈을까 싶네요 좋은 극 너무 감사합니다
664,5,yiss***예매자,2018.03.19,조회 133,"공감 0
공감하기",레드북.. 보세요...미투 논란 있지만 요 !,진짜 정말 진짜 너무 최곱니다 공연은 요왜 미투에 대해서 입막음한 건지 모르겠지만
665,5,ciel7***예매자,2018.03.19,조회 42,"공감 0
공감하기",더 더 보고 싶어요.,지방에 살고 있어서 더 못 보는 게 아쉽네요 아이비 이상이 홍우진 캐스트였는데 너무 잘 하시네요 레드북은 어떤 캐스트든지 짱입니다
666,5,lavi***예매자,2018.03.19,조회 33,"공감 0
공감하기",좋은 공연,재밌습니다
667,5,love2lo***,2018.03.19,조회 48,"공감 0
공감하기",유쾌하고 발칙한,뮤지컬 <레드북> □ 공연 장 소 세종문화회관 씨어터 □ 공연 기간 20180206-20180330□ 관람 일시 20180317 토1900-2140□ 좌석 2층 2열 22번석 85000원□ 출연자 아이비 이상이 홍우진 김국희 원종환 윤정열 안창용 김승용 허순미정다희이다정 등 나는 누구인가 고민하고 자신을 생각을 솔직히 이야기하고 자신을 부정하지 않는 사람 자신만의 길을 걸어가는 것으로 만족하는 사람 세상에 하나의 오답으로 남더라도 지금 있는 자리에서 의 지금의 모습 그대로 제1의 자기 자신이 되라고 용기 있게 외치는 사람 안나의 모습을 통해 유쾌하고 사랑스럽게 표현이 되어 너무 좋았습니다 요즘 같은 세대에 보면 용기와 희망이 생기지 않을까라는 생각이 드는 뮤지컬입니다 주변에 강추하고 있네요
668,5,gree***예매자,2018.03.19,조회 57,"공감 0
공감하기",세상을 시끄럽게 만들어요,제2의 누군가가 아니라 제1의 내가 되라고 말해주는 공연못 본 사람들 없고 록 얼른 다시 돌아와 주세요
669,5,es1***,2018.03.19,조회 58,"공감 1
공감하기","내용도, 노래도, 춤도 모두 신나는 뮤지컬.",내용도 노래도 춤도 모두 신나는 뮤지컬 시원시원하게 노래하던 안나역 유리아귀여운 브라운 역박은 석 너무나 남자다운 외모로 능청스럽게 로렐라이를 연기한 지현준어설프게 느끼한 존슨 역원종 환자연스런 연기가 좋았던 도로시바이올렛역 김국희 등 대부분 재공연하는 배우들이어서 더 좋았습니다 재치 넘치는 대사나 몸동작들 덕분에 많이 웃을 수 있었네요
670,5,0702m***예매자,2018.03.19,조회 34,"공감 0
공감하기",최곱니다,만나오면 정말 좋을 텐데요
671,5,horis***예매자,2018.03.19,조회 75,"공감 0
공감하기",내가 나라는 이유로 죄가 되는 세상에서,가사한 소절한 소절이 대사 한마디 한 마디가 너무 절절하게 와 닿아 저도 모르는 새눈물을 줄 줄 흘렸습니다 내가 그저 나라는 그 이유 하나만으로 죄가 된다면 티 없이 깨끗한 이 세상에 까만 얼룩으로 남겠다는 안나의 외침이 마음 깊이와 닿았습니다 좋은 공연 올려주셔서 감사합니다
672,5,juyoun***예매자,2018.03.19,조회 41,"공감 0
공감하기",강력 추천합니다!,오랜만에 정말 좋은 작품 본 것 같아 요주 연조연 배우님 모두 다 훌륭했고 무엇보다 뮤지컬 넘버가 정말 좋았어요 기회가 되면 또 보고 싶은 공연이었는데 이제 곧 끝이라서 정말 아쉽네요
673,5,puregir***예매자,2018.03.19,조회 43,"공감 0
공감하기",진짜 재밌어요힐링극,레드북 왜 안보세요 보세요
674,5,puregir***예매자,2018.03.19,조회 53,"공감 0
공감하기",진짜 내 인생극입니다.,레드북 왜 안보세요 보세요
675,5,dmswl9***예매자,2018.03.19,조회 48,"공감 0
공감하기",믿고 보는 레드북,정말 믿고 보는 레드북 강추합니다 구성이나 짜임 모든 면에서 완벽했습니다제가 같이 보러 간 분들은 뮤지컬 초보자 처음 보시는 분들이였는데 그분들도 쉽게 볼 수 있을 정도로 재미도 있고 감동도 있는 뮤지컬입니다 여러 번 봐도 질리지 않고 충분히 즐기면서 볼 수 있는 내용인 것 같습니다
676,4,fel***예매자,2018.03.19,조회 74,"공감 0
공감하기",기간이,짧아 아쉬워요
678,5,fel***예매자,2018.03.19,조회 17,"공감 0
공감하기",최고!,모두 다 보셨으면
679,5,d2***예매자,2018.03.19,조회 32,"공감 0
공감하기",홍우진 잘생겼다,우와우
680,5,jy1***예매자,2018.03.19,조회 24,"공감 0
공감하기",너무 좋습니다,너무 좋아요 한 명 빼고는 다 좋아요
681,5,seai***예매자,2018.03.19,조회 22,"공감 0
공감하기",레드북,당연한 게 당연해질 때까지 더 큰 소리로 떠들어요가사들이 너무와 닿아요
682,5,lks***예매자,2018.03.19,조회 29,"공감 0
공감하기","진짜 재미, 톡톡 튀는 캐릭터 쇼!",진짜 주연과 조연앙상블을 포함한 모든 배우님들의 캐릭터가 통통 튀어서 모든 배우님들 얼굴을 하나하나 기억할 수 있을 정도였어요 그 중에 특히 작은 체구에서 뿜어져 나오는 엄청난 에너지의 유리아 배우님과 유쾌함을 더해주는 지현준 배우님 두 분 덕분에 정말 행복한 시간 보냈습니다 내용도 한번 생각해 볼 만한 참 좋은 뮤지컬이었어요 감사합니다 레드북
683,5,corudi***예매자,2018.03.19,조회 20,"공감 0
공감하기",정말 재미있었어요,자칫 유치할 수도 있는 대사인데도 배우 분들이 워낙 잘 살려주셔서 아주 유쾌한 시간이었습니다
684,5,lovelyky***예매자,2018.03.19,조회 20,"공감 0
공감하기",레드북,너무 좋아하는 페어 역시 초연 페어가 굿굿
685,5,lovelyky***예매자,2018.03.19,조회 19,"공감 0
공감하기",레드북,너무 재밌어요강추
686,5,dahye9***예매자,2018.03.19,조회 33,"공감 0
공감하기",아직도 안보신 분들 꼭 보세요꼭,예매 전후기 많이 찾아보시죠 레드북막공이 얼마 안 남았습니다 얼른 안 나와 브라운 만나러 가세요 얼른 얼른
687,5,ppong***예매자,2018.03.19,조회 34,"공감 0
공감하기",티 없이 맑은 시대에 새까만 얼룩을 남겨,나를 지키는 사람
688,5,suwonh***예매자,2018.03.19,조회 15,"공감 0
공감하기",최고,최고의 뮤지컬
689,5,cogep***예매자,2018.03.19,조회 29,"공감 0
공감하기",고전으로 남을 만한 명작 뮤지컬,진심으로 오픈런을 바라게 되는 멋진 뮤지컬입니다 노래와 춤과 음악 모든 면에서 가장 뮤지컬 다운 방법으로 주제를 전달합니다 내가 나로서 살아가기 위한 모든 것이 담겨 있는 레드북
690,4,molly1***예매자,2018.03.19,조회 33,"공감 0
공감하기","엄마, 언니랑생에 첨뮤지컬",엄마 언니랑생에 첨뮤지컬
691,5,ppong***예매자,2018.03.19,조회 37,"공감 0
공감하기",어제 공연을 보다 떠오른 생각,레드북은 평양냉면 같은 극인 것 같았다 소극장과 과한 멋을 부리지 않은 무대 다소 뻔해 보이는 전개그저 그런 창작극일 수 있는 요소들 그치만 레드북을 보다 보면 그런 생각이 전혀 들지 않는다 지나치게 무겁지도 지나치게 가볍지도 않게 담백한 줄타기를 하는 극이다 보니 처음 극을 봤을 때는 내 감정기복도 크게 오가는 느낌은 아니었다 밋밋한 평양냉면을 처음 맛본 그날처럼 그치만 배우들의 열연 넘버소 화력 무엇보다 넘버 자체의 가사와 멜로디가 좋아 다시 레드북을 몇 번 찾았는데 볼수록 그 디테일한 즐거움에 감탄하게 되는 것 같다 진한 육수의 평양냉면 한 그릇을 만난 느낌으로 정말 고마운 공연이고 사랑하는 공연
692,4,molly1***예매자,2018.03.19,조회 19,"공감 0
공감하기","엄마, 언니랑생에 첨뮤지컬",엄마 언니랑생에 첨뮤지컬 딱 좋았습니다
693,4,ohj101***예매자,2018.03.19,조회 20,"공감 0
공감하기",당신의 이야기를 들려줘요,모두가 자신의 이야기를 할 수 있는 세상이 오기를
694,5,fconc***예매자,2018.03.19,조회 13,"공감 0
공감하기",기대 이상 !!,생각 이상으로 괜찮은 주제를 잘 얘기해줬구요 노래들도 다 좋았어요 연출이 조금 아쉬운 부분은 있었지만 그래도 기대 이상으로 좋은 공연 볼 수 있어서 좋았습니다
695,5,dbgn***예매자,2018.03.19,조회 21,"공감 0
공감하기",레드북 관람 후기,기존에 뮤지컬에서 볼 수 없던 캐릭터가 신선하고 멋있었어요 대사나 스토리가 미투운동 등 현재 상황과 맞아서 그런지 더 공감하고 보았어요
696,5,dimong1***예매자,2018.03.19,조회 15,"공감 0
공감하기",탄탄했어요!,배우 분들 연기도 너무 탄탄하시고 가창력도 유리 아님인 상 깊었습니다
697,5,Rha***예매자,2018.03.19,조회 14,"공감 0
공감하기",진짜 진짜 힐링극 !!!,많이들 보러 오세요 이제 얼마 안 남았다구 요 홍렐라이 꼭 보세요 최고 최고
698,5,Rha***예매자,2018.03.19,조회 20,"공감 0
공감하기",크흡ㅠ 홍렐라 이사랑해~~~,진짜 힐링 극크흡
699,5,sooha***예매자,2018.03.19,조회 15,"공감 0
공감하기",안보면 후회할 작품!,꼭 보세요
700,5,kwi***예매자,2018.03.19,조회 16,"공감 0
공감하기",아직 레드북 안 하셨습니까?,시대의 갓띵 작레드북하세요 만날 수 있는 날이 얼마 남지 않았다구요
701,5,kwi***예매자,2018.03.19,조회 16,"공감 0
공감하기",사랑을 받았고 사랑을 주었지,차가운 마음에 햇살을 비춰주듯 사랑을 받았고 사랑을 주었네 바람이 불어와 눈물을 닦아주듯 내 생애가장 아름다웠던 날들 떠올릴수록 벅차올랐던 날들
702,5,iam***예매자,2018.03.19,조회 11,"공감 0
공감하기",최고,후기가 좋아보게 된 레드북 오랫만 애실컷 웃었던 뮤지컬입니다 최근에 본 공연 중 최고네요
703,5,leesy***예매자,2018.03.19,조회 11,"공감 0
공감하기",레드북 꼭보세요!,두 번 보세요
704,5,orangel***예매자,2018.03.19,조회 11,"공감 0
공감하기",개굿,존 좋이라고요 보세요
705,5,orangel***예매자,2018.03.19,조회 9,"공감 0
공감하기",엄청,적극 추천합니다 말도 안 되게 좋아요 완벼캐
706,5,jjk9***예매자,2018.03.19,조회 9,"공감 0
공감하기",최고,꼭 봐야 합니다
707,5,melong1***예매자,2018.03.19,조회 10,"공감 0
공감하기",당연한 것들이 당연해질 때까지,당연한 것들이 당연해질 때까지
708,5,elf***예매자,2018.03.19,조회 7,"공감 0
공감하기",감동이었어요,스스로를 위로하는 로렐라이 언덕의 여인들 보는 내내 제가 다 위로받고 돌아갑니다
709,5,wpr***예매자,2018.03.19,조회 10,"공감 0
공감하기",좋은 극이었습니다.,극장 음향이며 단차는 너무 별로였는데 극은 좋았어요
710,5,6324***예매자,2018.03.19,조회 8,"공감 0
공감하기",언제나 좋은 레드북,신사의 도리 너무 재밌어요 신사점프 뿅뿅 기회가 되면 한 번 더 보고 싶네요
