index,Rating,Id,Date,views,like,title,text
2884,5,ajs2***예매자,2017.09.29,조회 31,"공감 1
공감하기",최고예요!,박은태 배우님 목소리에 감탄했습니다
2885,5,***예매자,2017.09.29,조회 37,"공감 0
공감하기",벤허공연 본 소감,영화를 보는 것 같은 느낌과 배우 분들의 아름다운 하모니와 호흡이 기분 좋은 공연에 흠뻑 빠졌던 여운이 남습니다 1부에 벤허님의 공감도가 조금 아쉬웠지만 메셀라님의 연기에 몰입되었다 할까요 모든 배우들의 혼신의 연기가 또 무대 디자인이 크게 감동으로 안겨준 좋은 작품이라 여겨져 강력 추천하고 싶은 뮤지컬입니다
2886,5,amo***예매자,2017.09.29,조회 52,"공감 0
공감하기",유준상 씨 멋져요,가족끼리 벤허를 보고 왔는데 일단 공연장이 무대와 가까워서 배우들 얼굴과 표정이 잘 보였고 유준상씨는 처음 보았는데 성량이 풍부하고 연기력이 좋아서 벤허의 굴곡 많은 인생을 잘 느낄 수 있었습니다 감동적인 무대강 추해요
2887,5,dang***예매자,2017.09.29,조회 33,"공감 0
공감하기",여러분 벤허하세요,왕왕 재밌으니까 다들 꼭 보세요
2888,5,dian***예매자,2017.09.29,조회 54,"공감 1
공감하기",은 허는 오늘도 레전드~,모든 배우들의 열연과 무대 연출 음악들도 다시 한 번 더 보고 싶네요
2889,5,adf5***예매자,2017.09.29,조회 36,"공감 0
공감하기",엄지척 &#128077;,보는 내내 소름돋으며 관람했습니다
2890,5,likeme5***예매자,2017.09.29,조회 49,"공감 0
공감하기",완벽한 뮤지컬 라이브 후기,창작극이라서 기대 반 불안반 상태로 갔는데 여러 배우님들이 정말 잘 표현해 주시고 무대도 기대 이상으로 완벽했고 음향도 밀할 필요도 없었고 무엇보다 앙상블이 정말 잘해주셔서 정말 오랜만에 완벽한 뮤지컬을 봤어요 진짜 너무 감동적이여서 이렇게 많이 눈물이 흐른 적은 처음이에 요정말 최고입니다
2891,4,deb***예매자,2017.09.29,조회 41,"공감 0
공감하기",반짝이는 별들 라이브 후기,무척 많은 별이 무대 위에서 빛났다 그 빛을 더욱 빛내줄 무대와 의상과 안무와 조명과 음악과 배우들 정말 열심히 준비하고 준비했던 모든 것들을 쏟아내는 배우들이 멋 있었다 극의 가장 큰 감동이란 건 여러 가지 모양으로 나타난 다벤허는 유기적인 관계가 무대 위에 잘 풀어지고 있다는 게 현실적인 모습이 좋았다 눈물고 이는 건 관객보다 배우가 많이 할 수 있는 거 같아서 조금 아쉽다
2892,5,kwerica***예매자,2017.09.28,조회 42,"공감 0
공감하기",기대했던 만큼 만족스러웠던,벤허원작 영화 20년 전부터 거의 일이 년마다 보는 벤허팬으로서 뮤지컬이 나왔다니 보러 가지 않을 수 없었네요 아무래도 스테이지 위에선 영화에서 살릴 수 있는 디테일을 기대하긴 무리지만 좋은 기획과 연출로 그 공간을 너무 멋지게 사용했다는 생각을 했어요 출연진들 앙상블 모두 최고를 보여줬던 무대였습니다 사람마다 개그 코드는 다르겠지만 중간 중간 병맛 연출도 좋았어요
2893,5,lovemin***예매자,2017.09.28,조회 37,"공감 1
공감하기",믿고 보는 박은태 배우 ♡ ♡ ♡ 라이브 후기,완전멋진 배우님 배우님 공연 보고 싶었는데 드디어 봤어요 완전 진짜 멋짐 그 목소리에 아직도 빠져나오지 못해서 허우적거리고 있어 요배우님 다음 공연 기다리고 있습니다
2894,5,h***예매자,2017.09.28,조회 26,"공감 0
공감하기",좋아요 라이브 후기,역시 박은태 아이비도 잘하네 감동도 있고 인물이야기이지만 스토리도 있고 좋아요
2895,4,leesw0***예매자,2017.09.28,조회 38,"공감 0
공감하기",화려하고 웅장한 창작 뮤지컬 라이브 후기,무대장치나 조명 빔프로젝터 등 쓸 수 있는 장비는 다 동원해서 화려하게 만들었네요 음악은 웅장했구요 넘버는 귀에 꽂히는 건 없어서 아쉬워 요 배우들은 액션을 연기하면서 넘버도 매끄럽게 잘 소화해서 감탄하면서 봤습니다 영화를 안 보고 봐서 그런지 모르겠는데 저는 살짝 좀 지루했어요 1막 초반에는 이야기 전개가 빠르던데 그 뒤로는 천천히 흐르더라구요 여자 앙상블이 없어서 그런지에스더 혼자 여자 노예인 게 참 어색하게 보이더군요 그래도 잘 만든 작품이라고 느꼈습니다 잘 봤습 니다
2896,5,wjy6***예매자,2017.09.28,조회 38,"공감 0
공감하기",매번 기다려지는 은벤허,8월에 보고 이제 봤지만 안 봤으면 큰일 났구요 진짜 왜 케멋지세 요 점점 더 멋져지시네요
2897,5,wjy6***예매자,2017.09.28,조회 33,"공감 0
공감하기",언제 봐도 멋진 은 벤허,이날은 진짜 어쩌다가 보게 된 건데요 안 봤으면 큰일 날 뻔 했어요 진짜 왜 매번 바껴요 일주일 만에 봤는데 디테일 꼈쟈나 여진짜 그리고 왜 자꾸 슬프게 눈물 뚝뚝 장군님 죽었을 때 너무 슬퍼하셔서 저도 끅끅대며 울었어요 그렇게 눈물에서 결연해 지시면서 운명 부르시는데 제가 다진짜 가슴이 아팠어요
2904,4,sia0***예매자,2017.09.28,조회 32,"공감 0
공감하기",Shdujs,내용
2905,4,kwanleung0***예매자,2017.09.28,조회 38,"공감 0
공감하기",좋았어요,이 뮤지컬은 생각보다 좋았어요 배우들은 모두 잘했어요
2906,5,hiro0***예매자,2017.09.28,조회 28,"공감 0
공감하기",벤허 좋아요,넘버들이 조금 더 많았으면 하는 아쉬움은 있으나 전체적으로 참 좋았습니다 특히 음악 취향에 맞아 또 볼 것 같네요
2907,5,aldus***예매자,2017.09.28,조회 35,"공감 0
공감하기",추천함,다시 봐도 좋음 정말 추천함
2908,5,aldus***예매자,2017.09.28,조회 30,"공감 0
공감하기",추천함,그 전에 훈훈한 결말을 가진 영화 벤허를 인상적으로 봐서 전차씬이나 해상 전투씬이 어떻게 표현될지 또 실력 보장된 배우님들이 많이 계시니 완전 기대하면서 자첫 함인상적이고 기억에 남는 건 1부 해상 전투씬 중 영상과 세트로 만든 배벤허가물에 빠진 퀸터스 장군을 구하는 영상 2부 전차 경기 씬의 말들 사실 전차나 표현 방식이 격정적인 넘버와는 와 닿지 않았지만 백마와 흑마가 너무 우아하면서 섹시하였다 정말 말을 제작한 장인에게 박수와 찬사를 ♀ 2부 최고의 장면 정말 영화를 보고 느꼈던 그 이상의 감정을 느끼고 생각하게 하고 깨닫게 했던 십자가를 메고 가는 예수에게 벤허가 말씀을 구하던 장면이었다 영화에서는 벤허가 십자를 메고 갈 때 예수가 목마른 벤허에게 물을 먹여주는 씬과 반대로 목마른 예수에게 물을 주는 장면을 보면서 예수와 벤허의 모습과 입장 가는 길이 겹쳐지는 보인 장면에서 많은 영감을 얻었다 뮤지컬에서 보고 싶었던 장면이 개인적으로 아쉬웠는데 최고의 연기와 연출을 직접 보다니 감동이었다 예수 역 배우님 정말 최고 방대한 스토리와 스펙타 클 한 장면을 가진 벤허를 140분의 시간으로 표현하는 데 보고 싶었던 감정선이나 이야기를 듣지 못했던 게 아쉽지만 이야기의 흐름이 끊이지 않고 자연스럽게 흘러가 나도 모르게 몰입했던 것 같다● 벤허에 나오는 배우님들께서 얼마나 연습을 많이 했는지 관극 내내 감사한 마음 가득이었다 특히 앙상블 배우님들 ●유벤허유준상 배우님의 공연을 보면서 결론은 항상 대단하다 이다 어떤 배역이든지 궁극적으로 사랑 따뜻함정의를 느끼게 하는 것 같다들마와 뮤지컬을 동시에 하는데 벤허 의성난 근육들과 운명 넘버를 부를 때의 감정이입과 표현에 스더와의 옥상씬 등은 날 오그라들게 만들었다는 벤허를 보면서 위대한 지도자는 험난한 세상이 만든다는 걸 되새김질하게만 듬자 둘 해야 겠음 글 구민 셀라 잘생
2909,4,dpsk7180***예매자,2017.09.28,조회 37,"공감 0
공감하기",영웅벤허,웅장한 무대 장치에 놀랐고 배우들의 열연과 노래가 정말 멋진 공연이었습니다
2910,5,love***,2017.09.28,조회 56,"공감 0
공감하기",후덜덜함,보낸 내내 긴장하며 몰입하게 만든 벤허 어떻게 무대를 꾸밀지 궁금하였는데 직접 보니 하며 이마를 쳤네요 계속 좋은 공연이 될 수 있도록 부탁해용
2911,4,jis0***예매자,2017.09.28,조회 24,"공감 0
공감하기",dd,내용
2912,5,71***,2017.09.28,조회 33,"공감 0
공감하기",꼭 보아야 할 뮤지컬,이렇게 마음에 와 닿은 뮤지컬을 처음입니다 연기하시는 배우님들의 노력과 열정이 고스란이 묻어 있어서 그들이 연기를 하는 것이 아닌 실존 인물 같다는 느낌을 받았습니다주말마다 예약해서 보고 있는 한 사람으로서 무조건 꼭 봐야 할 뮤지컬로 추천합니 다 극의 스토리와 무대 장치들은 이미 매스컴을 통해서 많이 소개되어서 자세히 말하지 않아도 익히 알고 계시리라 믿습니다 개인적으로 프랑켄슈타인을 만든 스텝이 다시 뭉쳤다고 해서 선택하게 되었는데 벤허가 더 좋네요 보고 나면 후 회하지 않으실 겁니다 연인 친구 가족 등 주변 사람들과 오셔서 보시면 좋을 거 같아 요실지로 공연장에 그럼 분들이 많아요
2913,5,kdhbm***예매자,2017.09.28,조회 28,"공감 0
공감하기",박은태 배우님 항상 응원합니다 라이브 후기,내용
2914,5,lamb***예매자,2017.09.28,조회 30,"공감 0
공감하기",배우들과 음악과 무대 배경...감동입니다,어제 카이 배우님과 최우혁 배우님 두 분 다 멋있다라고 감탄이 나올 정도로 너무 좋았습니다 매번 역할이 다른 뮤지컬 속에서 점점 잘하는 배우로 볼 수 있어서 더 좋은 것 같아요 남은 공연 동안 아프지 않고 건강하게 잘 끝나길 바랍니다
2915,5,blu***예매자,2017.09.28,조회 26,"공감 0
공감하기",벤허,즐거운 평일을 보내려고 아무 생각 없이 끌리는 데로 예매했는데 정말 후회 없는 선택이었습니다종교적인 시대적인 분위기도 잘 나타나 있고 연기하는 배우들과 화려한 무대가 잘 어우러져 볼거리가 가득한 공연이었습니다
2916,5,hakik***예매자,2017.09.28,조회 23,"공감 0
공감하기",재밌게 봤습니다,최근 본 뮤지컬 중에 가장 재미있게 본 것 같네요 문화의 날이라서 그런지 관객도 많았네요 재관람하고 싶을 정도로 괜찮네요
2917,5,rha***예매자,2017.09.28,조회 26,"공감 0
공감하기",좋아요~,너무 좋았던 공연이라 보여주고 싶었던 분과 함께 다시 보고 왔어요 정말 좋아하네요 재밌었어요
2918,4,cca***예매자,2017.09.28,조회 36,"공감 0
공감하기",뮤지컬 관람,뮤지컬은 훌륭하였으나 2층 1열석은 앞난 간 봉 때문에 불편함이 매우 컸다 무대를 보기 위하여 상체를 앞으로 기울이면 뒤 사람이 불편하다 하여 내가 매우 불편하게 봤다시정이 필요하기 않을까 한다 공연은 잘 봤습니다
2925,5,hsy0***예매자,2017.09.28,조회 39,"공감 1
공감하기",박은태 짱!! 최우혁 짱!!,최고의 무대 박은태 최우혁 짱 안시 하랑서지영도짱
2926,5,eybel***예매자,2017.09.28,조회 34,"공감 0
공감하기",최고 멤버들의 멋진 공연!,믿고 보는 배우님들의 구성 영상과 무대의 어울림 엄청난 앙상블과의 조화 스토리도 가족이야기 등을 강조하면서 지루하지 않은 전개 보고 나오니 또 보고 싶어지네요 공연 내내 다치는 사람 없이 잘 마무리되었으면 합니다 배우 분들 및 관계자분들 모두 화이팅입니다
2927,5,eunae***예매자,2017.09.28,조회 26,"공감 0
공감하기",역동적이고 감동적이네요,시간이 흐르는지 모르게 한 뮤지컬이었습니다 시계를 안 쳐다보기는 첨이네요 빠른 전개와 집중시키는 몰입도 뛰어난 작품입니다 짧은 휴식시간조차 길게 느껴져 얼른 2부를 보고 싶을 정도로 멋진 작품입니다 비싼 값어치합니다 다시 또 봐야겠어요
2928,4,de9***예매자,2017.09.28,조회 28,"공감 0
공감하기",재밌어요,아이비 배우님의 목소리가 너무 좋아 요 소장하고 파요
2929,5,lamb***예매자,2017.09.28,조회 48,"공감 1
공감하기",은근히 밀려오는 감동,뮤지컬 벤허는 은근히 감동이 밀려오는데 나도 모르게 눈물이 나오네요저번에 보았던 배우들과 다른 배우들로 보았는데 그때와 또 다른 느낌이여서 출연한 배우들이 제각기 감정과 표현을 이해할 수 있게 연기와 노래를 해서 더 좋았습니다 같은 인물이지만 약간 해석을 달리 표현할 수 있다는 것을 느낄 수 있어서 좋습니다 그래서 다시 보고 싶어요 앙상블도 같이 하나가 되듯이 춤도 너무 잘하고 멋있고 노래도 잘하고 비춰지는 연기도 잘하고 어디 하나 손색 없이 좋았습니다 무대 배경과 영상이 잘 조화롭게 보여져서 좋았고요 특히 음악이 너무 좋았습니다
2930,5,hotg***예매자,2017.09.28,조회 46,"공감 0
공감하기",카벤허,소오름 정말 감동받았습니다
2931,5,inluna0***예매자,2017.09.28,조회 40,"공감 0
공감하기",갓상블 배우님들 체고시다,벤허의 절반 이상을 채워주시는 것 같은 갓상블 배우님들 언제나 응원합니 다막공까지 지치지 마시고 힘내세요
2932,4,inluna0***예매자,2017.09.28,조회 32,"공감 0
공감하기",회사분들과 잘 봤어요.,벤허추천하고 다 같이 봤는데 다들 즐거워하셨어요 늘 고생하는 앙상블 배우님들 화이팅
2933,5,canary***예매자,2017.09.28,조회 36,"공감 0
공감하기",짱짱!,벤 허 두 번째로 보고 왔습니다 지난번엔 박은태 박민성 아이비 이번엔 카이 최우혁 안시하벤허는 가릴 캐스팅이 없이 모든 배우들이 정말 잘하네요 넘버가 정말 좋은데 그 넘버를 부르는 배우들 보러 가기에 가치는 충분합니다스토리가 조금 어설프고 잔가지가 많은 느낌이지만 앙상블의 단체 군 무도정말 좋았어요 이번에 1열로 갔다가 목부러 질 뻔했는데 다음엔 좀 적당히 뒤로 가서 보고 싶네요
2934,5,bluec***예매자,2017.09.28,조회 28,"공감 0
공감하기",재밌게 보고 있습니다.,벤 허흥해랐
2935,1,nig***예매자,2017.09.28,조회 113,"공감 0
공감하기",볼만은 해요,근데 커튼콜 사진도 못 찍게 하다니 브로드웨이 24와 비교되 더이다
2936,5,hstw1***예매자,2017.09.28,조회 44,"공감 2
공감하기",넘버가 계속 맴돌아요,커튼콜 때 배우들이 부른 나 부르리라 하는 부분이랑 나메셀라 계속 맴도네요
2937,4,uny***예매자,2017.09.28,조회 41,"공감 0
공감하기",기대보다 더 괜찮았어요 라이브 후기,옆에 코 훌쩍이는 관객만 아니었다면 더 좋았을 거라는 건 제 욕심일까요
2938,5,njp0***예매자,2017.09.28,조회 34,"공감 0
공감하기",볼거리가 많아 요 라이브 후기,배우님들은 물론이고 무대의 상 하나 버릴 것 없이 볼거리가 많은 공연입니다
2939,4,sunho***예매자,2017.09.28,조회 48,"공감 0
공감하기",유준상 배우 화이팅,그 나이라고는 절대 믿을 수 없는 외모의 배우 그만큼 힘겨운 노력이 있었겠지만 제일 큰 형으로써 무게를 잡아주는 배우 정말 다치지 마세요
2946,4,sunho***예매자,2017.09.28,조회 50,"공감 0
공감하기",은벤허의 깊어진 연기,원래 잘하는 배우가 시간이 가면서 더 깊어지니 뭐 연기는 말할 필요도 없고 최우혁 배우 나이는 어리지만 그만의 메셀라를 잘 만들어서 성장이 무서운 배우 화이팅 다치지 마시길
2947,4,sunho***예매자,2017.09.28,조회 74,"공감 1
공감하기",카이배우의 놀라운 성장,항상 점잖은 연기를 보여주었던 카이배우 이번 벤허를 만나서 한층 놀라운 연기를 보여줘서 정말 반갑구 노래는 워낙 믿고 보는 배우였으니 앞으로도 기대
2948,4,sunho***예매자,2017.09.28,조회 51,"공감 2
공감하기",박민성 메셀라 화이팅,넘버가 너무 적어서 그 좋은 목소리를 많이 못 듣는 게 아쉽지만 2막에서 자결하는 연기는 정말 좋구 목소리는 말할 필요도 없구 또 하나 아쉬운 건은 벤허와 페어가 너무 적다는 것
2949,4,wiya***예매자,2017.09.28,조회 33,"공감 0
공감하기",라이브 후기,내용
2951,4,wiya***예매자,2017.09.28,조회 13,"공감 0
공감하기",,내용
2952,4,jiny***예매자,2017.09.27,조회 60,"공감 1
공감하기",그냥,그냥 한 번쯤은 볼 만해요
2953,5,crcr4***예매자,2017.09.27,조회 38,"공감 0
공감하기",감동ㅠㅠ 라이브 후기,처음 보는 뮤지컬이었는데 진짜 좋았습니다 특히 무대가 정말 멋있더라구 요민우 혁 씨 제가 마니조아해요
2954,5,nayami***예매자,2017.09.27,조회 49,"공감 0
공감하기",감정과 감성 사이 라이브 후기,일단 일층에서 보는 느낌과 이층삼층에서 보는 느낌이 너무 다를 정도로 전체적으로 너무 영상과 무대 장치 세트 너무 잘 만들어진 크기입니다 거기에 노래 잘하는 카이 배우님 그리고 안 쉬어 배우님 그리고 최우혁 배우니까 지 너무나 대단하다고 느껴졌습니다 그리고 앙상블 배우님 두말할 필요가 없죠이하 비너무 잘 맞더라구요 반쪽 사랑을 받고 자란 메스엘라그래서 그 공허함을 채우기 위한 전투를 하고 있는 삶에 치열함이 너무 잘 느꼈구요 또한 삶의 고뇌와 그리고 그의 삶에서 받아들이는 있네 고양이 길을 정말 격고 있는 카이 배우님 너무나 잘와 닫는 공연이었습니다 몇 번을 봐도 느낌이 다를 정도로 울컥울컥 감정이 저도 올라오더라구 요 감성과 감정 그 금요한 경계를 잘 넘나들면서 관객들에게 박수 받을 수 있는 건 너무 잘 만들어진 공연인 듯합니다
2955,5,***예매자,2017.09.27,조회 30,"공감 0
공감하기",정말 좋았어요,너무 감동이였어요 몰입도가 뛰어난 작품이였구 요 출연진의 연기 또한 너무 좋아서 감동이 배가된 거 같아요 꼭 보시길 추천합니다
2956,5,eniju***,2017.09.27,조회 243,"공감 2
공감하기",인생을 살면서 한번쯤은...,살면서 극장가는 게 전부였던 평범한 일상 마흔이 넘어서야지인의 소개로 연극을 보기 시작했고 거기서 더 나아가 뮤지컬을 영웅으로 처음 접했어요 이번에 생의 두 번째 뮤지컬 벤허를 봤습니다 뮤지컬에 열광하는 이유를 이번에 제대로 느낄 수 있었습니다 배우 무대 음향 스토리 모든 것이 완벽해서 시공간을 초월해 벤허를 만나고 온 느낌입니다 특히 수중 장면과 배전차 대결 장면은 너무나 환상적이였고 배우 개개인의 풍부한 성량과 연기 무용수들의 동작 하나하나에서 도 로마를 시대를 느 낄 수 있었다고 표현해야 할까요 조금 더 일찍 이런 감동을 느껴보지 못하고 지내온 평범했던 일상이 아쉬움으로 남네요 기회가 되면 아이들에게도 꼭 보여주고 싶은 뮤지컬 벤허 절대 후회 없을 어디서도 볼 수 없는 뮤지컬이 아닐까 싶어요카이 배우님 정말이지 이번에 팬이 되었습니다 그리고 벤허티켓 선물해주신 저의 솔메이트에게도 감사 인사 남겨요 오늘 멋진 공연 보여주신 3시 공연진 분들 모두 수고하셨어요
2957,5,fconc***예매자,2017.09.27,조회 41,"공감 0
공감하기",최고였어요 /,창작 뮤지컬이라 살짝 걱정되기도 했는데 기대 이상으로 최고의 공연 볼 수 있어서 너무 좋았습니다 같이 간 친구도 완전 만족했구요 종교적인 색이 좀 강한 편이기는 하지만 특성상 어쩔 수 없는 부분인데 그럼에도 불구하고 볼거리와 군무 등 아직 보지 않으신 분들께 강추합니다
2958,4,zangsal***예매자,2017.09.27,조회 48,"공감 0
공감하기",유준상 그 뤠잇!,오페라 글라스를 들고 가서 표정 하나하나 봤는데 유준상 씨 진짜 살아있는 연기 짱그러면서 노래까지 하다니 대단대단
2959,5,o50049***예매자,2017.09.27,조회 37,"공감 0
공감하기",넘행복했습니다,박은태님 공연을 처음 봤는데 행복한 시간이였습니다 감사합니다
2960,5,eow***예매자,2017.09.27,조회 82,"공감 6
공감하기",은벤허와 최고의 넘버들!!(내용길어요),뮤지컬 보기 시작한 지 얼마 안 되었지만 저는 주로 넘버들 위주로 보는 편인데요벤허는 창작 뮤지컬 중에서도 손꼽히는 좋은 넘버들이 정말 차고 넘칩니다 사실 프랑켄슈타인 때는 아쉽게도 보지 못해서 넘버만들었는데 그때도 좋은 넘버가 많아서 창작 뮤지컬도 좋은 넘버가 이렇게 좋을 수 있구나를 처음 느꼈었거든요 넘버들이 전부다는 기억이 안 나서 쇼케이스 때 나온 곡 위주로 얘기할께 요순서는 제맘에 꽂히는 순서대로 1골고 다 일단 제가 최고로 꼽는 넘버입니다 쇼케이스 때 박은태님 이 부르셨는데 예수님이 십자가를 지고 모욕을 당하며 걸어갈 때 안타까워하는 장면에서 부르는 노래 죠 그리고 예수님의 마지막 말을 듣고 그분의 뜻을 이해하게 되는 중요한 장면이 이어지는데요 제가 본 공연에서 은벤허님이 실제 눈물 흘리시며 절절한 감정을 쏟으며 부르시는데 저도 울뻔 초반에는 담담하면서도 안타까운 감정으로 읊조리 다가 마지막 클라이막스에는 은벤허님 특유의 엄청난 고음으로 감정이 최고조에 달합니다 2나 메셀라 골고다가 벤허의 베스트 넘버라면 나메셀라 는 메셀라의 대표곡이라 할 수 있을 것 같아요 메셀라가 어쩌다가 성공에만 집착하는 악인이 되었는가를 이해할 수 있게 해주는 곡이기도 하죠 하급 장교의 아들로 태어나고 아가 되어 벤허의 집에 입양되고 거기서 어떻게 살았는지 전장에서 어떤 일을 겪었는지를 보여주는 노래입니 다곡 자체로는 굉장히 남성스러움이 느껴지고 특히나 제가 본 공연에서는 최우혁님의 굵직한 목소리로 나메셀라라고 부르시는데 완전 심쿵했습니다 3카타콤의 빛 벤허와 에스더가 카타콤 내부에서 부르는 곡 으로 카타콤의 촛불을 보며 마음의 안식과 희망을 갖는 내용인데요 제 개인적으로는 가사와는 별개로 벤허와 에스더가 화음을 이루며 노래를 부르면 서 둘의 마음을 확인하는 곡처럼 느껴졌어요 특히나 박은태님과 안시하님의 화음도 멋졌고요 그 외에도 에스더 안시하님의 그리운 땅도 너무 좋았고 1막 마지막 곡 운명도 좋았지만 일일이 다나열할 수가 없네요 넘버 외에도 서사에 있어서는 원작의 길고 긴 이야기를 압축적으로 표현해 내느라 엄청 고심하셨겠구나 하는 게 많이 느껴졌습니다 특히나 영화 벤허하면 떠오르는 전차씬의 경우는 뮤지컬 무대에서 보여줄 수 있는 최첨단의 기술을 다 동원하신 것 같더라구요 메셀라의 마지막과 전체 결말이 약간은 아쉬움이 느껴졌습니다만 짜임새 있는 극의 구성과 배우님들의 열연으로 쉬지 않고 몰입해서 볼 수 있었던 공연이었습니다기회가 닿으면 재관람하고 싶고요 마지막으로 음반 꼭 내주시길 부탁드립니다꼭 이요
2967,5,kaira***예매자,2017.09.27,조회 34,"공감 0
공감하기",보고 또 보고 다시 봐도 좋은 공연!,배우님들에 따라 상대역에 따라 그날그날 대사와 분위기가 바뀐다는 점이 뮤지컬의 매력인 것 같아요 오늘도 역시나 실망시키지 않은 무대 위 배우님들 덕분에 기분 좋은 관람을 했습니다 모두 수고하셨고 앞으로 남은 공연도 무사히 잘 마치 시길 바랄게요
2968,5,fjqrpt***예매자,2017.09.27,조회 55,"공감 0
공감하기",카이배우님 라이브 후기,다시 보고 싶은 뮤지컬이에요
2969,4,k91ora***예매자,2017.09.27,조회 28,"공감 0
공감하기",굿굿,최고의 앙상블 매력 넘치는 무대 잘 봤어요
2970,5,Yuyu***예매자,2017.09.27,조회 53,"공감 0
공감하기",무대 효과대 박인뮤지컬,회사 과장님이 재미있다고 하셔서 티켓팅하고 봤는데 요무대 장치가 너무 훌륭하고 내용도 최고입니다
2971,5,abffkstk***예매자,2017.09.27,조회 45,"공감 0
공감하기",정말 잘 짜인 극이에요,유다벤허와 메셀라의 관계를 극에서 인상적으로 풀어내었습니다 연출에도 세심하게 신경 쓴 느낌이 강하게 풍겼고 이 뮤지컬이라 이선스가 아니라 국내 창작 뮤지컬이라는 점에서 이제 우리나라 창작 뮤지컬도 높은 수준에 올랐다는 것을 체감할 수 있습니다거대 자본의 힘을 느꼈습니다
2972,5,airsi***예매자,2017.09.27,조회 19,"공감 1
공감하기",재밌었어요,부모님이 보여드레니 좋아하시네요
2973,4,elen09***예매자,2017.09.27,조회 22,"공감 0
공감하기",재미있게 잘 봤습니다,가족끼리 볼 만하네요
2974,4,98l***예매자,2017.09.27,조회 37,"공감 0
공감하기",벤허,벤허의 처절함과 넘버가 잘 어우려졌고 볼거리 많은 무대 장치도 기대를 채워주었음 다만 스토리가 진부하다 느껴졌다
2975,5,sadwing***,2017.09.27,조회 52,"공감 0
공감하기",강력 추천하는 단 하나의 뮤지컬,정말 대단하고 연기력이 탄탄한 배우 분들이 뭉치셨네요 기대감이 넘쳐흘려 요 똑같은 일상에 지친 사랑하는 아내와 함께 간만의 문화공연으로 기분 전환을 하고 싶네요
2976,5,hstw1***예매자,2017.09.27,조회 44,"공감 0
공감하기",최고의 창작 뮤지컬,올해 보았던 그 어떤 뮤지컬보다 좋네요 역시 프랑켄 창작진이에요> <개인적으로는 프랑켄슈타인보다는 살짝 덜 좋지만 ;;;
2977,5,baema***예매자,2017.09.27,조회 38,"공감 0
공감하기",기대 이상 좋은 공연이예요,벤허영화와 다른 재미를 주 공연 있어요 내용 재미 다 잡은 뮤지컬 벤허
2978,4,zzang***예매자,2017.09.27,조회 42,"공감 0
공감하기",역시 왕프,왕용범 프로듀서랑이 성준 음감님 작품을 보고는 실망한 적이 없네요 너무 좋았습니다
2979,5,JuStitia***예매자,2017.09.27,조회 38,"공감 0
공감하기",생각보다 훨씬 더 좋았던 뮤지컬 !!,내용을 전혀 모르고 갔었으나 흐름을 따라가는 데에 전혀 무리가 없었어요 배우님들의 열연과 좋은 넘버에 감탄하고 돌아왔습니다 특히 전차 경주의 무대 연출에 너무 놀랐고 아이비 배우님의 성량에 깜짝 놀라고 갑니다
2980,5,empress***예매자,2017.09.27,조회 61,"공감 0
공감하기",또 다른 캐스팅 또 다른 매력,영상미가 압도적이라고 들었는데 카이 배우의 캐스팅으로 보는데 10월 8일 다른 배우 캐스팅이라 또 다른 매력이 기대되네요`꼭 다시 보고 싶어요
2981,5,skw0***예매자,2017.09.27,조회 24,"공감 0
공감하기",엄청 좋았어요,요근래 본 뮤지컬 중 최고였어요 유준상 그리고 아이비의 가창력 무대 수준 등 정말 재미있게 즐겼습니다 다시 한 번 더 보고 싶네요
2988,5,se1***예매자,2017.09.27,조회 34,"공감 0
공감하기",인생의미를 깨닫는 뮤지컬,벤허는 우리의 인생을 보여주는 서사라 묵직한 감동으로 다가왔습니다 무대 장치 배우 스토리의 상 노래 모두 훌룽했습니다 좋은 공연으로 치유받누 시간이었습니다
2989,5,free2***예매자,2017.09.27,조회 45,"공감 1
공감하기",은벤허,박은태 배우님 언제나 실망시키지 않는 기대한 만큼 항상 충족시켜주시는 분사랑합니다
2990,4,inluna0***예매자,2017.09.27,조회 29,"공감 0
공감하기",앙상블 배우님들 최고에요,매번 볼 때마다 감탄하고 있어요 다치지 마시고 막 공까지 힘내시길 바랍니다
2991,5,koon***예매자,2017.09.27,조회 38,"공감 0
공감하기",유준상 씨의 열연대 단합니다!!,유준상 씨의 열연과 아이비씨의 가창려 과 미리암 서지영씨의 멋있는 모습 정말 아름다운 공연이었습니다 특히 말 경주 장면 대단했습니다
2992,5,key07***예매자,2017.09.27,조회 44,"공감 1
공감하기",대박,진짜 기절할 듯
2993,5,key07***예매자,2017.09.27,조회 51,"공감 1
공감하기",대박 공연,또 보고 싶은 공연
2994,5,key07***예매자,2017.09.27,조회 50,"공감 2
공감하기",진짜 대작,박은태 배우님 진짜 넘고 생 많으셨겠어요 진짜 무대 스케일 음악 배우님 진짜 꼭 봐야 하는 공연입니다
2995,5,out***예매자,2017.09.27,조회 33,"공감 0
공감하기",잘 봤습니다.,어쩐일로 음향이 나름 좋았던 날이었습니다 앞으로도 이날 만큼만 음향에 신경 써줬으면 좋겠습니다 다만 음향이 아주 베스트는 아니었고 그 전에 비해서 좋았을 뿐이니 앞으로도 신경 써주셨으면 좋겠습니다 공연 자체는 너무 좋았습니다
